strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,KBH,2024-08-06,75.4134,71.2501,4.1633,2024-08-14,76.5711,2_day_low,631,47585.87,730.51,0.015351,0.2781,-0.1953,1.014,6,93.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:75.4134; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=71.25014926299741; decision_date=2024-08-05 00:00:00; filter_close=75.6168; filter_ma50=70.8276; filter_avg_value_10=109.50; filter_adr20=3.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,DHI,2024-08-06,170.0901,163.6997,6.3904,2024-08-15,169.8353,2_day_low,280,47625.22,-71.35,-0.001498,-0.0399,-0.7546,0.6396,7,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:170.0901; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=163.6997069041842; decision_date=2024-08-05 00:00:00; filter_close=170.2763; filter_ma50=148.6067; filter_avg_value_10=485.58; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PHM,2024-08-06,120.4845,116.8732,3.6113,2024-08-15,119.705,2_day_low,398,47952.82,-310.24,-0.00647,-0.2158,-0.6011,1.377,7,90.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:120.4845; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=116.87320001784046; decision_date=2024-08-05 00:00:00; filter_close=121.7178; filter_ma50=114.6255; filter_avg_value_10=315.06; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,GLNG,2024-08-06,29.9411,27.9737,1.9674,2024-08-15,31.5647,2_day_low,1602,47965.61,2601.0,0.054226,0.8252,-0.0728,1.4126,7,90.0,entry=rsi2_next_open; setup_rsi2=1.69; raw_entry=open:29.9411; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.973664108772898; decision_date=2024-08-05 00:00:00; filter_close=29.9888; filter_ma50=29.4835; filter_avg_value_10=49.70; filter_adr20=3.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PIPR,2024-08-06,57.601,53.2833,4.3177,2024-08-19,63.3413,2_day_low,832,47924.07,4775.87,0.099655,1.3294,-0.1592,1.7626,9,91.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:57.6010; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=53.28329766252213; decision_date=2024-08-05 00:00:00; filter_close=57.1101; filter_ma50=55.4409; filter_avg_value_10=53.07; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,EVR,2024-08-06,218.4461,208.2781,10.168,2024-08-19,235.2165,2_day_low,219,47839.7,3672.72,0.076771,1.6493,-0.211,2.0193,9,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:218.4461; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=208.2780881671036; decision_date=2024-08-05 00:00:00; filter_close=217.5547; filter_ma50=210.8311; filter_avg_value_10=125.98; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,BKU,2024-08-06,32.5106,31.3475,1.1631,2024-08-20,34.2317,2_day_low,1465,47628.08,2521.32,0.052938,1.4797,-0.4472,2.3252,10,94.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:32.5106; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.34751448734857; decision_date=2024-08-05 00:00:00; filter_close=32.5768; filter_ma50=29.2943; filter_avg_value_10=31.67; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,MYGN,2024-08-06,25.8,24.92,0.88,2024-08-20,27.71,2_day_low,1858,47936.4,3548.78,0.074031,2.1705,-0.3977,3.5114,10,91.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:25.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.920000076293945; decision_date=2024-08-05 00:00:00; filter_close=25.8400; filter_ma50=24.9098; filter_avg_value_10=26.06; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,GWRE,2024-08-06,141.44,132.01,9.43,2024-08-22,146.84,2_day_low,338,47806.72,1825.2,0.038179,0.5726,-0.211,0.877,12,91.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:141.4400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=132.00999450683594; decision_date=2024-08-05 00:00:00; filter_close=140.0100; filter_ma50=135.4818; filter_avg_value_10=120.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TOL,2024-08-06,125.5922,121.3311,4.261,2024-08-27,140.6834,2_day_low,381,47850.63,5749.74,0.12016,3.5417,-0.8009,5.1944,15,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:125.5922; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=121.3311485934741; decision_date=2024-08-05 00:00:00; filter_close=126.3615; filter_ma50=120.8935; filter_avg_value_10=196.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AXON,2024-08-27,360.49,358.1,2.39,2024-08-27,358.1,same_day_stop_loss_red_candle,137,49387.13,-327.43,-0.00663,-1.0,-1.1046,1.6611,0,90.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:360.4900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=358.1000061035156; decision_date=2024-08-26 00:00:00; filter_close=360.4900; filter_ma50=319.4792; filter_avg_value_10=169.74; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,FTAI,2024-08-06,97.5353,85.2083,12.327,2024-08-28,118.5213,2_day_low,487,47499.67,10220.19,0.215163,1.7024,-0.2454,2.0253,16,97.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:97.5353; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=85.20828729828287; decision_date=2024-08-05 00:00:00; filter_close=95.4529; filter_ma50=94.6642; filter_avg_value_10=176.79; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,GRBK,2024-08-06,68.89,65.12,3.77,2024-08-28,77.33,2_day_low,690,47534.1,5823.6,0.122514,2.2387,-0.5676,3.2281,16,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:68.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=65.12000274658203; decision_date=2024-08-05 00:00:00; filter_close=69.1900; filter_ma50=61.0296; filter_avg_value_10=42.02; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PLTR,2024-08-28,30.62,30.38,0.24,2024-08-28,30.38,same_day_stop_loss_red_candle,1615,49451.3,-387.6,-0.007838,-1.0,-3.625,0.75,0,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:30.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.3799991607666; decision_date=2024-08-27 00:00:00; filter_close=30.8400; filter_ma50=27.8470; filter_avg_value_10=1353.17; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,SERV,2024-08-30,8.98,8.8,0.18,2024-08-30,8.8,same_day_stop_loss_red_candle,5511,49488.78,-991.98,-0.020044,-1.0,-4.7778,1.2222,0,99.0,entry=rsi2_next_open; setup_rsi2=1.45; raw_entry=open:8.9800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.800000190734863; decision_date=2024-08-29 00:00:00; filter_close=8.9800; filter_ma50=8.0857; filter_avg_value_10=58.43; filter_adr20=17.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CLOV,2024-08-30,2.81,2.79,0.02,2024-08-30,2.79,same_day_stop_loss_red_candle,17594,49439.14,-351.88,-0.007117,-1.0,-13.5,1.0,0,99.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:2.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.789999961853028; decision_date=2024-08-29 00:00:00; filter_close=2.8200; filter_ma50=1.9237; filter_avg_value_10=45.68; filter_adr20=13.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,SE,2024-08-30,79.02,76.82,2.2,2024-08-30,76.82,same_day_stop_loss_red_candle,625,49387.5,-1375.0,-0.027841,-1.0,-1.0864,0.3182,0,94.0,entry=rsi2_next_open; setup_rsi2=1.85; raw_entry=open:79.0200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=76.81999969482422; decision_date=2024-08-29 00:00:00; filter_close=77.5200; filter_ma50=71.9026; filter_avg_value_10=420.31; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,HALO,2024-08-06,52.24,51.46,0.78,2024-09-03,63.23,2_day_low,918,47956.32,10088.82,0.210375,14.0897,-0.5641,17.0384,20,91.0,entry=rsi2_next_open; setup_rsi2=1.02; raw_entry=open:52.2400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.459999084472656; decision_date=2024-08-05 00:00:00; filter_close=52.1100; filter_ma50=51.1588; filter_avg_value_10=63.13; filter_adr20=2.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,PLTR,2024-08-29,30.65,29.75,0.9,2024-09-03,30.484,2_day_low,1612,49407.8,-267.59,-0.005416,-0.1844,-0.5389,1.3,3,94.0,entry=rsi2_next_open; setup_rsi2=1.94; raw_entry=open:30.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.75; decision_date=2024-08-28 00:00:00; filter_close=30.3600; filter_ma50=27.9538; filter_avg_value_10=1301.63; filter_adr20=5.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,SERV,2024-09-03,8.21,8.12,0.09,2024-09-03,8.12,same_day_stop_loss_red_candle,5998,49243.58,-539.82,-0.010962,-1.0,-12.3333,1.2222,0,99.0,entry=rsi2_next_open; setup_rsi2=0.54; raw_entry=open:8.2100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.119999885559082; decision_date=2024-08-30 00:00:00; filter_close=8.4950; filter_ma50=8.2184; filter_avg_value_10=52.95; filter_adr20=16.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CLOV,2024-09-03,2.59,2.54,0.05,2024-09-03,2.54,same_day_stop_loss_red_candle,19003,49217.77,-950.15,-0.019305,-1.0,-2.7,1.0,0,99.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:2.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.539999961853028; decision_date=2024-08-30 00:00:00; filter_close=2.6300; filter_ma50=1.9557; filter_avg_value_10=46.85; filter_adr20=13.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,ASPN,2024-09-04,26.11,25.63,0.48,2024-09-04,25.63,same_day_stop_loss_red_candle,1888,49295.68,-906.24,-0.018384,-1.0,-1.1667,2.2083,0,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.6299991607666; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TPL,2024-09-04,269.4418,268.3476,1.0942,2024-09-04,268.3476,same_day_stop_loss_red_candle,182,49038.41,-199.15,-0.004061,-1.0,-4.7704,3.142,0,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4418; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=268.34759047109065; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7341; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,SG,2024-09-04,30.19,29.1,1.09,2024-09-05,29.1,stop_loss,1631,49239.89,-1777.79,-0.036105,-1.0,-2.4312,1.4679,1,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.100000381469727; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,UPST,2024-09-05,36.44,36.0,0.44,2024-09-05,36.0,same_day_stop_loss_red_candle,1343,48938.92,-590.92,-0.012075,-1.0,-2.1773,3.0682,0,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:36.4400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.0; decision_date=2024-09-04 00:00:00; filter_close=36.3300; filter_ma50=30.8989; filter_avg_value_10=266.71; filter_adr20=9.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TGTX,2024-09-05,21.97,21.74,0.23,2024-09-05,21.74,same_day_stop_loss_red_candle,2227,48927.19,-512.21,-0.010469,-1.0,-3.087,1.3478,0,94.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:21.9700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=21.739999771118164; decision_date=2024-09-04 00:00:00; filter_close=22.0800; filter_ma50=20.8811; filter_avg_value_10=61.53; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CLOV,2024-09-04,2.72,2.455,0.265,2024-09-06,2.455,stop_loss,18077,49169.44,-4790.41,-0.097427,-1.0,-1.0,1.0,2,99.0,entry=rsi2_next_open; setup_rsi2=0.66; raw_entry=open:2.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.4549999237060547; decision_date=2024-09-03 00:00:00; filter_close=2.5000; filter_ma50=1.9807; filter_avg_value_10=40.74; filter_adr20=12.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CVNA,2024-09-06,28.3,27.828,0.472,2024-09-06,27.828,same_day_stop_loss_red_candle,1721,48704.3,-812.31,-0.016678,-1.0,-3.9746,0.5992,0,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:28.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.827999114990234; decision_date=2024-09-05 00:00:00; filter_close=28.2280; filter_ma50=27.6572; filter_avg_value_10=345.82; filter_adr20=4.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,UPST,2024-09-06,36.29,35.482,0.808,2024-09-06,35.482,same_day_stop_loss_red_candle,1341,48664.89,-1083.53,-0.022265,-1.0,-3.1188,0.6869,0,95.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:36.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.48199844360352; decision_date=2024-09-05 00:00:00; filter_close=35.7200; filter_ma50=31.1621; filter_avg_value_10=256.43; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,BFH,2024-09-09,54.6563,54.2647,0.3916,2024-09-09,54.2647,same_day_stop_loss_red_candle,889,48589.48,-348.12,-0.007165,-1.0,-8.4501,1.1,0,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:54.6563; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=54.26474370987057; decision_date=2024-09-06 00:00:00; filter_close=54.3529; filter_ma50=49.9424; filter_avg_value_10=42.93; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,IOVA,2024-09-09,10.15,9.68,0.47,2024-09-09,9.68,same_day_stop_loss_red_candle,4790,48618.5,-2251.3,-0.046305,-1.0,-1.4894,0.0213,0,90.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:10.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.68000030517578; decision_date=2024-09-06 00:00:00; filter_close=10.0100; filter_ma50=9.3366; filter_avg_value_10=59.81; filter_adr20=6.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,BFH,2024-09-10,51.5628,51.3474,0.2154,2024-09-10,51.3474,same_day_stop_loss_red_candle,941,48520.56,-202.67,-0.004177,-1.0,-24.6358,0.3636,0,94.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:51.5628; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.34738478870096; decision_date=2024-09-09 00:00:00; filter_close=52.7767; filter_ma50=50.1597; filter_avg_value_10=51.71; filter_adr20=3.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,ONON,2024-09-09,44.99,43.32,1.67,2024-09-11,44.13,2_day_low,1080,48589.2,-928.8,-0.019115,-0.515,-0.9641,1.006,2,93.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:44.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.31999969482422; decision_date=2024-09-06 00:00:00; filter_close=44.4400; filter_ma50=40.7196; filter_avg_value_10=269.64; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,GRBK,2024-09-11,72.42,72.25,0.17,2024-09-11,72.25,same_day_stop_loss_red_candle,671,48593.82,-114.07,-0.002347,-1.0,-6.8824,8.5295,0,92.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:72.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.25; decision_date=2024-09-10 00:00:00; filter_close=73.1600; filter_ma50=69.9222; filter_avg_value_10=25.03; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,THC,2024-09-10,153.84,151.58,2.26,2024-09-17,158.27,2_day_low,315,48459.6,1395.45,0.028796,1.9602,-0.6681,5.5974,5,94.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:153.8400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=151.5800018310547; decision_date=2024-09-09 00:00:00; filter_close=153.2200; filter_ma50=147.3616; filter_avg_value_10=165.83; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,RKT,2024-09-12,17.7528,17.3458,0.4069,2024-09-19,19.087,2_day_low,2738,48607.03,3653.3,0.07516,3.2791,-0.8837,6.093,5,94.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:17.7528; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.34583937512173; decision_date=2024-09-11 00:00:00; filter_close=17.4689; filter_ma50=16.2218; filter_avg_value_10=60.03; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TRUP,2024-09-20,43.12,41.58,1.54,2024-09-23,41.58,stop_loss,1133,48854.96,-1744.82,-0.035714,-1.0,-1.0065,0.9935,1,91.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:43.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.58000183105469; decision_date=2024-09-19 00:00:00; filter_close=42.0000; filter_ma50=40.0200; filter_avg_value_10=27.68; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CNK,2024-09-24,26.9759,26.9464,0.0295,2024-09-24,26.9464,same_day_stop_loss_red_candle,1809,48799.43,-53.45,-0.001095,-1.0,-6.3334,11.3335,0,93.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:26.9759; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.946366950854674; decision_date=2024-09-23 00:00:00; filter_close=27.2024; filter_ma50=25.5017; filter_avg_value_10=66.29; filter_adr20=2.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,TGTX,2024-09-24,23.25,23.22,0.03,2024-09-24,23.22,same_day_stop_loss_red_candle,2099,48801.75,-62.97,-0.00129,-1.0,-18.9996,9.9997,0,90.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:23.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.21999931335449; decision_date=2024-09-23 00:00:00; filter_close=23.2500; filter_ma50=22.0751; filter_avg_value_10=161.95; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CVLT,2024-09-09,140.7,139.43,1.27,2024-09-25,151.95,2_day_low,345,48541.5,3881.25,0.079957,8.8582,-0.6142,11.8425,12,91.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:140.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=139.42999267578125; decision_date=2024-09-06 00:00:00; filter_close=139.5300; filter_ma50=137.1470; filter_avg_value_10=45.04; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,GGAL,2024-09-26,41.4144,40.8926,0.5218,2024-09-26,40.8926,same_day_stop_loss_red_candle,1178,48786.21,-614.73,-0.0126,-1.0,-2.0,0.9636,0,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:41.4144; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=40.8926002951436; decision_date=2024-09-25 00:00:00; filter_close=40.9211; filter_ma50=33.5250; filter_avg_value_10=42.58; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AFRM,2024-09-26,43.54,43.15,0.39,2024-09-26,43.15,same_day_stop_loss_red_candle,1120,48764.8,-436.8,-0.008957,-1.0,-5.5385,0.641,0,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.150001525878906; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,JANX,2024-09-27,46.77,46.46,0.31,2024-09-27,46.46,same_day_stop_loss_red_candle,1044,48827.88,-323.64,-0.006628,-1.0,-4.0968,4.8387,0,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.459999084472656; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AFRM,2024-09-27,42.19,41.38,0.81,2024-09-27,41.38,same_day_stop_loss_red_candle,1157,48813.83,-937.17,-0.019199,-1.0,-1.6296,0.6173,0,94.0,entry=rsi2_next_open; setup_rsi2=1.43; raw_entry=open:42.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.380001068115234; decision_date=2024-09-26 00:00:00; filter_close=41.6400; filter_ma50=33.6619; filter_avg_value_10=483.15; filter_adr20=7.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,OSCR,2024-09-27,20.39,20.31,0.08,2024-09-27,20.31,same_day_stop_loss_red_candle,2392,48772.88,-191.36,-0.003923,-1.0,-1.75,13.9375,0,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.309999465942383; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,SLG,2024-09-27,64.7731,63.98,0.793,2024-09-27,63.98,same_day_stop_loss_red_candle,753,48774.13,-597.16,-0.012243,-1.0,-1.1512,0.2907,0,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=63.98004258672127; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,JANX,2024-10-01,45.15,44.33,0.82,2024-10-01,44.33,same_day_stop_loss_red_candle,1079,48716.85,-884.78,-0.018162,-1.0,-3.1829,1.0244,0,93.0,entry=rsi2_next_open; setup_rsi2=1.36; raw_entry=open:45.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.33000183105469; decision_date=2024-09-30 00:00:00; filter_close=45.4300; filter_ma50=43.8842; filter_avg_value_10=33.48; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,CNK,2024-09-26,26.6312,26.3456,0.2856,2024-10-02,26.8282,2_day_low,1830,48735.11,360.46,0.007396,0.6896,-0.4138,4.0,4,92.0,entry=rsi2_next_open; setup_rsi2=4.58; raw_entry=open:26.6312; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.345586586382865; decision_date=2024-09-25 00:00:00; filter_close=26.4539; filter_ma50=25.7466; filter_avg_value_10=57.37; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AHR,2024-10-03,23.9367,23.8503,0.0864,2024-10-03,23.8503,same_day_stop_loss_red_candle,2035,48711.12,-175.85,-0.00361,-1.0,-2.0,2.1111,0,98.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:23.9367; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.85025526351454; decision_date=2024-10-02 00:00:00; filter_close=24.0807; filter_ma50=19.8808; filter_avg_value_10=124.90; filter_adr20=3.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AHR,2024-10-04,24.1767,23.7638,0.4129,2024-10-07,23.7638,stop_loss,2021,48861.12,-834.4,-0.017077,-1.0,-1.3023,0.0698,1,97.0,entry=rsi2_next_open; setup_rsi2=2.39; raw_entry=open:24.1767; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.763841325633944; decision_date=2024-10-03 00:00:00; filter_close=24.0711; filter_ma50=20.0494; filter_avg_value_10=101.75; filter_adr20=3.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_setup_low_stop,AHR,2024-10-07,23.8887,23.7725,0.1162,2024-10-07,23.7725,same_day_stop_loss_red_candle,2053,49043.42,-238.52,-0.004863,-1.0,-2.1487,1.405,0,97.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:23.8887; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.77248193791571; decision_date=2024-10-04 00:00:00; filter_close=24.0519; filter_ma50=20.2163; filter_avg_value_10=72.30; filter_adr20=3.15; rs_bucket=rs90_100
