strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_2_day_low,DJT,2024-05-21,48.1848,,,2024-05-22,42.2058,2_day_low,2075,99983.5,-12406.51,-0.124086,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,FUTU,2024-10-18,93.2021,,,2024-10-23,87.2321,2_day_low,1103,102801.88,-6584.9,-0.064054,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,TLN,2024-10-14,159.766,,,2024-10-24,176.4823,2_day_low,646,103208.82,10798.78,0.10463,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,PI,2024-10-21,218.9419,,,2024-10-24,209.2591,2_day_low,468,102464.8,-4531.56,-0.044226,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LBRDK,2024-10-22,72.3574,,,2024-10-29,75.5823,2_day_low,1422,102892.26,4585.82,0.044569,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,FTAI,2024-10-23,137.448,,,2024-10-29,139.5184,2_day_low,751,103223.45,1554.91,0.015064,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4343; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-22 00:00:00; filter_close=138.1336; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,HROW,2024-10-28,51.6652,,,2024-10-29,46.1854,2_day_low,1992,102917.01,-10915.73,-0.106063,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,BWIN,2024-10-28,50.8351,,,2024-10-29,50.115,2_day_low,2007,102026.02,-1445.24,-0.014165,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,HROW,2024-10-29,46.9147,,,2024-10-30,45.3055,2_day_low,2166,101617.22,-3485.57,-0.034301,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:46.9100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-28 00:00:00; filter_close=47.2000; filter_ma50=46.0626; filter_avg_value_10=31.23; filter_adr20=5.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,CNK,2024-10-25,27.8651,,,2024-10-31,28.5883,2_day_low,3687,102738.6,2666.32,0.025952,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,HROW,2024-10-30,46.0546,,,2024-10-31,44.1856,2_day_low,2206,101596.46,-4123.07,-0.040583,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=1.13; raw_entry=open:46.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-29 00:00:00; filter_close=46.5500; filter_ma50=46.2040; filter_avg_value_10=31.10; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,VS,2024-10-30,2.1302,,,2024-10-31,2.0098,2_day_low,47525,101238.38,-5722.68,-0.056527,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:2.1300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-29 00:00:00; filter_close=2.1100; filter_ma50=1.5906; filter_avg_value_10=45.34; filter_adr20=20.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,GEVO,2024-11-01,2.3702,,,2024-11-04,2.1998,2_day_low,42729,101277.85,-7283.45,-0.071916,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:2.3700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=2.3300; filter_ma50=1.6554; filter_avg_value_10=33.39; filter_adr20=12.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,APLD,2024-11-01,6.8207,,,2024-11-04,6.2394,2_day_low,14766,100714.19,-8583.57,-0.085227,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:6.8200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=6.7600; filter_ma50=6.6652; filter_avg_value_10=111.12; filter_adr20=10.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,VNO,2024-11-01,40.5299,,,2024-11-05,39.5212,2_day_low,2471,100149.31,-2492.35,-0.024886,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.51; raw_entry=open:40.5258; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=39.8427; filter_ma50=36.9838; filter_avg_value_10=60.69; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,AAOI,2024-10-30,15.2915,,,2024-11-06,16.3284,2_day_low,6583,100664.14,6825.5,0.067805,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,SE,2024-10-31,93.7794,,,2024-11-06,94.4506,2_day_low,1069,100250.15,717.49,0.007157,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:93.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-30 00:00:00; filter_close=95.3500; filter_ma50=89.5416; filter_avg_value_10=255.14; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,GEVO,2024-11-04,2.2002,,,2024-11-06,1.9498,2_day_low,45134,99304.73,-11302.23,-0.113814,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:2.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-01 00:00:00; filter_close=2.2400; filter_ma50=1.6858; filter_avg_value_10=27.94; filter_adr20=13.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,CAPR,2024-11-05,18.6519,,,2024-11-06,18.0082,2_day_low,5518,102920.99,-3551.75,-0.034509,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:18.6500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=18.6000; filter_ma50=12.6860; filter_avg_value_10=25.81; filter_adr20=11.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,EXK,2024-11-05,4.8305,,,2024-11-06,4.3596,2_day_low,21512,103913.35,-10130.41,-0.097489,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:4.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=4.7700; filter_ma50=4.0744; filter_avg_value_10=33.96; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,IAG,2024-11-05,5.3305,,,2024-11-06,4.9895,2_day_low,19481,103844.11,-6643.65,-0.063977,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,PCT,2024-11-05,12.5913,,,2024-11-07,12.4888,2_day_low,8166,102820.22,-837.08,-0.008141,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:12.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=12.5100; filter_ma50=9.2122; filter_avg_value_10=56.40; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,EVGO,2024-11-07,6.6907,,,2024-11-08,5.7694,2_day_low,16762,112148.99,-15441.93,-0.137691,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,NVDA,2024-11-01,134.6601,,,2024-11-11,146.0975,2_day_low,742,99917.77,8486.54,0.084935,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:134.6466; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=132.7074; filter_ma50=125.1682; filter_avg_value_10=29533.93; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,EXK,2024-11-06,4.3604,,,2024-11-11,4.3996,2_day_low,24644,107458.59,964.17,0.008972,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:4.3600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-05 00:00:00; filter_close=4.7000; filter_ma50=4.1034; filter_avg_value_10=30.99; filter_adr20=5.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,EVGO,2024-11-08,6.1806,,,2024-11-11,5.4895,2_day_low,18380,113599.76,-12703.65,-0.111828,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-07 00:00:00; filter_close=6.1300; filter_ma50=6.0045; filter_avg_value_10=41.11; filter_adr20=8.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,SATS,2024-11-04,25.0825,,,2024-11-12,25.4475,2_day_low,3989,100054.12,1455.78,0.01455,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:25.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-01 00:00:00; filter_close=24.6800; filter_ma50=23.8540; filter_avg_value_10=25.64; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,CORZ,2024-11-05,12.7313,,,2024-11-13,16.4983,2_day_low,8124,103428.86,30603.74,0.295892,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,TPG,2024-11-05,58.5752,,,2024-11-13,62.6163,2_day_low,1777,104088.2,7180.91,0.068989,,,,6,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,PLTR,2024-11-01,41.9342,,,2024-11-14,58.5641,2_day_low,2401,100684.0,39928.51,0.396573,,,,9,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,VRT,2024-11-04,106.1622,,,2024-11-14,121.0003,2_day_low,939,99686.33,13932.98,0.139768,,,,8,91.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:106.1516; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-01 00:00:00; filter_close=106.6906; filter_ma50=96.6366; filter_avg_value_10=794.72; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,CRMD,2024-11-05,9.581,,,2024-11-14,11.2689,2_day_low,10731,102813.26,18113.02,0.176174,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,JANX,2024-11-13,52.9253,,,2024-11-14,51.3849,2_day_low,2107,111513.59,-3245.69,-0.029106,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:52.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-12 00:00:00; filter_close=52.8400; filter_ma50=49.3124; filter_avg_value_10=39.00; filter_adr20=5.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,NNE,2024-11-05,17.4717,,,2024-11-15,21.4978,2_day_low,5933,103659.87,23886.87,0.230435,,,,8,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,VST,2024-11-05,115.3434,,,2024-11-15,136.4292,2_day_low,898,103578.39,18935.05,0.182809,,,,8,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LBRDK,2024-11-15,83.1544,,,2024-11-18,82.2296,2_day_low,1305,108516.47,-1206.83,-0.011121,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:83.1461; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-14 00:00:00; filter_close=84.0075; filter_ma50=72.9788; filter_avg_value_10=209.78; filter_adr20=3.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,JANX,2024-11-15,50.415,,,2024-11-18,48.3352,2_day_low,2151,108442.75,-4473.81,-0.041255,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=0.47; raw_entry=open:50.4100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-14 00:00:00; filter_close=51.1000; filter_ma50=49.6106; filter_avg_value_10=36.59; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LEU,2024-11-18,72.0072,,,2024-11-19,68.6431,2_day_low,1509,108658.86,-5076.37,-0.046718,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:72.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=70.1600; filter_ma50=69.2742; filter_avg_value_10=201.07; filter_adr20=12.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,EXEL,2024-11-18,34.1534,,,2024-11-19,34.0566,2_day_low,3202,109359.24,-310.02,-0.002835,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:34.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=34.4500; filter_ma50=29.0432; filter_avg_value_10=82.15; filter_adr20=2.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,COMP,2024-11-18,6.3206,,,2024-11-19,6.0894,2_day_low,17323,109492.31,-4005.79,-0.036585,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:6.3200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=6.3200; filter_ma50=6.1276; filter_avg_value_10=31.79; filter_adr20=5.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LBRDK,2024-11-18,82.2461,,,2024-11-19,80.9189,2_day_low,1328,109222.76,-1762.5,-0.016137,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:82.2378; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=82.6966; filter_ma50=73.4972; filter_avg_value_10=202.62; filter_adr20=3.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,PAYC,2024-11-18,216.3621,,,2024-11-19,212.7207,2_day_low,503,108830.13,-1831.6,-0.01683,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:216.3405; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=217.3686; filter_ma50=178.1776; filter_avg_value_10=150.85; filter_adr20=3.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,POWL,2024-11-18,95.5164,,,2024-11-20,89.1355,2_day_low,1134,108315.61,-7235.92,-0.066804,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:95.5069; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=92.2895; filter_ma50=82.1559; filter_avg_value_10=147.11; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LBRDK,2024-11-19,80.9351,,,2024-11-20,80.9189,2_day_low,1382,111852.25,-22.37,-0.0002,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:80.9270; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=81.6948; filter_ma50=74.0114; filter_avg_value_10=205.80; filter_adr20=3.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LBRDK,2024-11-20,81.0943,,,2024-11-22,80.741,2_day_low,1388,112558.82,-490.33,-0.004356,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:81.0861; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-19 00:00:00; filter_close=81.1049; filter_ma50=74.5180; filter_avg_value_10=205.23; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,EWTX,2024-11-18,31.0531,,,2024-11-25,31.7068,2_day_low,3499,108654.81,2287.38,0.021052,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=1.88; raw_entry=open:31.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=31.4400; filter_ma50=29.5165; filter_avg_value_10=29.45; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LUMN,2024-11-19,7.9008,,,2024-11-26,7.6492,2_day_low,14092,111337.93,-3544.91,-0.031839,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:7.9000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=8.1300; filter_ma50=6.9828; filter_avg_value_10=205.08; filter_adr20=8.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,CRDO,2024-11-15,41.4241,,,2024-11-27,45.8254,2_day_low,2630,108945.49,11575.36,0.106249,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:41.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-14 00:00:00; filter_close=41.9000; filter_ma50=35.3087; filter_avg_value_10=118.19; filter_adr20=5.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,AGX,2024-11-18,135.9912,,,2024-11-27,154.0674,2_day_low,795,108112.97,14370.64,0.132922,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:135.9776; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=135.1762; filter_ma50=116.1938; filter_avg_value_10=49.19; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,PTON,2024-11-19,7.4307,,,2024-11-27,9.4191,2_day_low,14953,111111.9,29731.28,0.26758,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:7.4300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=7.5800; filter_ma50=5.8656; filter_avg_value_10=154.40; filter_adr20=8.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,NCLH,2024-11-19,25.3625,,,2024-11-27,26.9473,2_day_low,4411,111874.15,6990.42,0.062485,,,,6,90.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:25.3600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=26.1000; filter_ma50=22.8988; filter_avg_value_10=311.27; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,ADMA,2024-11-18,19.0419,,,2024-11-29,21.0779,2_day_low,5691,108367.48,11586.8,0.106921,,,,9,96.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:19.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=19.0400; filter_ma50=18.5429; filter_avg_value_10=90.70; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,CORT,2024-11-18,52.0052,,,2024-12-02,57.3943,2_day_low,2087,108534.85,11246.97,0.103625,,,,10,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:52.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=51.8300; filter_ma50=46.4612; filter_avg_value_10=63.52; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,RVMD,2024-11-18,55.3155,,,2024-12-02,54.1746,2_day_low,1974,109192.86,-2252.24,-0.020626,,,,10,90.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:55.3100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-15 00:00:00; filter_close=55.1300; filter_ma50=49.1404; filter_avg_value_10=101.91; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,COMP,2024-11-19,6.1306,,,2024-12-02,7.0493,2_day_low,18322,112325.09,16832.09,0.149852,,,,9,90.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:6.1300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=6.1900; filter_ma50=6.1334; filter_avg_value_10=28.97; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,HRI,2024-11-20,210.1601,,,2024-12-03,222.8448,2_day_low,536,112645.81,6799.02,0.060357,,,,9,92.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:210.1391; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-19 00:00:00; filter_close=209.7498; filter_ma50=177.8770; filter_avg_value_10=90.08; filter_adr20=3.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LUMN,2024-12-02,7.3007,,,2024-12-03,6.9493,2_day_low,16674,121732.38,-5859.67,-0.048136,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.84; raw_entry=open:7.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-29 00:00:00; filter_close=7.3400; filter_ma50=7.2354; filter_avg_value_10=96.15; filter_adr20=8.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,XPO,2024-11-19,142.9443,,,2024-12-04,151.6348,2_day_low,787,112497.15,6839.46,0.060797,,,,11,90.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:142.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=144.4700; filter_ma50=120.3806; filter_avg_value_10=225.37; filter_adr20=3.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,TVTX,2024-11-19,17.3917,,,2024-12-05,19.1781,2_day_low,6432,111863.66,11489.76,0.102712,,,,12,96.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:17.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-11-18 00:00:00; filter_close=17.3900; filter_ma50=16.3605; filter_avg_value_10=28.73; filter_adr20=6.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,ROOT,2024-12-04,92.7293,,,2024-12-09,90.261,2_day_low,1309,121382.62,-3231.01,-0.026618,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:92.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-12-03 00:00:00; filter_close=92.8600; filter_ma50=62.1932; filter_avg_value_10=52.01; filter_adr20=11.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,LB,2024-12-09,63.7901,,,2024-12-10,60.7521,2_day_low,1918,122349.38,-5826.81,-0.047624,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:63.7837; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-12-06 00:00:00; filter_close=63.5952; filter_ma50=58.5249; filter_avg_value_10=44.88; filter_adr20=10.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low,IESC,2024-12-09,268.1968,,,2024-12-10,251.2349,2_day_low,454,121761.36,-7700.73,-0.063244,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:268.1700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-12-06 00:00:00; filter_close=268.1700; filter_ma50=244.1556; filter_avg_value_10=64.69; filter_adr20=7.71; rs_bucket=rs90_100
