date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,989353.5441880954,1000000.0,2,199148.63052027102,0.20129167342671286
2024-05-22,989596.374362263,987593.49,2,197855.67679782456,0.19993573331888062
2024-05-23,976828.0435948515,987593.49,6,589953.8267142534,0.6039484949092455
2024-05-24,1006426.7381074715,981457.09,8,790925.435263691,0.7858748235872405
2024-05-28,1011864.2579042063,979812.71,8,792561.443450736,0.7832685434430754
2024-05-29,1015401.3433555003,970626.73,8,795284.9503704482,0.7832222751866229
2024-05-30,1034080.438261904,970626.73,11,1105704.5983777673,1.0692636254064045
2024-05-31,1017876.4459124615,975196.17,7,707060.6514766836,0.694642905154219
2024-06-03,1009871.8043907055,975196.17,9,909899.5971003835,0.9010050514771634
2024-06-04,1000310.0968509073,973446.39,11,1107625.5586596518,1.1072821939382458
2024-06-05,1056956.4475439438,972846.12,18,1844164.3774245086,1.7447874807990478
2024-06-06,1043100.5667583363,967662.87,19,1951434.6611208252,1.8708020331973707
2024-06-07,993719.5528686285,943094.6300000001,11,1121417.5593887377,1.1285050758551303
2024-06-10,999887.1644915112,966975.2500000001,7,719710.2958737843,0.7197915139152629
2024-06-11,989714.8373828217,964908.9800000001,6,611564.6517724518,0.6179200600747371
2024-06-12,1008470.8231001473,964908.9800000001,7,712218.031129284,0.7062356340065937
2024-06-13,1004923.7035790596,964908.9800000001,8,813043.1126292839,0.8090595432604601
2024-06-14,987378.3554292906,978945.6900000002,4,401075.4392307438,0.4062023813114325
2024-06-17,975020.6030666033,975581.0900000002,5,496082.72512309416,0.5087920435351118
2024-06-18,974145.8328659177,963527.8000000003,8,787033.3996387366,0.8079215381164234
2024-06-20,961107.6240018306,955684.1900000004,10,973903.0856123895,1.0133132453546478
2024-06-21,974205.4879543338,949163.6200000005,13,1267744.8354329271,1.3013115314049155
2024-06-24,963180.3453767273,945027.4200000005,13,1266662.0517694221,1.3150829518577796
2024-06-25,980477.5180336043,943169.1300000005,17,1659669.1267764815,1.6927151273239078
2024-06-26,970112.6951137523,951922.7900000004,10,973885.6349219728,1.0038891768216456
2024-06-27,973260.2641410455,949322.0600000004,13,1266529.330839729,1.301326456554259
2024-06-28,958781.1590642419,940608.9500000004,8,773912.6980745831,0.8071838821174917
2024-07-01,979900.6004228714,939302.0700000005,9,874803.3319895818,0.8927470108825983
2024-07-02,997819.5786075355,929379.4800000004,8,779765.3374867492,0.7814692698001751
2024-07-03,994140.6436790992,925222.4800000004,7,685589.4276123289,0.6896302167821154
2024-07-05,1015199.3395489292,927389.5900000004,8,790588.1767597031,0.77875166576741
2024-07-08,1013569.9184126668,927389.5900000004,9,892024.0565007782,0.8800814233888874
2024-07-09,1001136.8716240964,964044.6600000005,9,897276.2298307915,0.8962573003381478
2024-07-10,1006900.4936667782,961609.8300000005,9,899315.890819497,0.8931526962952459
2024-07-11,1021307.73689064,960254.6700000005,11,1104170.3166752632,1.0811338020770287
2024-07-12,1023195.0120664458,948505.8800000005,12,1208371.23993711,1.1809784309803095
2024-07-15,1045946.8771836241,955429.3500000004,10,1006897.6912154243,0.9626661861897368
2024-07-16,1064006.9139756402,972381.8000000004,10,1023785.7092589183,0.9621983615064716
2024-07-17,1030671.8575178937,986973.5900000003,5,509389.4421454978,0.49423047542234283
2024-07-18,1015173.7382573711,1002692.2300000003,5,509800.39934684674,0.5021804447206848
2024-07-19,1008187.2801367657,999297.8000000003,5,508568.68774806126,0.5044387067441194
2024-07-22,1008364.1434078529,996307.4900000002,6,610712.1856109691,0.6056464716674822
2024-07-23,1023389.5485178302,986928.2800000003,5,508863.0929571609,0.4972330367201274
2024-07-24,995687.6505018655,1002003.4000000003,2,203407.1104142724,0.20428807197894566
