date,open_positions,gross_exposure,exposure_pct
2022-05-24,1,49933.92428736604,0.04996286652969339
2022-05-25,2,99886.76064180734,0.09989675245248207
2022-05-26,2,99886.76064180734,0.09963491900710292
2022-05-27,2,99886.76064180734,0.0995257310364078
2022-05-31,0,0.0,0.0
2022-06-01,0,0.0,0.0
2022-06-02,0,0.0,0.0
2022-06-03,0,0.0,0.0
2022-06-06,0,0.0,0.0
2022-06-07,0,0.0,0.0
2022-06-08,0,0.0,0.0
2022-06-09,0,0.0,0.0
2022-06-10,3,150522.98437515475,0.14966065618666305
2022-06-13,11,548031.623990079,0.5567259939789564
2022-06-14,32,1560431.7078659441,1.6303352408291047
2022-06-15,36,1749225.4652249315,1.8572689095069874
2022-06-16,39,1850709.5585289786,2.214337842322923
2022-06-17,35,1604407.854976714,2.1440970818170957
2022-06-21,15,604844.8887384256,0.7464784939396114
2022-06-22,9,352837.81105922384,0.454624122644625
2022-06-23,5,201630.87499656458,0.2644463135956776
2022-06-24,5,201630.87499656458,0.2619230011576215
2022-06-27,0,0.0,0.0
2022-06-28,0,0.0,0.0
2022-06-29,1,38772.2179290802,0.05001308477716608
2022-06-30,1,38772.2179290802,0.05009577972382039
2022-07-01,5,193239.95925005915,0.24865525486433562
2022-07-05,4,154467.74132097897,0.19730302228696073
2022-07-06,4,154467.74132097897,0.19762135397455471
2022-07-07,0,0.0,0.0
2022-07-08,0,0.0,0.0
2022-07-11,0,0.0,0.0
2022-07-12,0,0.0,0.0
2022-07-13,3,118038.46632069282,0.14954457898590323
2022-07-14,3,118038.46632069282,0.15019612032452334
2022-07-15,7,275316.06488414085,0.34844160257652146
2022-07-18,7,275316.06488414085,0.3506232124122649
2022-07-19,5,196749.54417314345,0.24871717131657914
2022-07-20,5,196749.54417314345,0.2500857833602273
2022-07-21,2,78598.07772609405,0.09995790798188169
2022-07-22,2,78598.07772609405,0.0999644871550596
2022-07-25,3,117623.61035560188,0.1499348053175346
2022-07-26,5,195813.4310048824,0.2503443935751812
2022-07-27,7,274535.36099686165,0.34857717641556096
2022-07-28,7,274535.36099686165,0.34956715397074895
2022-07-29,5,196037.8827576584,0.24955817690509852
2022-08-01,3,117848.06210837784,0.1507732584207299
2022-08-02,0,0.0,0.0
2022-08-03,0,0.0,0.0
2022-08-04,1,39309.4634402013,0.049930558064131915
2022-08-05,3,118135.93362800294,0.14940881986821392
2022-08-08,4,157658.9207757584,0.19919835776382605
2022-08-09,4,157658.9207757584,0.19809507222779935
2022-08-10,4,158376.95783905897,0.19721709990894756
2022-08-11,2,79550.48765125734,0.09864733399569996
2022-08-12,1,40027.50050350189,0.049467360401439536
2022-08-15,1,40027.50050350189,0.049446858604392525
2022-08-16,0,0.0,0.0
2022-08-17,0,0.0,0.0
2022-08-18,1,40491.808614088055,0.04978406130492843
2022-08-19,1,40491.808614088055,0.049776269496672444
2022-08-22,8,323861.6157868481,0.39980041857438375
2022-08-23,15,607540.9047579172,0.7480652308881146
2022-08-24,15,608381.9752912516,0.7361823548683233
2022-08-25,15,608381.9752912516,0.7262063191487442
2022-08-26,8,325012.1681184914,0.4030428512487599
2022-08-29,2,81435.02772091146,0.1010887769825072
2022-08-30,1,40102.148573489,0.0497805410182879
2022-08-31,10,404859.6025784376,0.4941504858236379
2022-09-01,12,485546.7306956403,0.6021875643546772
2022-09-02,26,1049585.9689024005,1.3072996120095437
2022-09-06,21,843749.3957159069,1.0611217973904679
2022-09-07,25,1007116.7121688345,1.2334741696099576
2022-09-08,11,444500.7046902504,0.5356641086246668
2022-09-09,12,486488.701791436,0.5774588571013509
2022-09-12,8,327567.82097298105,0.38497446075221314
2022-09-13,2,83513.37640285076,0.0994289875236319
2022-09-14,1,41987.9971011856,0.04980136675372896
2022-09-15,0,0.0,0.0
2022-09-16,2,84306.22229968516,0.10008222792005063
2022-09-19,5,211190.36829592782,0.24846871676896443
2022-09-20,6,253701.33924001924,0.2988288350388819
2022-09-21,11,464721.5804004675,0.5511401018406973
2022-09-22,16,668226.3033909472,0.8194657293452026
2022-09-23,21,853903.5110873185,1.097805385351967
2022-09-26,30,1186580.8746867275,1.5868998788813529
2022-09-27,28,1089900.9711420096,1.427544405340177
2022-09-28,24,923110.4760945841,1.1409228942221852
