strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_4d_close_no_stop,DJT,2024-05-21,48.18,,,2024-05-28,49.93,hold_4d_close,1037,49962.66,1814.75,0.036322,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,TBBK,2024-08-07,47.65,,,2024-08-13,45.67,hold_4d_close,1027,48936.55,-2033.46,-0.041553,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.62; raw_entry=open:47.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=46.9100; filter_ma50=40.0494; filter_avg_value_10=43.18; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,AUR,2024-08-07,3.6,,,2024-08-13,3.61,hold_4d_close,13585,48906.0,135.85,0.002778,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:3.6000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=3.5200; filter_ma50=3.1291; filter_avg_value_10=52.76; filter_adr20=11.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,PRG,2024-08-07,39.236,,,2024-08-13,39.7687,hold_4d_close,1241,48691.85,661.09,0.013577,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:39.2360; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-06 00:00:00; filter_close=38.8389; filter_ma50=35.3841; filter_avg_value_10=36.26; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,MHK,2024-08-08,144.7,,,2024-08-14,144.03,hold_4d_close,350,50645.0,-234.5,-0.00463,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:144.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=143.4400; filter_ma50=124.1520; filter_avg_value_10=198.07; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,PLTR,2024-08-27,30.55,,,2024-09-03,30.51,hold_4d_close,1653,50499.15,-66.12,-0.001309,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=5.00; raw_entry=open:30.5500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=30.8500; filter_ma50=27.7016; filter_avg_value_10=1454.69; filter_adr20=5.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,AXON,2024-08-27,360.49,,,2024-09-03,355.16,hold_4d_close,140,50468.6,-746.2,-0.014785,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:360.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=360.4900; filter_ma50=319.4792; filter_avg_value_10=169.74; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,SERV,2024-08-29,9.09,,,2024-09-04,8.15,hold_4d_close,5563,50567.67,-5229.22,-0.10341,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:9.0900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-28 00:00:00; filter_close=9.3500; filter_ma50=7.9471; filter_avg_value_10=70.79; filter_adr20=18.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,CLOV,2024-08-30,2.81,,,2024-09-05,2.66,hold_4d_close,17960,50467.6,-2694.0,-0.053381,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:2.8100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=2.8200; filter_ma50=1.9237; filter_avg_value_10=45.68; filter_adr20=13.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,SE,2024-08-30,79.02,,,2024-09-05,78.72,hold_4d_close,636,50256.72,-190.8,-0.003796,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=1.85; raw_entry=open:79.0200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=77.5200; filter_ma50=71.9026; filter_avg_value_10=420.31; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,ASPN,2024-09-04,26.11,,,2024-09-10,23.12,hold_4d_close,1924,50235.64,-5752.76,-0.114515,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,SG,2024-09-04,30.19,,,2024-09-10,30.34,hold_4d_close,1666,50296.54,249.9,0.004969,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,TPL,2024-09-04,269.4418,,,2024-09-10,260.3871,hold_4d_close,186,50116.18,-1684.18,-0.033605,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4418; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7341; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,UPST,2024-09-05,36.44,,,2024-09-11,35.14,hold_4d_close,1367,49813.48,-1777.1,-0.035675,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:36.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=36.3300; filter_ma50=30.8989; filter_avg_value_10=266.71; filter_adr20=9.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,TGTX,2024-09-05,21.97,,,2024-09-11,23.07,hold_4d_close,2265,49762.05,2491.5,0.050068,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:21.9700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=22.0800; filter_ma50=20.8811; filter_avg_value_10=61.53; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,CVNA,2024-09-06,28.3,,,2024-09-12,28.104,hold_4d_close,1748,49468.4,-342.61,-0.006926,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:28.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-05 00:00:00; filter_close=28.2280; filter_ma50=27.6572; filter_avg_value_10=345.82; filter_adr20=4.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,BFH,2024-09-09,54.6563,,,2024-09-13,47.0888,hold_4d_close,907,49573.29,-6863.72,-0.138456,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:54.6563; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=54.3529; filter_ma50=49.9424; filter_avg_value_10=42.93; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,GRBK,2024-09-09,74.04,,,2024-09-13,78.78,hold_4d_close,668,49458.72,3166.32,0.064019,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:74.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=74.1200; filter_ma50=69.2690; filter_avg_value_10=25.40; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,ONON,2024-09-09,44.99,,,2024-09-13,48.63,hold_4d_close,1100,49489.0,4004.0,0.080907,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:44.9900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=44.4400; filter_ma50=40.7196; filter_avg_value_10=269.64; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,CVLT,2024-09-09,140.7,,,2024-09-13,147.81,hold_4d_close,351,49385.7,2495.61,0.050533,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:140.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=139.5300; filter_ma50=137.1470; filter_avg_value_10=45.04; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,IOVA,2024-09-09,10.15,,,2024-09-13,10.34,hold_4d_close,4877,49501.55,926.63,0.018719,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:10.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=10.0100; filter_ma50=9.3366; filter_avg_value_10=59.81; filter_adr20=6.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,THC,2024-09-10,153.84,,,2024-09-16,164.62,hold_4d_close,318,48921.12,3428.04,0.070073,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:153.8400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-09 00:00:00; filter_close=153.2200; filter_ma50=147.3616; filter_avg_value_10=165.83; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,RKT,2024-09-12,17.7528,,,2024-09-18,19.3236,hold_4d_close,2796,49636.69,4392.16,0.088486,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:17.7528; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-11 00:00:00; filter_close=17.4689; filter_ma50=16.2218; filter_avg_value_10=60.03; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,TRUP,2024-09-20,43.12,,,2024-09-26,42.72,hold_4d_close,1166,50277.92,-466.4,-0.009276,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:43.1200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-19 00:00:00; filter_close=42.0000; filter_ma50=40.0200; filter_avg_value_10=27.68; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,CNK,2024-09-24,26.9759,,,2024-09-30,27.4191,hold_4d_close,1863,50256.13,825.68,0.016429,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:26.9759; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-23 00:00:00; filter_close=27.2024; filter_ma50=25.5017; filter_avg_value_10=66.29; filter_adr20=2.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,TGTX,2024-09-24,23.25,,,2024-09-30,23.39,hold_4d_close,2163,50289.75,302.82,0.006021,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:23.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-23 00:00:00; filter_close=23.2500; filter_ma50=22.0751; filter_avg_value_10=161.95; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,GGAL,2024-09-26,41.4144,,,2024-10-02,39.792,hold_4d_close,1214,50277.13,-1969.62,-0.039175,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:41.4144; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-25 00:00:00; filter_close=40.9211; filter_ma50=33.5250; filter_avg_value_10=42.58; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,AFRM,2024-09-26,43.54,,,2024-10-02,39.05,hold_4d_close,1154,50245.16,-5181.46,-0.103124,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,FTAI,2024-09-27,126.0865,,,2024-10-03,131.455,hold_4d_close,398,50182.41,2136.67,0.042578,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:126.0865; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=124.1558; filter_ma50=113.2329; filter_avg_value_10=160.13; filter_adr20=4.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,JANX,2024-09-27,46.77,,,2024-10-03,44.17,hold_4d_close,1075,50277.75,-2795.0,-0.055591,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,OSCR,2024-09-27,20.39,,,2024-10-03,19.19,hold_4d_close,2465,50261.35,-2958.0,-0.058852,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,SLG,2024-09-27,64.7731,,,2024-10-03,62.8135,hold_4d_close,777,50328.69,-1522.59,-0.030253,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,AHR,2024-10-02,24.1287,,,2024-10-08,23.8503,hold_4d_close,2067,49874.02,-575.54,-0.01154,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:24.1287; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=24.3687; filter_ma50=19.7148; filter_avg_value_10=126.45; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,CAVA,2024-10-02,121.0,,,2024-10-08,131.99,hold_4d_close,412,49852.0,4527.88,0.090826,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:121.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=122.4300; filter_ma50=106.2370; filter_avg_value_10=363.48; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,WULF,2024-10-02,4.24,,,2024-10-08,3.91,hold_4d_close,11775,49926.0,-3885.75,-0.07783,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:4.2400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=4.3300; filter_ma50=4.2708; filter_avg_value_10=107.10; filter_adr20=9.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,SMTC,2024-10-02,41.85,,,2024-10-08,42.43,hold_4d_close,1194,49968.9,692.52,0.013859,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:41.8500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=42.0800; filter_ma50=37.7740; filter_avg_value_10=97.73; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,KYMR,2024-10-02,45.93,,,2024-10-08,43.04,hold_4d_close,1087,49925.91,-3141.43,-0.062922,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:45.9300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=46.5700; filter_ma50=45.8512; filter_avg_value_10=29.16; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,EMBJ,2024-10-03,33.6215,,,2024-10-09,33.142,hold_4d_close,1483,49860.61,-711.02,-0.01426,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:33.6215; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-02 00:00:00; filter_close=34.1708; filter_ma50=32.8399; filter_avg_value_10=46.68; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,TVTX,2024-10-04,13.87,,,2024-10-10,17.11,hold_4d_close,3589,49779.43,11628.36,0.233598,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,AUR,2024-10-04,5.3,,,2024-10-10,5.72,hold_4d_close,9440,50032.0,3964.8,0.079245,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,SG,2024-10-04,34.49,,,2024-10-10,36.37,hold_4d_close,1454,50148.46,2733.52,0.054508,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,AHR,2024-10-08,24.0423,,,2024-10-14,23.7158,hold_4d_close,2087,50176.25,-681.31,-0.013578,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:24.0423; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=23.9463; filter_ma50=20.3793; filter_avg_value_10=54.47; filter_adr20=3.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,APLD,2024-10-08,7.05,,,2024-10-14,7.55,hold_4d_close,7116,50167.8,3558.0,0.070922,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,COMP,2024-10-08,5.71,,,2024-10-14,5.94,hold_4d_close,8835,50447.85,2032.05,0.04028,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,SOC,2024-10-09,20.7,,,2024-10-15,19.82,hold_4d_close,2443,50570.1,-2149.84,-0.042512,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:20.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-08 00:00:00; filter_close=20.7800; filter_ma50=19.5208; filter_avg_value_10=26.81; filter_adr20=6.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,TLN,2024-10-14,159.75,,,2024-10-18,173.97,hold_4d_close,317,50640.75,4507.74,0.089014,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,BOOT,2024-10-14,160.04,,,2024-10-18,165.56,hold_4d_close,317,50732.68,1749.84,0.034491,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,BILI,2024-10-16,20.54,,,2024-10-22,20.49,hold_4d_close,2479,50918.66,-123.95,-0.002434,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,FUTU,2024-10-18,93.1928,,,2024-10-24,84.7504,hold_4d_close,546,50883.24,-4609.52,-0.09059,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,PI,2024-10-21,218.92,,,2024-10-25,200.7,hold_4d_close,231,50570.52,-4208.82,-0.083227,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,LBRDK,2024-10-22,72.3502,,,2024-10-28,76.161,hold_4d_close,703,50862.18,2679.03,0.052672,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,FTAI,2024-10-23,137.4342,,,2024-10-29,141.2858,hold_4d_close,370,50850.67,1425.07,0.028025,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4342; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-22 00:00:00; filter_close=138.1337; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,CNK,2024-10-25,27.8623,,,2024-10-31,29.3002,hold_4d_close,1821,50737.26,2618.47,0.051608,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,HROW,2024-10-28,51.66,,,2024-11-01,45.64,hold_4d_close,983,50781.78,-5917.66,-0.116531,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,BWIN,2024-10-28,50.83,,,2024-11-01,45.29,hold_4d_close,994,50525.02,-5506.76,-0.108991,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,VS,2024-10-30,2.13,,,2024-11-05,1.93,hold_4d_close,23646,50365.98,-4729.2,-0.093897,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:2.1300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-29 00:00:00; filter_close=2.1100; filter_ma50=1.5906; filter_avg_value_10=45.34; filter_adr20=20.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close_no_stop,AAOI,2024-10-30,15.29,,,2024-11-05,16.54,hold_4d_close,3284,50212.36,4105.0,0.081753,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
