date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999296.840801487,999223.76,1,9993.689616680145,0.010000721716146624
2025-08-04,1007942.5061546228,998887.76,14,140147.48047892598,0.13904312956658538
2025-08-05,1009909.1578820043,1000176.7,13,130293.79263846338,0.1290153590761741
2025-08-06,1005589.4702765655,1006824.97,2,20174.400150299072,0.02006226272909415
2025-08-07,1003893.4695087051,1003736.0599999999,1,10031.310327529907,0.009992405202555133
2025-08-08,1003554.9293722343,1003612.1699999999,1,10031.310327529907,0.00999577604965272
2025-08-11,1002796.4999999999,1002796.4999999999,0,0.0,0.0
2025-08-12,1002508.8745536803,1002796.4999999999,1,9990.825119018555,0.009965822121491441
2025-08-13,1002565.4247322081,1002796.4999999999,1,9990.825119018555,0.009965259994565611
2025-08-14,1002263.1699999999,1002263.1699999999,0,0.0,0.0
2025-08-15,1002263.1699999999,1002263.1699999999,0,0.0,0.0
2025-08-18,1002732.0399248503,1002103.9899999999,2,19947.479866981506,0.019893131038753353
2025-08-19,1002204.2099737547,1001961.6899999998,1,9929.559921264648,0.00990772122332701
2025-08-20,1002722.3135179585,1002061.2499999998,2,20001.566143601343,0.019947263438695902
2025-08-21,1001819.246438992,1001561.9099999998,8,79472.89341177682,0.07932857518386327
2025-08-22,1004645.2754134367,1001940.7999999998,9,89860.14483631137,0.08944464980371472
2025-08-25,1003954.7104296015,1003418.9299999998,2,20073.669915676117,0.019994597074091527
2025-08-26,1004075.4702392577,1003507.3499999999,1,10038.0,0.009997256478746643
2025-08-27,1004151.3499999999,1004151.3499999999,0,0.0,0.0
2025-08-28,1004151.3499999999,1004151.3499999999,0,0.0,0.0
2025-08-29,1004151.3499999999,1004151.3499999999,0,0.0,0.0
2025-09-02,1004151.3499999999,1004151.3499999999,0,0.0,0.0
2025-09-03,1004121.5596063803,1004038.8199999998,2,20074.970670700073,0.019992570101342654
2025-09-04,1005442.5491914747,1003621.7499999998,2,20074.970670700073,0.019966303083993546
2025-09-05,1004632.6304814146,1004506.4299999998,1,10045.52004814148,0.009999197461193073
2025-09-08,1004732.350398712,1004506.4299999998,4,40095.770416259766,0.039906916902146525
2025-09-09,1005672.3595851515,1004613.6099999999,2,20065.250520706177,0.019952075175838843
2025-09-10,1007091.6800317381,1006604.9599999998,1,10028.720031738281,0.009958100370188967
2025-09-11,1007747.2891494749,1006590.1999999998,2,20101.97045660019,0.019947431933620956
2025-09-12,1006587.1365508775,1006573.9399999998,1,10058.840602366396,0.009993015246383467
2025-09-15,1006592.3798818969,1006275.0399999999,1,10042.650295257568,0.009976878919385292
2025-09-16,1006784.2877290562,1005956.0499999999,3,30147.414859788,0.029944264354571665
2025-09-17,1006557.6523943547,1005836.08,3,30153.4742965861,0.029957026529834983
2025-09-18,1006111.7,1006111.7,0,0.0,0.0
