date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999869.1647491455,1000000.0,1,9987.30020904541,0.009988607070957226
2025-08-04,1000114.1366066232,999556.8,17,169445.13232743597,0.1694257946421611
2025-08-05,999357.5650400346,999142.01,25,248856.7442744643,0.24901672132185743
2025-08-06,994998.0867668942,993813.2,23,228490.88074208936,0.2296395176844392
2025-08-07,989613.44857024,987473.5099999998,21,207654.00848653007,0.2098334544528892
2025-08-08,991004.2490981392,986085.4599999997,27,266780.264684562,0.2692019382634783
2025-08-11,991824.386701312,984018.3999999999,34,335979.65789812565,0.3387491398709739
2025-08-12,1005360.9606232006,983262.0399999999,42,416277.57663212466,0.4140578289155803
2025-08-13,1001214.4855535692,981904.4400000002,46,457357.57358443335,0.45680279319127254
2025-08-14,996799.4281157725,979499.8600000001,38,377915.2244438513,0.37912865295099124
2025-08-15,994656.852761653,979400.9100000001,39,387837.27303434093,0.38992067662080176
2025-08-18,996223.6055179143,979722.5700000001,39,387515.00951196434,0.3889839664163589
2025-08-19,985579.9375049826,977757.6599999998,24,238014.30189221882,0.2414966993897596
2025-08-20,982443.9016082073,978423.0099999998,13,128198.79874232506,0.130489688553688
2025-08-21,984139.3916070521,978206.8599999998,21,206534.87040100433,0.2098634321137607
2025-08-22,987149.8772618067,978348.2799999998,24,236131.4791484866,0.23920529656902448
2025-08-25,985470.6802933386,977039.0399999998,32,314275.53778435895,0.3189090696141367
2025-08-26,989380.9962260716,977660.1299999998,37,363442.5992881112,0.36734342045626406
2025-08-27,987186.6146926085,977872.8199999998,38,372770.60408630676,0.3776090543958404
2025-08-28,989724.6121005635,977871.3799999998,44,432079.86274330074,0.4365657451179947
2025-08-29,986191.0710672165,976122.3999999997,31,304727.29584982124,0.30899417444538163
2025-09-02,987021.1068620086,972533.7099999996,18,176749.43908502784,0.17907361641632905
2025-09-03,987101.5017875504,973931.5299999996,20,196725.42912437645,0.19929604885427155
2025-09-04,986514.8676119742,974575.2499999995,30,294517.1263937054,0.29854301852199533
2025-09-05,992503.3818159084,978101.1699999996,31,304628.87584416545,0.30692981144992076
2025-09-08,993524.3021540727,978132.9099999995,32,314698.599461103,0.31674977529870274
2025-09-09,994916.8520807065,979288.2799999994,29,285607.0396495109,0.2870662398090959
2025-09-10,996810.9462622083,977882.0799999993,32,315770.55565427575,0.3167807866058618
2025-09-11,1003074.9703974803,979665.1599999992,37,366023.5299599418,0.3649014687455521
2025-09-12,1002476.5250098356,980508.9899999993,34,336990.9607110271,0.33615845588775334
2025-09-15,1011096.2935580381,981217.9399999992,37,368143.25540497387,0.36410306095523437
2025-09-16,1010514.7893368547,985164.1099999993,35,349077.4703523421,0.3454451869837773
2025-09-17,1012687.626757755,991690.1699999992,36,361059.3442213817,0.35653575167829193
2025-09-18,1026828.3642531707,992225.0899999992,48,484202.56958933483,0.4715516111998945
2025-09-19,1037593.4069960433,993051.4199999992,51,516445.9456461774,0.49773441327210244
2025-09-22,1048387.8873388368,991012.5999999992,51,519656.97415532207,0.4956724323421814
2025-09-23,1044725.0451487409,990478.5899999992,47,480397.9717773943,0.45983196632277396
2025-09-24,1034042.6002940424,997985.0399999992,36,369612.77676879254,0.35744443861760505
2025-09-25,1018130.4852000634,1013040.4799999989,10,103343.22383578989,0.10150292652859998
2025-09-26,1017443.4461674261,1012318.2899999989,18,184159.85320647602,0.18100254505563101
2025-09-29,1020082.8862824164,1012114.9799999989,27,275015.3996279314,0.2696010327456779
2025-09-30,1017012.9622777165,1006886.469999999,26,264402.58927335753,0.2599795667119107
2025-10-01,1019306.8088232221,1007747.2699999991,34,345431.8247336389,0.33888896036359845
2025-10-02,1025862.0528672779,1006596.259999999,39,396877.4686440469,0.38687216037943595
2025-10-03,1026661.4981064573,1002191.0699999989,46,468824.76243814686,0.4566497947988044
2025-10-06,1041917.7973076839,1004261.379999999,49,501192.3456899425,0.48102868286252887
2025-10-07,1032600.8368968546,998043.7999999989,30,307407.5458296229,0.2977022048068798
2025-10-08,1042754.2271154694,1000482.739999999,38,391140.7919777951,0.3751035304453214
2025-10-09,1045968.4215170739,1000790.2099999989,34,351082.9187529293,0.3356534590630549
2025-10-10,1035396.3115618145,1005682.2799999991,23,237331.73244360712,0.2292182517876761
2025-10-13,1062846.006472431,1006516.3399999992,33,344222.17392039625,0.32386834200268033
2025-10-14,1083749.7332344777,1004452.8299999991,29,302963.12406802503,0.2795508176632479
2025-10-15,1072918.3037984848,1006901.0299999992,44,464593.3677520553,0.43301840047582507
2025-10-16,1045082.6557129957,1024774.8899999993,39,412021.3671617309,0.3942476366911228
2025-10-17,1026169.3007269272,1027027.0099999991,8,83284.93215605791,0.08116100539848518
2025-10-20,1028391.0597612819,1027027.0099999991,13,134593.9824762469,0.1308782113561838
2025-10-21,1024079.2839204208,1024828.8899999992,9,92363.43591237068,0.0901916847285313
2025-10-22,1019794.6149739065,1019703.1299999991,1,10254.01502609253,0.0100549805573889
2025-10-23,1019108.1607417002,1019703.1299999991,6,61026.784848203606,0.059882539654857354
2025-10-24,1018140.0885051378,1019703.1299999991,34,344315.0800938755,0.33818045667901037
2025-10-27,1019964.0750781664,1015813.1799999991,44,445835.49896384776,0.4371090216385126
2025-10-28,1014024.7787339581,1010984.6899999991,34,344118.8738033296,0.3393594328463776
2025-10-29,1015058.0506568804,1006085.979999999,27,273071.15620078094,0.2690202358614533
2025-10-30,1011729.2100648384,1004241.1099999992,24,242038.17428485025,0.23923216990971213
2025-10-31,1013658.5713308239,1004134.1599999993,28,282627.9980462735,0.2788197190255231
2025-11-03,1005125.1539145467,996590.3599999992,25,251621.08808351465,0.2503380669596762
2025-11-04,995335.1745523645,990244.6599999991,10,100476.06708215605,0.10094696706297303
2025-11-05,994872.3582969754,990670.9699999992,10,99158.03094302161,0.09966909836831786
2025-11-06,990109.6713602588,989525.1899999991,19,187524.28645819117,0.18939748987661292
2025-11-07,985848.6954174505,982410.3499999992,12,117956.28873972937,0.11964948504575708
2025-11-10,988614.7986350628,982348.4699999992,47,462256.74581352185,0.46758024101170603
2025-11-11,979277.6648702832,981425.5699999993,53,520708.83115319925,0.5317274658992384
2025-11-12,977019.9291777445,970143.6799999991,45,441217.99336166045,0.45159569440204506
