strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,COIN,2025-07-29,383.59,375.26,8.33,2025-07-29,375.26,same_day_stop_loss_red_candle,142,54469.78,-1182.86,-0.021716,-1.0,-2.1429,0.1429,0,90.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:383.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=375.260009765625; decision_date=2025-07-28 00:00:00; filter_close=379.4900; filter_ma50=317.1470; filter_avg_value_10=5963.73; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,RYTM,2025-07-29,85.93,84.22,1.71,2025-07-30,84.22,stop_loss,635,54565.55,-1085.85,-0.0199,-1.0,-1.0468,0.6784,1,93.0,entry=rsi2_next_open; setup_rsi2=0.97; raw_entry=open:85.9300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=84.22000122070312; decision_date=2025-07-28 00:00:00; filter_close=85.6800; filter_ma50=70.3604; filter_avg_value_10=53.77; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,QS,2025-07-30,9.31,9.2,0.11,2025-07-30,9.2,same_day_stop_loss_red_candle,5842,54389.02,-642.62,-0.011815,-1.0,-7.5454,0.0,0,97.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:9.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.199999809265137; decision_date=2025-07-29 00:00:00; filter_close=9.2800; filter_ma50=6.8516; filter_avg_value_10=1150.40; filter_adr20=12.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,ARQQ,2025-07-30,34.25,33.62,0.63,2025-07-30,33.62,same_day_stop_loss_red_candle,1586,54320.5,-999.18,-0.018394,-1.0,-2.3492,1.9841,0,95.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:34.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.619998931884766; decision_date=2025-07-29 00:00:00; filter_close=34.0100; filter_ma50=32.3380; filter_avg_value_10=38.79; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,RYTM,2025-07-30,87.03,84.72,2.31,2025-07-30,84.72,same_day_stop_loss_red_candle,627,54567.81,-1448.37,-0.026543,-1.0,-1.2511,0.026,0,93.0,entry=rsi2_next_open; setup_rsi2=0.91; raw_entry=open:87.0300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=84.72000122070312; decision_date=2025-07-29 00:00:00; filter_close=85.6300; filter_ma50=70.8694; filter_avg_value_10=49.74; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,CIFR,2025-07-30,5.8,5.64,0.16,2025-07-30,5.64,same_day_stop_loss_red_candle,9398,54508.4,-1503.68,-0.027586,-1.0,-3.125,0.375,0,93.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:5.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.639999866485596; decision_date=2025-07-29 00:00:00; filter_close=5.6800; filter_ma50=4.7070; filter_avg_value_10=220.28; filter_adr20=9.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,SEDG,2025-07-30,25.38,24.76,0.62,2025-07-30,24.76,same_day_stop_loss_red_candle,2144,54414.72,-1329.28,-0.024429,-1.0,-1.5,4.4274,0,93.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:25.3800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.76000022888184; decision_date=2025-07-29 00:00:00; filter_close=24.9500; filter_ma50=21.9794; filter_avg_value_10=137.89; filter_adr20=9.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,KC,2025-07-30,13.89,13.88,0.01,2025-07-30,13.88,same_day_stop_loss_red_candle,3911,54323.79,-39.11,-0.00072,-1.0,-27.9994,8.8998,0,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:13.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.880000114440918; decision_date=2025-07-29 00:00:00; filter_close=13.9900; filter_ma50=13.0585; filter_avg_value_10=37.24; filter_adr20=3.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,CRSP,2025-07-30,60.59,58.68,1.91,2025-07-30,58.68,same_day_stop_loss_red_candle,896,54288.64,-1711.36,-0.031523,-1.0,-2.1466,0.4162,0,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:60.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=58.68000030517578; decision_date=2025-07-29 00:00:00; filter_close=59.0200; filter_ma50=48.1323; filter_avg_value_10=270.53; filter_adr20=6.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,PCT,2025-07-30,14.07,13.964,0.106,2025-07-30,13.964,same_day_stop_loss_red_candle,3855,54239.85,-408.63,-0.007534,-1.0,-6.2264,0.8491,0,91.0,entry=rsi2_next_open; setup_rsi2=0.60; raw_entry=open:14.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.96399974822998; decision_date=2025-07-29 00:00:00; filter_close=14.0200; filter_ma50=12.7424; filter_avg_value_10=57.42; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,TMC,2025-07-31,6.15,5.96,0.19,2025-07-31,5.96,same_day_stop_loss_red_candle,8851,54433.65,-1681.69,-0.030894,-1.0,-2.5789,0.0,0,98.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:6.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.960000038146973; decision_date=2025-07-30 00:00:00; filter_close=6.1100; filter_ma50=5.9426; filter_avg_value_10=79.89; filter_adr20=9.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,CAR,2025-07-31,168.99,167.65,1.34,2025-07-31,167.65,same_day_stop_loss_red_candle,319,53907.81,-427.46,-0.00793,-1.0,-2.6045,3.291,0,94.0,entry=rsi2_next_open; setup_rsi2=1.23; raw_entry=open:168.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=167.64999389648438; decision_date=2025-07-30 00:00:00; filter_close=172.4600; filter_ma50=156.3386; filter_avg_value_10=241.52; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,FUTU,2025-07-31,149.2071,148.0162,1.1909,2025-07-31,148.0162,same_day_stop_loss_red_candle,362,54012.97,-431.11,-0.007982,-1.0,-4.5372,1.8843,0,93.0,entry=rsi2_next_open; setup_rsi2=2.90; raw_entry=open:149.2071; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=148.0161887730433; decision_date=2025-07-30 00:00:00; filter_close=148.5575; filter_ma50=125.2759; filter_avg_value_10=424.73; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,PCT,2025-07-31,13.64,13.41,0.23,2025-07-31,13.41,same_day_stop_loss_red_candle,3959,54000.76,-910.57,-0.016862,-1.0,-1.6087,0.3913,0,90.0,entry=rsi2_next_open; setup_rsi2=0.37; raw_entry=open:13.6400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.40999984741211; decision_date=2025-07-30 00:00:00; filter_close=13.6400; filter_ma50=12.8294; filter_avg_value_10=54.95; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,IREN,2025-07-30,15.995,15.28,0.715,2025-08-01,15.28,stop_loss,3395,54303.02,-2427.43,-0.044701,-1.0,-1.7832,1.5385,2,95.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:15.9950; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.279999732971191; decision_date=2025-07-29 00:00:00; filter_close=15.7900; filter_ma50=12.8840; filter_avg_value_10=583.32; filter_adr20=9.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,TPC,2025-07-30,47.6386,46.6602,0.9783,2025-08-01,46.3408,stop_loss,1142,54403.23,-1482.07,-0.027242,-1.3265,-4.2857,1.0204,2,93.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:47.6386; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.66022515294534; decision_date=2025-07-29 00:00:00; filter_close=46.8299; filter_ma50=43.4409; filter_avg_value_10=31.85; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,COIN,2025-07-30,382.95,365.74,17.21,2025-08-01,335.14,stop_loss,141,53995.95,-6741.21,-0.124847,-2.778,-4.2069,0.2435,2,92.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:382.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=365.739990234375; decision_date=2025-07-29 00:00:00; filter_close=371.4400; filter_ma50=319.6870; filter_avg_value_10=5655.12; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,SLDP,2025-07-31,3.15,3.13,0.02,2025-08-01,2.95,stop_loss,17254,54350.1,-3450.8,-0.063492,-10.0,-12.5,8.85,1,98.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:3.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.130000114440918; decision_date=2025-07-30 00:00:00; filter_close=3.1700; filter_ma50=2.3154; filter_avg_value_10=65.20; filter_adr20=13.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,NVTS,2025-07-31,7.55,7.1,0.45,2025-08-01,7.015,stop_loss,7203,54382.65,-3853.61,-0.070861,-1.1889,-1.3333,1.4111,1,97.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:7.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.099999904632568; decision_date=2025-07-30 00:00:00; filter_close=7.2100; filter_ma50=6.4970; filter_avg_value_10=311.97; filter_adr20=8.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,OUST,2025-07-31,23.15,22.07,1.08,2025-08-01,22.07,stop_loss,2345,54286.75,-2532.6,-0.046652,-1.0,-1.7037,0.8509,1,97.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:23.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.06999969482422; decision_date=2025-07-30 00:00:00; filter_close=22.4900; filter_ma50=20.3376; filter_avg_value_10=76.31; filter_adr20=8.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,QS,2025-07-31,8.8,8.48,0.32,2025-08-01,8.2,stop_loss,6174,54331.2,-3704.4,-0.068182,-1.875,-2.1875,0.7812,1,96.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:8.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.479999542236328; decision_date=2025-07-30 00:00:00; filter_close=8.7800; filter_ma50=6.9326; filter_avg_value_10=1114.07; filter_adr20=12.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,ARQQ,2025-07-31,34.87,32.77,2.1,2025-08-01,31.46,stop_loss,1556,54257.72,-5305.96,-0.097792,-1.6238,-1.8952,0.4857,1,95.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:34.8700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=32.77000045776367; decision_date=2025-07-30 00:00:00; filter_close=33.3500; filter_ma50=32.6354; filter_avg_value_10=32.84; filter_adr20=9.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,BBAI,2025-07-31,6.61,6.28,0.33,2025-08-01,6.045,stop_loss,8191,54142.51,-4627.92,-0.085477,-1.7121,-1.8182,0.6061,1,95.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:6.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.28000020980835; decision_date=2025-07-30 00:00:00; filter_close=6.4100; filter_ma50=5.5224; filter_avg_value_10=709.58; filter_adr20=10.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,BKSY,2025-07-31,18.5,18.26,0.24,2025-08-01,18.26,stop_loss,2919,54001.5,-700.56,-0.012973,-1.0,-2.375,5.0,1,94.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:18.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.26000022888184; decision_date=2025-07-30 00:00:00; filter_close=18.4700; filter_ma50=16.9096; filter_avg_value_10=70.80; filter_adr20=8.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,KC,2025-07-31,14.65,13.61,1.04,2025-08-01,13.61,stop_loss,3693,54102.45,-3840.72,-0.07099,-1.0,-1.3942,0.1971,1,91.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:14.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.609999656677246; decision_date=2025-07-30 00:00:00; filter_close=13.6800; filter_ma50=13.0577; filter_avg_value_10=34.37; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,CIFR,2025-07-31,5.61,5.3,0.31,2025-08-01,5.032,stop_loss,9638,54069.18,-5570.76,-0.10303,-1.8645,-2.2258,0.4194,1,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:5.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.300000190734863; decision_date=2025-07-30 00:00:00; filter_close=5.4500; filter_ma50=4.7388; filter_avg_value_10=201.49; filter_adr20=9.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,COGT,2025-08-01,11.32,11.21,0.11,2025-08-01,11.21,same_day_stop_loss_red_candle,4600,52072.0,-506.0,-0.009717,-1.0,-2.0,2.9091,0,96.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:11.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.210000038146973; decision_date=2025-07-31 00:00:00; filter_close=11.4200; filter_ma50=8.4042; filter_avg_value_10=27.84; filter_adr20=6.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,SBSW,2025-08-01,8.1728,8.0659,0.1069,2025-08-01,8.0659,same_day_stop_loss_red_candle,6369,52052.65,-680.83,-0.01308,-1.0,-2.4545,0.2727,0,95.0,entry=rsi2_next_open; setup_rsi2=0.81; raw_entry=open:8.1728; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.065915453214293; decision_date=2025-07-31 00:00:00; filter_close=8.1242; filter_ma50=7.2395; filter_avg_value_10=89.99; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,FFAI,2025-08-01,2.215,2.072,0.143,2025-08-01,2.072,same_day_stop_loss_red_candle,23485,52019.27,-3358.35,-0.06456,-1.0,-1.5035,0.0,0,90.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:2.2150; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.072000026702881; decision_date=2025-07-31 00:00:00; filter_close=2.1300; filter_ma50=1.7342; filter_avg_value_10=101.36; filter_adr20=17.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,EOSE,2025-08-01,5.47,5.41,0.06,2025-08-01,5.41,same_day_stop_loss_red_candle,9479,51850.13,-568.74,-0.010969,-1.0,-3.3333,2.8333,0,90.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:5.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.409999847412109; decision_date=2025-07-31 00:00:00; filter_close=5.7000; filter_ma50=5.0065; filter_avg_value_10=110.83; filter_adr20=8.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,BTCS,2025-08-04,4.0052,3.9459,0.0593,2025-08-04,3.9459,same_day_stop_loss_red_candle,13191,52832.59,-782.71,-0.014815,-1.0,-2.3333,3.8333,0,98.0,entry=rsi2_next_open; setup_rsi2=0.85; raw_entry=open:4.0052; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.9458629584436142; decision_date=2025-08-01 00:00:00; filter_close=4.0151; filter_ma50=3.5125; filter_avg_value_10=47.46; filter_adr20=21.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,ABCL,2025-08-04,4.275,4.185,0.09,2025-08-04,4.185,same_day_stop_loss_red_candle,12435,53159.63,-1119.15,-0.021053,-1.0,-1.6111,1.1667,0,94.0,entry=rsi2_next_open; setup_rsi2=1.61; raw_entry=open:4.2750; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.184999942779541; decision_date=2025-08-01 00:00:00; filter_close=4.2400; filter_ma50=3.5144; filter_avg_value_10=32.59; filter_adr20=8.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,CAR,2025-08-04,165.25,159.65,5.6,2025-08-04,159.65,same_day_stop_loss_red_candle,321,53045.25,-1797.6,-0.033888,-1.0,-1.2071,0.0714,0,93.0,entry=rsi2_next_open; setup_rsi2=0.65; raw_entry=open:165.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=159.64999389648438; decision_date=2025-08-01 00:00:00; filter_close=164.0700; filter_ma50=158.5304; filter_avg_value_10=273.83; filter_adr20=4.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,CAR,2025-08-05,161.74,158.49,3.25,2025-08-05,158.49,same_day_stop_loss_red_candle,340,54991.6,-1105.0,-0.020094,-1.0,-1.3569,0.1292,0,92.0,entry=rsi2_next_open; setup_rsi2=0.45; raw_entry=open:161.7400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=158.49000549316406; decision_date=2025-08-04 00:00:00; filter_close=160.4600; filter_ma50=159.5602; filter_avg_value_10=283.41; filter_adr20=4.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,DPRO,2025-07-30,5.07,4.44,0.63,2025-08-06,5.35,hold_5d_open,10722,54360.54,3002.16,0.055227,0.4444,-0.4921,0.9048,5,96.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:5.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.440000057220459; decision_date=2025-07-29 00:00:00; filter_close=4.5900; filter_ma50=3.2645; filter_avg_value_10=73.62; filter_adr20=14.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,ONDS,2025-07-30,1.865,1.78,0.085,2025-08-06,2.98,hold_5d_open,29107,54284.56,32454.31,0.597855,13.1176,-0.1765,17.7059,5,93.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:1.8650; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=1.7799999713897705; decision_date=2025-07-29 00:00:00; filter_close=1.8200; filter_ma50=1.6787; filter_avg_value_10=41.79; filter_adr20=11.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,TRON,2025-08-06,6.9,6.815,0.085,2025-08-06,6.815,same_day_stop_loss_red_candle,7913,54599.7,-672.61,-0.012319,-1.0,-5.4118,1.0118,0,99.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:6.9000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.815000057220459; decision_date=2025-08-05 00:00:00; filter_close=6.9450; filter_ma50=6.1191; filter_avg_value_10=36.31; filter_adr20=18.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,AVAV,2025-08-04,265.72,251.34,14.38,2025-08-08,251.34,stop_loss,200,53144.0,-2876.0,-0.054117,-1.0,-1.5647,0.7497,4,92.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:265.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=251.33999633789065; decision_date=2025-08-01 00:00:00; filter_close=260.0700; filter_ma50=226.0664; filter_avg_value_10=257.01; filter_adr20=4.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,NEXT,2025-08-08,10.53,10.4,0.13,2025-08-08,10.4,same_day_stop_loss_red_candle,5192,54671.76,-674.96,-0.012346,-1.0,-1.9231,1.7692,0,91.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:10.5300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.399999618530272; decision_date=2025-08-07 00:00:00; filter_close=10.4500; filter_ma50=9.6177; filter_avg_value_10=28.08; filter_adr20=5.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,AMPX,2025-08-04,6.86,6.07,0.79,2025-08-11,8.15,hold_5d_open,7667,52595.62,9890.43,0.188047,1.6329,-0.1266,3.5443,5,99.0,entry=rsi2_next_open; setup_rsi2=1.33; raw_entry=open:6.8600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.070000171661377; decision_date=2025-08-01 00:00:00; filter_close=6.3600; filter_ma50=4.9298; filter_avg_value_10=63.90; filter_adr20=9.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,LEU,2025-08-04,212.0,192.94,19.06,2025-08-11,219.77,hold_5d_open,249,52788.0,1934.73,0.036651,0.4077,-0.703,2.7754,5,98.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:212.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=192.94000244140625; decision_date=2025-08-01 00:00:00; filter_close=208.3300; filter_ma50=178.5622; filter_avg_value_10=267.73; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,UUUU,2025-08-04,8.89,8.23,0.66,2025-08-11,9.5,hold_5d_open,5938,52788.82,3622.18,0.068616,0.9242,-0.1364,2.803,5,97.0,entry=rsi2_next_open; setup_rsi2=3.29; raw_entry=open:8.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.229999542236328; decision_date=2025-08-01 00:00:00; filter_close=8.8500; filter_ma50=6.6264; filter_avg_value_10=118.18; filter_adr20=8.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,QS,2025-08-04,8.37,8.1,0.27,2025-08-11,8.87,hold_5d_open,6337,53040.69,3168.5,0.059737,1.8519,-0.9444,4.5556,5,96.0,entry=rsi2_next_open; setup_rsi2=0.85; raw_entry=open:8.3700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.100000381469727; decision_date=2025-08-01 00:00:00; filter_close=8.2600; filter_ma50=7.1106; filter_avg_value_10=803.40; filter_adr20=12.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,SBSW,2025-08-04,8.2603,7.9104,0.3498,2025-08-11,8.3283,hold_5d_open,6418,53014.44,436.59,0.008235,0.1944,-0.25,1.7778,5,95.0,entry=rsi2_next_open; setup_rsi2=0.62; raw_entry=open:8.2603; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.910428232807171; decision_date=2025-08-01 00:00:00; filter_close=8.0465; filter_ma50=7.2928; filter_avg_value_10=89.45; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,AEHR,2025-08-04,17.58,15.94,1.64,2025-08-11,18.21,hold_5d_open,3015,53003.7,1899.45,0.035836,0.3841,-0.1829,1.1768,5,93.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:17.5800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.9399995803833; decision_date=2025-08-01 00:00:00; filter_close=16.8400; filter_ma50=13.6094; filter_avg_value_10=40.25; filter_adr20=9.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,CCJ,2025-08-04,73.3671,70.6824,2.6848,2025-08-11,76.3613,hold_5d_open,725,53191.18,2170.78,0.040811,1.1152,-0.1896,1.9331,5,90.0,entry=rsi2_next_open; setup_rsi2=0.72; raw_entry=open:73.3671; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=70.68237639041546; decision_date=2025-08-01 00:00:00; filter_close=72.7883; filter_ma50=69.5135; filter_avg_value_10=371.40; filter_adr20=3.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,EOSE,2025-08-04,5.67,5.27,0.4,2025-08-11,6.37,hold_5d_open,9403,53315.01,6582.1,0.123457,1.75,-0.0625,3.1,5,90.0,entry=rsi2_next_open; setup_rsi2=1.39; raw_entry=open:5.6700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.269999980926514; decision_date=2025-08-01 00:00:00; filter_close=5.5100; filter_ma50=4.9927; filter_avg_value_10=93.86; filter_adr20=8.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,IVZ,2025-08-04,20.2218,19.4005,0.8212,2025-08-11,20.0479,hold_5d_open,2649,53567.46,-460.69,-0.0086,-0.2118,-0.6118,0.4941,5,90.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:20.2218; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.400529319630547; decision_date=2025-08-01 00:00:00; filter_close=19.9126; filter_ma50=16.1322; filter_avg_value_10=195.63; filter_adr20=3.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,FFAI,2025-08-04,2.12,2.0,0.12,2025-08-11,2.33,hold_5d_open,25274,53580.88,5307.54,0.099057,1.75,-0.25,3.8333,5,90.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:2.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.0; decision_date=2025-08-01 00:00:00; filter_close=2.0100; filter_ma50=1.7516; filter_avg_value_10=97.14; filter_adr20=17.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_open_setup_low_stop,TRON,2025-08-07,7.01,6.44,0.57,2025-08-11,6.44,stop_loss,7834,54916.34,-4465.38,-0.081312,-1.0,-1.0175,0.8596,2,99.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:7.0100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.440000057220459; decision_date=2025-08-06 00:00:00; filter_close=6.8500; filter_ma50=6.2436; filter_avg_value_10=35.13; filter_adr20=18.19; rs_bucket=rs90_100
