date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,999002.03,999002.03,0,0.0,0.0
2024-05-22,998687.0488758851,997508.3300000001,1,49948.26154565811,0.05001392738784338
2024-05-23,993470.7252621565,995247.02,3,149084.96913483532,0.150064783333696
2024-05-24,1005147.7811220784,995508.8099999999,5,249936.20334119356,0.2486561757736577
2024-05-28,1003345.4879528807,1001585.9299999998,1,50015.8801574707,0.049849110558634974
2024-05-29,1000951.2499999998,1000951.2499999998,0,0.0,0.0
2024-05-30,999756.7030706784,1000074.0399999997,1,50023.61787414551,0.05003579142855625
2024-05-31,1000403.8598078915,1000202.4199999997,1,50057.8378868103,0.050037629699292596
2024-06-03,992692.0109660549,995238.3199999997,3,149600.72346456317,0.15070205241097562
2024-06-04,989576.981739044,990765.4999999998,2,99596.15846061707,0.10064518506239976
2024-06-05,1007121.5037503525,992041.4399999998,12,599989.125091467,0.5957465140573482
2024-06-06,996213.2924885885,990739.5899999999,11,549863.6762879617,0.5519537637511098
2024-06-07,980295.8521172203,979283.6199999999,5,250312.25165982582,0.25534357930741747
2024-06-10,986883.7503711699,987272.9499999998,1,49720.301299095154,0.05038111254785095
2024-06-11,985397.1990720747,986856.6999999998,1,49720.301299095154,0.05045711652713808
2024-06-12,986587.3802568434,986856.6999999998,2,98999.89375972748,0.10034579373390558
2024-06-13,984562.7553024291,984034.9999999999,1,49279.592460632324,0.050052261468589744
2024-06-14,984210.918434143,984034.9999999999,1,49279.592460632324,0.05007015420946054
2024-06-17,981873.7099999998,981873.7099999998,0,0.0,0.0
2024-06-18,980313.8199999997,980313.8199999997,0,0.0,0.0
2024-06-20,980497.7227556226,978840.4499999997,4,196239.3196964264,0.20014255529825103
2024-06-21,988947.2747823712,982038.9499999997,5,246109.4501414299,0.2488600316893426
2024-06-24,983847.3411488531,982205.2499999998,7,344292.34058332443,0.34994488086057046
2024-06-25,995705.1374341581,986205.9099999998,10,494068.9701857567,0.4962000813402727
2024-06-26,989760.8427687072,988268.2899999999,6,296714.88903808594,0.2997844289415114
2024-06-27,991417.3285286711,991533.0299999998,3,148576.94050598145,0.14986316683255826
2024-06-28,990523.5299403364,990210.8099999997,1,49493.26794799951,0.04996677661052708
