date,equity,cash_realized,open_positions,exposure
2025-11-21,1008445.1625083167,1007642.7900000002,2,20117.99283286994
2025-11-24,1009090.8097043616,1007520.7800000001,2,20117.99283286994
2025-11-25,1009372.4521146399,1007520.7800000001,2,20117.99283286994
2025-11-26,1009756.1285215003,1007520.7800000001,2,20117.99283286994
2025-11-28,1010054.8785367591,1007520.7800000001,2,20117.99283286994
2025-12-01,1009931.8024716956,1007520.7800000001,2,20117.99283286994
2025-12-02,1009984.0326352698,1007520.7800000001,2,20117.99283286994
2025-12-03,1011403.2414231879,1007520.7800000001,3,30215.93312141364
2025-12-04,1011327.1623596388,1006993.6400000001,5,50414.63342353766
2025-12-05,1011830.028230281,1006993.6400000001,7,70608.49022488117
2025-12-08,1012171.8464475585,1006993.6400000001,7,70608.49022488117
2025-12-09,1014164.5365334464,1006993.6400000001,7,70608.49022488117
2025-12-10,1014105.4864707519,1007172.3500000002,6,60526.3298149538
2025-12-11,1014491.7416019007,1009046.2800000001,4,40392.49682552869
2025-12-12,1012797.6057452722,1009046.2800000001,4,40392.49682552869
2025-12-15,1011742.0913676783,1010486.2800000001,4,40415.69708950574
2025-12-16,1012388.2242505213,1010120.0400000002,4,40415.69708950574
2025-12-17,1011750.8267758508,1008498.6400000001,3,30312.496825528688
2025-12-18,1011730.2714617912,1007762.7000000002,6,60626.19064415073
2025-12-19,1013925.9472117798,1007235.9200000002,7,70760.82300413227
2025-12-22,1018294.9259791748,1007235.9200000002,7,70760.82300413227
2025-12-23,1017150.9572215454,1007235.9200000002,7,70760.82300413227
2025-12-24,1017399.6980433838,1007235.9200000002,7,70760.82300413227
2025-12-26,1017011.7937083618,1007235.9200000002,7,70760.82300413227
2025-12-29,1015429.0792580268,1008878.6200000001,6,60663.96620278876
2025-12-30,1015079.563572602,1011608.2600000001,5,50566.96620278876
2025-12-31,1016198.7793709566,1011618.4300000002,3,30396.19067955017
2026-01-02,1015859.7371505054,1014077.5400000002,3,30339.27953406507
2026-01-05,1017343.8423880276,1013192.0800000002,5,50657.94952937299
2026-01-06,1013753.1186613848,1011968.7300000002,6,60841.12085437775
2026-01-07,1014537.3789322283,1012614.4900000002,8,81087.81102657318
2026-01-08,1012575.7394278338,1011913.0300000003,7,70974.1509771347
2026-01-09,1012870.6796886065,1012027.1600000003,5,50700.66086101532
2026-01-12,1018121.8600293734,1012027.1600000003,5,50700.66086101532
2026-01-13,1020820.6397430041,1012027.1600000003,5,50700.66086101532
2026-01-14,1024761.5590015986,1012027.1600000003,5,50700.66086101532
2026-01-15,1023388.3503662684,1012027.1600000003,5,50700.66086101532
2026-01-16,1021903.1697377017,1012574.6300000002,4,40530.99067115784
2026-01-20,1024336.0387734225,1012574.6300000002,4,40530.99067115784
2026-01-21,1024156.209759598,1012574.6300000002,4,40530.99067115784
2026-01-22,1022936.7401365665,1017637.1900000003,3,30421.790822982788
2026-01-23,1021245.5395183567,1017428.5000000003,3,30421.790822982788
2026-01-26,1021216.6594072727,1018290.3900000004,2,20290.04066848755
2026-01-27,1020831.4580751804,1018290.3900000004,3,30491.66118621826
2026-01-28,1021052.719232941,1018534.6500000004,1,10145.40034866333
2026-01-29,1020556.0097210697,1018435.5300000004,1,10145.40034866333
2026-01-30,1019776.8200000004,1019776.8200000004,0,0.0
2026-02-02,1019584.3896749881,1019598.5900000003,1,10188.500270843508
2026-02-03,1019210.6134807402,1019598.5900000003,5,50937.88515606843
2026-02-04,1018450.2416215303,1018672.8300000003,3,30552.45991472489
2026-02-05,1017341.5592436768,1017594.0400000003,3,30458.59002069718
2026-02-06,1019502.8643379189,1017594.0400000003,4,40647.58980945832
2026-02-09,1020707.4963722207,1017594.0400000003,4,40647.58980945832
2026-02-10,1020756.8510737397,1017594.0400000003,4,40647.58980945832
2026-02-11,1021452.8790935494,1017764.4400000003,3,30459.08953861481
2026-02-12,1019453.8119849183,1017764.4400000003,3,30459.08953861481
2026-02-13,1021110.5786589601,1017764.4400000003,3,30459.08953861481
2026-02-17,1018994.920372391,1018934.4000000003,2,20377.88008928299
2026-02-18,1020045.0993708613,1018934.4000000003,2,20377.88008928299
