date,open_positions,gross_exposure,exposure_pct
2022-05-24,1,49933.92428736604,0.04996286652969339
2022-05-25,2,99886.76064180734,0.09989675245248207
2022-05-26,1,49952.8363544413,0.04982714323672374
2022-05-27,0,0.0,0.0
2022-05-31,0,0.0,0.0
2022-06-01,0,0.0,0.0
2022-06-02,0,0.0,0.0
2022-06-03,0,0.0,0.0
2022-06-06,0,0.0,0.0
2022-06-07,0,0.0,0.0
2022-06-08,0,0.0,0.0
2022-06-09,0,0.0,0.0
2022-06-10,3,150503.59588440045,0.14970338822061743
2022-06-13,11,547852.3267012251,0.5567761940400854
2022-06-14,30,1456825.9393761228,1.5240502305542423
2022-06-15,26,1247775.2215596596,1.328463206812405
2022-06-16,12,532879.0982555967,0.6228132283242458
2022-06-17,15,628258.0861384775,0.7880879062283961
2022-06-21,6,247523.71575050562,0.29855502836514924
2022-06-22,6,247523.71575050562,0.30295690684696747
2022-06-23,1,40243.0239,0.050114452029139264
2022-06-24,1,40243.0239,0.04982074734632013
2022-06-27,0,0.0,0.0
2022-06-28,0,0.0,0.0
2022-06-29,1,40263.45708019867,0.04999907668862495
2022-06-30,1,40263.45708019867,0.05008172527968804
2022-07-01,4,160334.77712787612,0.19861472572545344
2022-07-05,1,40436.0432,0.04944403262512853
2022-07-06,1,40436.0432,0.04929971685094615
2022-07-07,0,0.0,0.0
2022-07-08,0,0.0,0.0
2022-07-11,0,0.0,0.0
2022-07-12,0,0.0,0.0
2022-07-13,3,122951.64774187631,0.14961765675191063
2022-07-14,3,122951.64774187631,0.150269432380465
2022-07-15,5,204554.01588422374,0.24901734796817226
2022-07-18,5,204554.01588422374,0.2502161032487176
2022-07-19,1,40990.09736391449,0.049907311529424944
2022-07-20,1,40990.09736391449,0.05009356035683258
2022-07-21,1,40935.43302351532,0.04995784803389696
2022-07-22,1,40935.43302351532,0.0499661259276938
2022-07-25,3,122474.50492337951,0.14991244347112925
2022-07-26,5,203933.77258659896,0.25036183011335583
2022-07-27,5,204127.98172572482,0.24888111194100807
2022-07-28,3,122668.71406250534,0.14976586789834193
2022-07-29,0,0.0,0.0
2022-08-01,0,0.0,0.0
2022-08-02,0,0.0,0.0
2022-08-03,0,0.0,0.0
2022-08-04,1,40984.5826208917,0.04996712455909941
2022-08-05,3,123040.88245337163,0.14936136890603832
2022-08-08,3,123226.07811139185,0.14944046226582786
2022-08-09,1,41169.77827891192,0.04980881506343771
2022-08-10,1,41337.491429071044,0.04984516431751711
2022-08-11,1,41337.491429071044,0.04980968504003602
2022-08-12,0,0.0,0.0
2022-08-15,0,0.0,0.0
2022-08-16,0,0.0,0.0
2022-08-17,0,0.0,0.0
2022-08-18,1,41484.06782612037,0.049784620644263686
2022-08-19,1,41484.06782612037,0.049776828660933664
2022-08-22,7,290668.50172497024,0.3502465068027912
2022-08-23,14,581104.6048913585,0.698050478546587
2022-08-24,11,458881.1773478111,0.5399822604666882
2022-08-25,6,254056.90664095012,0.2956259966244364
2022-08-26,3,127959.06146114283,0.15149267652421494
2022-08-29,2,84457.19827499523,0.09985100973384564
2022-08-30,1,42109.96927337952,0.0497916237720215
2022-08-31,9,382995.5191457494,0.4452768165851922
2022-09-01,11,467376.77664871875,0.5536878985406125
2022-09-02,18,759572.1374645417,0.9020657813812848
2022-09-06,12,500345.5237122513,0.6012533093849249
2022-09-07,16,670801.3923784903,0.7851307778430429
2022-09-08,5,213662.18536092516,0.24747791172077702
2022-09-09,3,130172.87562409212,0.14925157732586586
2022-09-12,2,86966.55892940603,0.09944113060836665
2022-09-13,0,0.0,0.0
2022-09-14,0,0.0,0.0
2022-09-15,0,0.0,0.0
2022-09-16,2,87282.33657385907,0.10006078469019204
2022-09-19,5,218534.82345097422,0.24829129038980374
2022-09-20,4,175289.37040697318,0.19938959378354015
2022-09-21,6,262911.8891943728,0.30065664852874086
2022-09-22,12,518215.49220790487,0.6110727314243687
2022-09-23,17,708903.4794860155,0.8707638594629984
2022-09-26,20,803574.8937853599,1.0232495276629172
2022-09-27,13,513106.78523616976,0.6450646404770045
2022-09-28,7,281280.4601313026,0.34568663810564576
2022-09-29,5,202459.2595948488,0.25195091306193057
2022-09-30,1,40273.68385698133,0.05013036709263042
2022-10-03,2,80166.42539687475,0.0999492429149429
