strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,HUT,2024-07-26,16.08,14.713,1.367,2024-07-29,14.713,stop_loss,3021,48577.68,-4129.71,-0.085012,-1.0,-1.229,0.3219,1,93.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:16.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.713000297546388; decision_date=2024-07-25 00:00:00; filter_close=14.7900; filter_ma50=13.1610; filter_avg_value_10=131.82; filter_adr20=11.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,WULF,2024-07-29,4.53,4.34,0.19,2024-07-29,4.34,same_day_stop_loss_red_candle,10673,48348.69,-2027.87,-0.041943,-1.0,-2.4737,0.2632,0,98.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:4.5300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.340000152587891; decision_date=2024-07-26 00:00:00; filter_close=4.4200; filter_ma50=3.9690; filter_avg_value_10=100.16; filter_adr20=11.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ROOT,2024-07-26,69.78,65.18,4.6,2024-07-30,65.18,stop_loss,699,48776.22,-3215.4,-0.065921,-1.0,-1.4457,0.3435,2,99.0,entry=rsi2_next_open; setup_rsi2=1.22; raw_entry=open:69.7800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=65.18000030517578; decision_date=2024-07-25 00:00:00; filter_close=66.2800; filter_ma50=57.3441; filter_avg_value_10=26.80; filter_adr20=8.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,WULF,2024-07-30,4.15,4.06,0.09,2024-07-30,4.06,same_day_stop_loss_red_candle,11610,48181.5,-1044.9,-0.021687,-1.0,-3.4444,0.4444,0,97.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:4.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.059999942779541; decision_date=2024-07-29 00:00:00; filter_close=4.1400; filter_ma50=4.0094; filter_avg_value_10=91.31; filter_adr20=12.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,LNTH,2024-07-30,111.59,111.51,0.08,2024-07-30,111.51,same_day_stop_loss_red_candle,431,48095.29,-34.48,-0.000717,-1.0,-50.0036,21.8766,0,97.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:111.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=111.51000213623048; decision_date=2024-07-29 00:00:00; filter_close=111.5900; filter_ma50=90.4401; filter_avg_value_10=122.84; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,INSM,2024-07-31,73.45,72.88,0.57,2024-07-31,72.88,same_day_stop_loss_red_candle,655,48109.75,-373.35,-0.00776,-1.0,-2.4386,2.0526,0,98.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:73.4500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.87999725341797; decision_date=2024-07-30 00:00:00; filter_close=72.9100; filter_ma50=61.8256; filter_avg_value_10=123.68; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,VIRT,2024-08-01,26.2576,25.8274,0.4301,2024-08-01,25.8274,same_day_stop_loss_red_candle,1830,48051.34,-787.15,-0.016381,-1.0,-1.6,0.3778,0,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:26.2576; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.82742706956436; decision_date=2024-07-31 00:00:00; filter_close=26.1142; filter_ma50=22.8433; filter_avg_value_10=53.17; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ADMA,2024-07-31,12.24,11.81,0.43,2024-08-02,11.81,stop_loss,3930,48103.2,-1689.9,-0.035131,-1.0,-1.9767,0.7674,2,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:12.2400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.8100004196167; decision_date=2024-07-30 00:00:00; filter_close=12.1800; filter_ma50=11.2438; filter_avg_value_10=46.81; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,INSM,2024-08-01,72.85,72.06,0.79,2024-08-02,72.06,stop_loss,660,48081.0,-521.4,-0.010844,-1.0,-2.2532,3.5316,1,99.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:72.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.05999755859375; decision_date=2024-07-31 00:00:00; filter_close=72.7500; filter_ma50=62.7852; filter_avg_value_10=117.99; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,JLL,2024-08-06,228.08,224.02,4.06,2024-08-06,224.02,same_day_stop_loss_red_candle,210,47896.8,-852.6,-0.017801,-1.0,-2.3966,2.9039,0,93.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:228.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=224.0200042724609; decision_date=2024-08-05 00:00:00; filter_close=231.9900; filter_ma50=214.8764; filter_avg_value_10=102.33; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,CVSA,2024-08-06,73.73,71.5,2.23,2024-08-07,71.5,stop_loss,650,47924.5,-1449.5,-0.030246,-1.0,-2.8834,1.2063,1,93.0,entry=rsi2_next_open; setup_rsi2=1.69; raw_entry=open:73.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=71.5; decision_date=2024-08-05 00:00:00; filter_close=73.6500; filter_ma50=69.6280; filter_avg_value_10=35.83; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,TBBK,2024-08-07,47.65,46.78,0.87,2024-08-07,46.78,same_day_stop_loss_red_candle,998,47554.7,-868.26,-0.018258,-1.0,-1.5747,0.3908,0,95.0,entry=rsi2_next_open; setup_rsi2=4.62; raw_entry=open:47.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.77999877929688; decision_date=2024-08-06 00:00:00; filter_close=46.9100; filter_ma50=40.0494; filter_avg_value_10=43.18; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,AUR,2024-08-07,3.6,3.5,0.1,2024-08-07,3.5,same_day_stop_loss_red_candle,13202,47527.2,-1320.2,-0.027778,-1.0,-3.5,1.5,0,94.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:3.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.5; decision_date=2024-08-06 00:00:00; filter_close=3.5200; filter_ma50=3.1291; filter_avg_value_10=52.76; filter_adr20=11.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PRG,2024-08-07,39.236,38.6452,0.5908,2024-08-07,38.6452,same_day_stop_loss_red_candle,1209,47436.3,-714.3,-0.015058,-1.0,-1.3606,0.2623,0,91.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:39.2360; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=38.64516007512451; decision_date=2024-08-06 00:00:00; filter_close=38.8389; filter_ma50=35.3841; filter_avg_value_10=36.26; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,RVMD,2024-08-06,43.0,41.01,1.99,2024-08-08,40.1,stop_loss,1114,47902.0,-3230.6,-0.067442,-1.4573,-1.5075,0.6432,2,94.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:43.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.0099983215332; decision_date=2024-08-05 00:00:00; filter_close=42.4800; filter_ma50=41.3666; filter_avg_value_10=59.71; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,CRNX,2024-08-06,49.82,45.451,4.369,2024-08-09,48.1,3_day_low,965,48076.3,-1659.8,-0.034524,-0.3937,-0.6088,0.2701,3,92.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:49.8200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=45.45100021362305; decision_date=2024-08-05 00:00:00; filter_close=49.1400; filter_ma50=48.3728; filter_avg_value_10=32.81; filter_adr20=4.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PRG,2024-08-08,38.897,38.4321,0.4649,2024-08-09,38.4321,stop_loss,1248,48543.43,-580.19,-0.011952,-1.0,-1.0833,1.2709,1,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:38.8970; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=38.43208258385434; decision_date=2024-08-07 00:00:00; filter_close=38.7130; filter_ma50=35.4706; filter_avg_value_10=28.82; filter_adr20=3.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,AX,2024-08-06,64.86,62.38,2.48,2024-08-12,62.38,stop_loss,738,47866.68,-1830.24,-0.038236,-1.0,-1.1089,0.6331,4,94.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:64.8600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=62.380001068115234; decision_date=2024-08-05 00:00:00; filter_close=65.0100; filter_ma50=60.4042; filter_avg_value_10=67.59; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SLG,2024-08-06,54.7552,52.6146,2.1406,2024-08-12,55.9771,3_day_low,876,47965.55,1070.37,0.022315,0.5708,-0.0944,1.8884,4,92.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:54.7552; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=52.614593561995335; decision_date=2024-08-05 00:00:00; filter_close=54.5806; filter_ma50=52.6037; filter_avg_value_10=63.94; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,COLB,2024-08-06,21.1044,20.167,0.9374,2024-08-12,20.9496,3_day_low,2283,48181.23,-353.2,-0.007331,-0.165,-0.3107,0.6893,4,91.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:21.1044; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.16698515695785; decision_date=2024-08-05 00:00:00; filter_close=21.1135; filter_ma50=18.9375; filter_avg_value_10=63.97; filter_adr20=4.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,FFIN,2024-08-06,33.1157,31.8253,1.2903,2024-08-12,32.7883,3_day_low,1460,48348.86,-478.01,-0.009887,-0.2537,-0.291,0.8134,4,90.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:33.1157; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.825314099484117; decision_date=2024-08-05 00:00:00; filter_close=33.2216; filter_ma50=30.1774; filter_avg_value_10=28.31; filter_adr20=3.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,MHK,2024-08-08,144.7,143.27,1.43,2024-08-12,143.27,stop_loss,335,48474.5,-479.05,-0.009882,-1.0,-1.4126,2.021,2,96.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:144.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=143.27000427246094; decision_date=2024-08-07 00:00:00; filter_close=143.4400; filter_ma50=124.1520; filter_avg_value_10=198.07; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,TBBK,2024-08-08,47.28,46.28,1.0,2024-08-12,46.28,stop_loss,1027,48556.56,-1027.0,-0.021151,-1.0,-1.34,1.12,2,95.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:47.2800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.27999877929688; decision_date=2024-08-07 00:00:00; filter_close=46.5300; filter_ma50=40.3230; filter_avg_value_10=40.31; filter_adr20=5.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,LNTH,2024-08-01,104.84,91.0,13.84,2024-08-14,95.69,3_day_low,459,48121.56,-4199.85,-0.087276,-0.6611,-0.9249,0.0694,9,96.0,entry=rsi2_next_open; setup_rsi2=0.35; raw_entry=open:104.8400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=91.0; decision_date=2024-07-31 00:00:00; filter_close=104.8300; filter_ma50=91.5167; filter_avg_value_10=136.33; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,KBH,2024-08-06,75.4134,71.2501,4.1633,2024-08-14,76.5711,3_day_low,635,47887.53,735.14,0.015351,0.2781,-0.1953,1.014,6,93.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:75.4134; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=71.25014926299741; decision_date=2024-08-05 00:00:00; filter_close=75.6168; filter_ma50=70.8276; filter_avg_value_10=109.50; filter_adr20=3.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PHM,2024-08-06,120.4845,116.8732,3.6113,2024-08-15,119.1426,3_day_low,400,48193.79,-536.76,-0.011138,-0.3716,-0.6011,1.377,7,90.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:120.4845; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=116.87320001784046; decision_date=2024-08-05 00:00:00; filter_close=121.7178; filter_ma50=114.6255; filter_avg_value_10=315.06; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,GLNG,2024-08-06,29.9411,27.9737,1.9674,2024-08-15,31.4787,3_day_low,1612,48265.03,2478.68,0.051356,0.7816,-0.0728,1.4126,7,90.0,entry=rsi2_next_open; setup_rsi2=1.69; raw_entry=open:29.9411; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.973664108772898; decision_date=2024-08-05 00:00:00; filter_close=29.9888; filter_ma50=29.4835; filter_avg_value_10=49.70; filter_adr20=3.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,LPX,2024-08-06,89.5313,85.8748,3.6565,2024-08-19,91.4424,3_day_low,537,48078.3,1026.29,0.021346,0.5227,-0.2533,2.6853,9,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:89.5313; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=85.87476325767415; decision_date=2024-08-05 00:00:00; filter_close=89.5215; filter_ma50=86.8381; filter_avg_value_10=67.95; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PIPR,2024-08-06,57.601,53.2833,4.3177,2024-08-20,63.1138,3_day_low,837,48212.07,4614.15,0.095705,1.2768,-0.1592,1.7626,10,91.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:57.6010; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=53.28329766252213; decision_date=2024-08-05 00:00:00; filter_close=57.1101; filter_ma50=55.4409; filter_avg_value_10=53.07; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,MYGN,2024-08-06,25.8,24.92,0.88,2024-08-20,27.71,3_day_low,1869,48220.2,3569.79,0.074031,2.1705,-0.3977,3.5114,10,91.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:25.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.920000076293945; decision_date=2024-08-05 00:00:00; filter_close=25.8400; filter_ma50=24.9098; filter_avg_value_10=26.06; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,EVR,2024-08-06,218.4461,208.2781,10.168,2024-08-20,234.2957,3_day_low,221,48276.59,3502.76,0.072556,1.5588,-0.211,2.0193,10,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:218.4461; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=208.2780881671036; decision_date=2024-08-05 00:00:00; filter_close=217.5547; filter_ma50=210.8311; filter_avg_value_10=125.98; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,BKU,2024-08-06,32.5106,31.3475,1.1631,2024-08-21,34.2033,3_day_low,1474,47920.68,2494.99,0.052065,1.4553,-0.4472,2.3252,11,94.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:32.5106; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.34751448734857; decision_date=2024-08-05 00:00:00; filter_close=32.5768; filter_ma50=29.2943; filter_avg_value_10=31.67; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,GWRE,2024-08-06,141.44,132.01,9.43,2024-08-22,146.84,3_day_low,340,48089.6,1836.0,0.038179,0.5726,-0.211,0.877,12,91.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:141.4400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=132.00999450683594; decision_date=2024-08-05 00:00:00; filter_close=140.0100; filter_ma50=135.4818; filter_avg_value_10=120.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,AXON,2024-08-27,360.49,358.1,2.39,2024-08-27,358.1,same_day_stop_loss_red_candle,139,50108.11,-332.21,-0.00663,-1.0,-1.1046,1.6611,0,90.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:360.4900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=358.1000061035156; decision_date=2024-08-26 00:00:00; filter_close=360.4900; filter_ma50=319.4792; filter_avg_value_10=169.74; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,TOL,2024-08-06,125.5922,121.3311,4.261,2024-08-28,140.4072,3_day_low,383,48101.81,5674.15,0.117961,3.4768,-0.8009,5.1944,16,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:125.5922; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=121.3311485934741; decision_date=2024-08-05 00:00:00; filter_close=126.3615; filter_ma50=120.8935; filter_avg_value_10=196.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PLTR,2024-08-28,30.62,30.38,0.24,2024-08-28,30.38,same_day_stop_loss_red_candle,1636,50094.32,-392.64,-0.007838,-1.0,-3.625,0.75,0,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:30.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.3799991607666; decision_date=2024-08-27 00:00:00; filter_close=30.8400; filter_ma50=27.8470; filter_avg_value_10=1353.17; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,GRBK,2024-08-06,68.89,65.12,3.77,2024-08-29,77.17,3_day_low,694,47809.66,5746.32,0.120192,2.1963,-0.5676,3.2281,17,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:68.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=65.12000274658203; decision_date=2024-08-05 00:00:00; filter_close=69.1900; filter_ma50=61.0296; filter_avg_value_10=42.02; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,MHO,2024-08-06,145.72,139.53,6.19,2024-08-29,157.8,3_day_low,328,47796.16,3962.24,0.082899,1.9515,-0.9855,3.6882,17,94.0,entry=rsi2_next_open; setup_rsi2=2.03; raw_entry=open:145.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=139.52999877929688; decision_date=2024-08-05 00:00:00; filter_close=146.5000; filter_ma50=133.1352; filter_avg_value_10=52.95; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,DHI,2024-08-06,170.0901,163.6997,6.3904,2024-08-29,182.4592,3_day_low,281,47795.31,3475.72,0.072721,1.9356,-0.7546,3.0813,17,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:170.0901; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=163.6997069041842; decision_date=2024-08-05 00:00:00; filter_close=170.2763; filter_ma50=148.6067; filter_avg_value_10=485.58; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SERV,2024-08-30,8.98,8.8,0.18,2024-08-30,8.8,same_day_stop_loss_red_candle,5596,50252.08,-1007.28,-0.020044,-1.0,-4.7778,1.2222,0,99.0,entry=rsi2_next_open; setup_rsi2=1.45; raw_entry=open:8.9800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.800000190734863; decision_date=2024-08-29 00:00:00; filter_close=8.9800; filter_ma50=8.0857; filter_avg_value_10=58.43; filter_adr20=17.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,CLOV,2024-08-30,2.81,2.79,0.02,2024-08-30,2.79,same_day_stop_loss_red_candle,17866,50203.46,-357.32,-0.007117,-1.0,-13.5,1.0,0,99.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:2.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.789999961853028; decision_date=2024-08-29 00:00:00; filter_close=2.8200; filter_ma50=1.9237; filter_avg_value_10=45.68; filter_adr20=13.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SE,2024-08-30,79.02,76.82,2.2,2024-08-30,76.82,same_day_stop_loss_red_candle,635,50177.7,-1397.0,-0.027841,-1.0,-1.0864,0.3182,0,94.0,entry=rsi2_next_open; setup_rsi2=1.85; raw_entry=open:79.0200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=76.81999969482422; decision_date=2024-08-29 00:00:00; filter_close=77.5200; filter_ma50=71.9026; filter_avg_value_10=420.31; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,FTAI,2024-08-06,97.5353,85.2083,12.327,2024-09-03,117.5855,3_day_low,490,47792.27,9824.61,0.205569,1.6265,-0.2454,2.3521,20,97.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:97.5353; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=85.20828729828287; decision_date=2024-08-05 00:00:00; filter_close=95.4529; filter_ma50=94.6642; filter_avg_value_10=176.79; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,HALO,2024-08-06,52.24,51.46,0.78,2024-09-03,62.98,3_day_low,923,48217.52,9913.02,0.20559,13.7692,-0.5641,17.0384,20,91.0,entry=rsi2_next_open; setup_rsi2=1.02; raw_entry=open:52.2400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.459999084472656; decision_date=2024-08-05 00:00:00; filter_close=52.1100; filter_ma50=51.1588; filter_avg_value_10=63.13; filter_adr20=2.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SERV,2024-09-03,8.21,8.12,0.09,2024-09-03,8.12,same_day_stop_loss_red_candle,6064,49785.44,-545.76,-0.010962,-1.0,-12.3333,1.2222,0,99.0,entry=rsi2_next_open; setup_rsi2=0.54; raw_entry=open:8.2100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.119999885559082; decision_date=2024-08-30 00:00:00; filter_close=8.4950; filter_ma50=8.2184; filter_avg_value_10=52.95; filter_adr20=16.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,CLOV,2024-09-03,2.59,2.54,0.05,2024-09-03,2.54,same_day_stop_loss_red_candle,19214,49764.26,-960.7,-0.019305,-1.0,-2.7,1.0,0,99.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:2.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.539999961853028; decision_date=2024-08-30 00:00:00; filter_close=2.6300; filter_ma50=1.9557; filter_avg_value_10=46.85; filter_adr20=13.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PLTR,2024-08-29,30.65,29.75,0.9,2024-09-04,29.75,stop_loss,1634,50082.1,-1470.6,-0.029364,-1.0,-1.4889,1.3,4,94.0,entry=rsi2_next_open; setup_rsi2=1.94; raw_entry=open:30.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.75; decision_date=2024-08-28 00:00:00; filter_close=30.3600; filter_ma50=27.9538; filter_avg_value_10=1301.63; filter_adr20=5.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ASPN,2024-09-04,26.11,25.63,0.48,2024-09-04,25.63,same_day_stop_loss_red_candle,1906,49765.66,-914.88,-0.018384,-1.0,-1.1667,2.2083,0,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.6299991607666; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,TPL,2024-09-04,269.4418,268.3476,1.0942,2024-09-04,268.3476,same_day_stop_loss_red_candle,184,49577.3,-201.34,-0.004061,-1.0,-4.7704,3.142,0,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4418; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=268.34759047109065; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7341; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SG,2024-09-04,30.19,29.1,1.09,2024-09-05,29.1,stop_loss,1647,49722.93,-1795.23,-0.036105,-1.0,-2.4312,1.4679,1,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.100000381469727; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
