date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,999796.58,999796.58,0,0.0,0.0
2024-05-22,1000277.7444434045,999796.58,2,19959.5056758811,0.0199539635733747
2024-05-23,999070.1826868303,999338.73,4,39752.878210500974,0.03978987552565359
2024-05-24,1001681.8049358518,998924.0499999999,8,79738.68654096997,0.0796048067840031
2024-05-28,1002609.3339847552,1000029.22,6,59800.70296318181,0.05964506905746709
2024-05-29,1002540.6052994826,999947.22,4,40007.33042856193,0.03990594517277512
2024-05-30,1004384.9988499718,1004449.55,1,10018.651339237213,0.009974911364375854
2024-05-31,1004680.7009532196,1004271.4600000001,3,30090.55831741047,0.029950369593903008
2024-06-03,1003270.0718755688,1003272.04,5,50154.87240986211,0.049991396948679837
2024-06-04,1003006.6460473681,1002204.94,5,50135.03048484323,0.049984744051711445
2024-06-05,1006464.2113844152,1002841.47,16,160393.2099247889,0.15936305346035531
2024-06-06,1005207.6338567962,1002897.4500000001,14,140380.7978669893,0.1396535333982434
2024-06-07,1001870.3810640188,1000476.16,8,80166.17919786021,0.08001651781812447
2024-06-10,1003287.0978156929,1001412.01,7,70146.85724980551,0.06991703312294735
2024-06-11,1002315.6842677682,1002567.6900000002,2,19956.21601169672,0.019910110482083833
2024-06-12,1002792.2167679941,1002369.1000000002,2,19927.22335041428,0.019871737152727262
2024-06-13,1002910.5561539804,1002369.1000000002,2,19927.22335041428,0.019869392368181218
2024-06-14,1002544.9068314707,1002369.1000000002,2,19927.22335041428,0.019876639155640412
2024-06-17,1002136.5800000003,1002136.5800000003,0,0.0,0.0
2024-06-18,1001891.8008444957,1001842.5800000003,1,9994.779155504608,0.009975906726734362
2024-06-20,1002054.2250410434,1001581.2400000003,5,49960.665001490874,0.049858244946219876
2024-06-21,1003154.1563595919,1001367.1600000003,8,79848.79433130732,0.07959773064299065
2024-06-24,1002267.7982935173,1000763.6800000002,10,99650.7269480294,0.09942525053453466
2024-06-25,1003867.5598130359,1000471.1600000001,15,149737.25412525772,0.14916036748228556
2024-06-26,1001939.1684777047,999616.3800000001,9,89732.07490225062,0.08955840606429726
2024-06-27,1002103.7047963738,1000431.0800000001,9,89764.77790214305,0.0895763357350157
2024-06-28,1000706.2035472486,999895.67,5,49848.35156932857,0.049813173329623484
2024-07-01,1002491.1886481302,1000486.0499999999,5,50018.98129262752,0.0498946842216924
2024-07-02,1004018.1901133964,1000342.2799999999,5,50000.860021529385,0.049800751135676294
2024-07-03,1003805.1025011924,1000226.44,4,39980.96788897476,0.03982941289036461
2024-07-05,1005394.5266266239,1003799.59,2,20029.542972375108,0.019922072820089592
2024-07-08,1005427.1076128543,1004316.7,1,10027.542872375107,0.00997341607009493
2024-07-09,1005708.8807053464,1004216.2699999999,2,20073.60955336629,0.019959662222817216
2024-07-10,1006073.841358917,1004017.3899999999,3,30040.606153366287,0.029859245831091334
2024-07-11,1006653.0726694621,1006100.4599999998,5,49995.91101217846,0.04966548294498157
2024-07-12,1007021.5666860454,1005752.08,6,59943.415856068845,0.059525453911909255
2024-07-15,1008887.8761264388,1005731.19,6,60078.809089930764,0.05954954015365865
2024-07-16,1010103.14278571,1005296.95,6,60149.89590981602,0.059548271223007786
2024-07-17,1007695.85,1007695.85,0,0.0,0.0
2024-07-18,1006805.95,1006805.95,0,0.0,0.0
2024-07-19,1006631.8396510803,1006646.7,1,10003.720425823973,0.009937814434015391
2024-07-22,1005873.8194203674,1005982.7599999999,1,10003.720425823973,0.009945303508931762
2024-07-23,1006037.4648493843,1005741.7999999999,1,10051.825356380461,0.009991502014177313
2024-07-24,1005399.1748150901,1005741.7999999999,1,10051.825356380461,0.009997845242143909
2024-07-25,1004874.4287734911,1004822.75,2,20095.72129860668,0.019998241295815143
2024-07-26,1005765.5485729374,1004127.15,4,40196.05090711937,0.03996562714258091
2024-07-29,1002739.8499714073,1002816.86,2,20095.58141683731,0.020040672979547314
2024-07-30,1002172.359604873,1001924.0800000001,1,10046.256760636139,0.01002447998525631
2024-07-31,1002647.2675127764,1002615.51,1,10025.562268527032,0.009999091997125778
2024-08-01,1002207.7898689813,1002449.64,3,29967.805736525537,0.029901788869993947
2024-08-02,1001295.5340200348,1001985.28,1,9960.795632064819,0.009947907779108815
2024-08-05,1001432.3342519684,1001985.28,1,9960.795632064819,0.009946548849458862
2024-08-06,1004077.5905068369,1001985.28,24,239255.16423414525,0.23828354152727815
2024-08-07,999989.5314162035,1000234.41,22,219339.82279384905,0.21934211899520184
2024-08-08,1004939.9295969465,999559.68,24,239411.6537615131,0.23823479066806955
2024-08-09,1004906.6249783846,999437.7100000001,23,229372.4854904418,0.22825253589643274
2024-08-12,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-13,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-14,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-15,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-16,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-19,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-20,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-21,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-22,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-23,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-26,1002875.6399999999,1002875.6399999999,0,0.0,0.0
2024-08-27,1002954.0467429443,1002875.6399999999,1,9734.203059301757,0.009705532462741655
2024-08-28,1002847.107270288,1002795.1599999999,1,9734.203059301757,0.009706567420628944
2024-08-29,1002948.4048104512,1002795.1599999999,2,19757.755189548683,0.01969967258014906
2024-08-30,1002629.9846937214,1002239.5899999999,2,19757.755189548683,0.01970592889817093
2024-09-03,1001819.1679445973,1001865.9499999998,1,10023.552130246926,0.0100053507169482
2024-09-04,1002209.6738192617,1001527.1999999998,3,30008.34104990356,0.029942178601755604
2024-09-05,1000527.5889786178,1000749.4499999998,1,10013.321337324785,0.010008041205087428
