date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,999002.03,999002.03,0,0.0,0.0
2024-05-22,998687.0488758851,997508.3300000001,1,49948.26154565811,0.05001392738784338
2024-05-23,993470.7252621565,995247.02,3,149084.96913483532,0.150064783333696
2024-05-24,1001626.4132103401,992652.92,6,298879.2807707543,0.29839396887788555
2024-05-28,1000608.2702666908,990855.64,5,248850.6789488549,0.24869940249697225
2024-05-29,998509.6234084754,990855.64,5,248850.6789488549,0.24922211375328307
2024-05-30,1002689.3897269875,988235.5900000001,5,249302.1280455346,0.24863345578376436
2024-05-31,999125.2142855263,985714.41,3,150019.2659239769,0.1501506155374685
2024-06-03,991370.6636535259,980754.48,5,249425.31606800124,0.2515964262537154
2024-06-04,990390.1263965983,975541.76,5,249295.476359673,0.2517144201211912
2024-06-05,1010281.3305724766,975143.76,16,801261.1589292476,0.7931069640524907
2024-06-06,1002184.2238250572,972572.16,16,801250.6455283898,0.7995043490808905
2024-06-07,982234.876967539,956415.66,11,550436.1181211909,0.5603915428258427
2024-06-10,1001895.5070286884,956415.66,11,550436.1181211909,0.5493947365365615
2024-06-11,994464.9057822843,956743.5800000001,9,449902.7275719791,0.45240684206756226
2024-06-12,1014447.4171586653,956743.5800000001,10,500526.9200997501,0.4933985849179454
2024-06-13,1004208.1433116808,952256.8500000001,8,400350.1434167968,0.3986724725180189
2024-06-14,993371.310293855,953282.28,6,300794.1749835879,0.30280135118318263
2024-06-17,991089.1103283354,953905.8,3,150171.33802142658,0.1515215296550647
2024-06-18,986141.6397934958,980534.51,2,100303.14785543003,0.10171271935787453
2024-06-20,986588.411247773,979052.7000000002,6,297740.0475498728,0.3017874973549613
2024-06-21,988924.4543761828,977518.7100000002,6,296994.00082969666,0.30032021102869944
2024-06-24,984226.7208292391,974571.2400000002,9,444402.9703807831,0.4515250002625014
2024-06-25,990653.3666145708,972707.4900000002,13,642335.0479679108,0.6483953617025573
2024-06-26,981310.22454155,971526.3800000004,9,443991.3482246399,0.4524474902236593
2024-06-27,982609.6191984562,969311.8900000004,10,493194.3482246399,0.5019229799795296
2024-06-28,975992.1576929669,966016.1900000002,7,344701.07625616057,0.3531801700855455
