date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999869.1647491455,1000000.0,1,9987.30020904541,0.009988607070957226
2025-08-04,1000114.1366066232,999556.8,17,169445.13232743597,0.1694257946421611
2025-08-05,999357.5650400346,999142.01,25,248856.7442744643,0.24901672132185743
2025-08-06,994835.6138515084,994315.7999999999,25,248439.5145705611,0.2497292126572821
2025-08-07,990334.8252999934,989618.1599999998,30,297288.9015435161,0.30019029317025275
2025-08-08,995731.5252771929,996108.4699999996,27,267092.55377403426,0.26823751884292374
2025-08-11,998237.1393046917,993900.8299999996,34,336871.51746036834,0.3374664237547919
2025-08-12,1011338.0634526556,993710.7699999996,39,387965.2175477388,0.3836157577449876
2025-08-13,1006007.1882330783,995919.3899999997,38,379910.49875111703,0.37764193257742096
2025-08-14,1003180.3787271397,995731.7699999997,34,340393.0473888687,0.33931390067733175
2025-08-15,1001724.5583250426,997705.3099999996,34,340641.44486028637,0.34005500017875573
2025-08-18,1003456.6398340046,996461.1699999995,33,330402.5040112384,0.3292643557233273
2025-08-19,993953.5148306519,994366.5299999996,18,179572.13433762916,0.1806645196764804
2025-08-20,991915.8201792138,991605.4899999993,11,109267.80955314636,0.1101583494589334
2025-08-21,992634.3289342965,990905.3799999992,17,168323.3792021468,0.16957239367578664
2025-08-22,995379.2746908653,991242.0199999991,21,207905.32879473717,0.20887046182401806
2025-08-25,994990.2244343053,990523.0599999991,30,296751.7176638918,0.29824586249840584
2025-08-26,999429.7662644337,990850.1899999991,34,336844.75922674587,0.3370369490652352
2025-08-27,997086.9773426121,994010.3399999993,30,296993.92657550087,0.29786160417723506
2025-08-28,1000269.0040978479,994234.9599999994,39,387193.09236722416,0.3870889638497169
2025-08-29,997653.8625322606,995510.2699999993,31,308163.5087536732,0.30888820293993324
2025-09-02,997230.2940457133,992178.1999999997,8,79841.54159156982,0.0800632933719419
2025-09-03,997319.5962773492,996056.4399999996,10,99337.32337541287,0.09960430312028853
2025-09-04,997779.6164029087,996914.5999999996,19,188312.15536670992,0.18873121105198892
2025-09-05,1003644.2467450014,996914.5999999996,28,278195.8481726294,0.27718571503286005
2025-09-08,1007058.1646578412,997320.0399999996,33,328095.336107997,0.32579581559667997
2025-09-09,1009394.9111625582,999123.7199999996,30,298811.775859622,0.2960305947208206
2025-09-10,1014014.511334232,1008645.5299999994,28,280602.9034304388,0.27672474140554826
2025-09-11,1022552.4308958073,1014950.1899999994,27,272183.8481125233,0.2661808234850868
2025-09-12,1024978.9377388329,1019241.4899999994,24,243230.8164895105,0.23730323378750862
2025-09-15,1032779.8083696408,1022036.3099999995,27,275323.36122375005,0.26658476375363976
2025-09-16,1033063.706566878,1027562.5299999994,26,266686.67977257614,0.2581512428297775
2025-09-17,1036889.7148768036,1031168.7199999996,28,288895.88194519083,0.27861775249599763
2025-09-18,1046985.5380835658,1031714.9599999996,40,413836.06209082267,0.3952643537448672
2025-09-19,1053526.436076024,1037563.5499999995,43,446350.3275010076,0.4236726409671207
2025-09-22,1066011.3588434681,1042130.8299999996,46,481255.9008035003,0.4514547587237927
2025-09-23,1057951.4613361405,1051789.1799999995,35,367815.26927726215,0.3476674334498575
2025-09-24,1051471.4030758438,1052605.1999999995,25,263904.6514797625,0.25098604746431397
2025-09-25,1049390.4483819962,1048463.0699999995,12,127101.09420129712,0.12111897377879519
2025-09-26,1049695.6540932697,1048879.7699999996,16,167597.02907921316,0.15966249686342082
2025-09-29,1051503.1473021093,1048088.6499999996,24,250708.2084900789,0.23842839570507482
2025-09-30,1049830.8785404363,1047548.4099999995,24,249946.25410889895,0.2380823990016329
2025-10-01,1052027.6609286466,1047548.4099999995,36,376081.3449482849,0.35748237324511994
2025-10-02,1057275.764596973,1049369.1199999994,33,345543.0724693144,0.3268239791735255
2025-10-03,1057479.9550496314,1048562.4999999998,33,346442.2571223997,0.32761118115580723
2025-10-06,1070400.668864436,1050580.8099999998,36,380221.8498810434,0.3552145107349496
2025-10-07,1061618.0503933171,1057600.64,24,253673.7760719462,0.2389501346345449
2025-10-08,1072255.3505872837,1066479.64,29,307801.3559510501,0.2870597528680688
2025-10-09,1070115.7640876425,1069585.4199999997,23,245251.3632978971,0.2291820862082086
2025-10-10,1061521.2634777196,1064668.72,17,181059.70423775358,0.17056625285542748
2025-10-13,1074224.4647692817,1067348.57,30,320449.3572916085,0.2983076329028064
2025-10-14,1075779.4933956282,1066346.22,24,256344.5286430413,0.23828724215025368
2025-10-15,1077960.2292609033,1068657.6,42,450750.5788980667,0.41815139989637745
2025-10-16,1061553.5094136884,1067150.2800000003,38,408037.53275829554,0.3843777342732922
2025-10-17,1044700.2242756243,1052913.2500000005,16,171122.80981417987,0.1638008740094157
2025-10-20,1049097.8567843493,1052443.8800000004,20,212638.73391330204,0.20268722554164142
2025-10-21,1040757.3750429348,1041628.2700000004,9,94178.41528487206,0.09049026943574325
2025-10-22,1036520.3049732974,1036426.6800000003,1,10493.87502670288,0.010124138404575897
2025-10-23,1035821.1643293086,1036426.6800000003,6,62145.90808287736,0.05999675448137485
2025-10-24,1034834.0892148258,1036572.8000000003,33,339921.953609729,0.32847966369917597
2025-10-27,1037591.4906867839,1033900.9100000003,45,464288.58272960206,0.4474676082995713
2025-10-28,1032251.3813401482,1032079.9400000003,46,473889.6596754199,0.4590835800676574
2025-10-29,1036884.8753062483,1028906.9400000004,46,474096.54362994747,0.4572316126126549
2025-10-30,1034150.5912138588,1031379.9200000006,21,216637.52156663654,0.20948353499692254
2025-10-31,1033183.1964657052,1030496.9800000007,24,247103.81184030295,0.2391674706727629
2025-11-03,1024991.9100315275,1024329.5600000008,20,205477.27529105352,0.20046721664830827
2025-11-04,1016759.6612280741,1016024.0300000007,9,92447.38719453022,0.09092353947526732
2025-11-05,1017123.5831966506,1015004.9200000007,10,101410.37882748572,0.09970310442391841
2025-11-06,1011004.2743171542,1011506.1100000007,17,171138.68070886272,0.16927592202758202
2025-11-07,1007915.7620510886,1005984.9600000007,12,120572.28615997157,0.11962536027277652
2025-11-10,1011140.89672258,1005984.9600000007,48,482530.9364010665,0.4772143407166087
2025-11-11,1001915.8194801616,1008947.1500000007,51,512107.1973044117,0.5111279683857228
