date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999869.1647491455,1000000.0,1,9987.30020904541,0.009988607070957226
2025-08-04,1000114.1366066232,999556.8,17,169445.13232743597,0.1694257946421611
2025-08-05,999740.9356715197,1002178.5400000002,21,209165.25441774432,0.2092194557155443
2025-08-06,996127.6133399834,998644.9600000001,21,208815.0954502808,0.20962685167428557
2025-08-07,991489.2679352068,994384.27,22,217838.35719022044,0.21970823511168458
2025-08-08,993669.6638048973,995420.1799999998,22,218264.42342238026,0.21965491286773903
2025-08-11,996651.0197716502,1000097.2499999999,28,278043.67863933754,0.278977970346172
2025-08-12,1008732.0476061892,1007535.62,23,229873.52688733352,0.2278836361279924
2025-08-13,1008855.9469696168,1009710.0499999999,27,270900.5200902815,0.2685224990782951
2025-08-14,1008199.2502711358,1009007.9400000001,19,190548.82692540504,0.188999175385382
2025-08-15,1007123.261022642,1009922.4199999999,26,261071.91569790078,0.259225385612488
2025-08-18,1008062.8078011111,1010234.45,23,231263.27588686184,0.22941355845804565
2025-08-19,1000926.8370396685,1004645.6,20,200663.99615182163,0.2004781855438141
2025-08-20,998698.4953273432,1000445.6799999999,13,130123.36573058674,0.1302929426042003
2025-08-21,1001686.0195332917,1000775.3799999999,18,179818.03697084336,0.17951537054957067
2025-08-22,1005759.6902062224,1006313.9299999998,8,80292.54912757874,0.07983273729245943
2025-08-25,1004884.5565663173,1005747.7799999998,16,160186.20483751007,0.15940756954695878
2025-08-26,1007783.9511354632,1006399.3399999999,14,140218.6735706524,0.1391356484816701
2025-08-27,1009146.0772702069,1008863.32,14,140578.47030604887,0.13930438166724188
2025-08-28,1009522.153084545,1010505.8999999999,22,221185.86576425552,0.21909956615457427
2025-08-29,1009090.6748044911,1010749.0399999998,15,151081.66347145627,0.14972060216563587
2025-09-02,1006963.8905958937,1007366.4799999999,4,40255.3094291687,0.039976914569743616
2025-09-03,1007852.5997463082,1007636.7099999998,6,60072.20041799545,0.05960415286234965
2025-09-04,1008138.7389153215,1008078.8999999999,17,170639.251111057,0.16926167453365745
2025-09-05,1012716.4247683352,1013426.0699999997,17,171581.84770435133,0.16942733771065446
2025-09-08,1014788.787196687,1015808.4599999996,14,141472.84617796546,0.13941112472160683
2025-09-09,1016460.2572820279,1017753.5099999997,13,131028.99255752563,0.1289071477402291
2025-09-10,1016704.0205386349,1018783.5699999996,14,141751.77046203613,0.13942284833981292
2025-09-11,1022912.1906882428,1022960.1699999998,11,112147.31511574265,0.10963532953917278
2025-09-12,1023981.2308693074,1025276.0699999998,12,122365.28373699661,0.11949953773382621
2025-09-15,1028025.1645090864,1027989.0299999998,13,133104.18467712402,0.1294756094231267
2025-09-16,1029357.3439379542,1029809.9899999998,16,163899.75681415127,0.15922532420775204
2025-09-17,1031271.4315590933,1032130.8199999998,21,215792.07444792942,0.2092485720482835
2025-09-18,1038665.0183464354,1040370.58,21,216484.0048074228,0.20842523911324887
2025-09-19,1041188.8032531624,1044839.55,26,269217.3338463898,0.2585672579317301
2025-09-22,1046583.5533875122,1049075.6700000002,22,228492.60068469634,0.21832236895480217
2025-09-23,1040504.123682392,1044412.68,21,217862.40874032237,0.20938159088624972
2025-09-24,1038422.0636531878,1041798.01,17,176398.07561164373,0.16987127083092984
2025-09-25,1036083.7043529064,1036889.1299999999,8,83009.72755749385,0.08011874639929617
2025-09-26,1036043.6132533596,1036026.9099999998,16,165472.40252652642,0.1597156725930812
2025-09-29,1038352.899124231,1040339.8699999998,19,196306.15262964257,0.1890553325321395
2025-09-30,1034460.6414924443,1037257.4399999995,15,154562.66792259994,0.14941377344198248
2025-10-01,1035275.6486835952,1039724.2999999996,19,196603.0657339096,0.18990407625630937
2025-10-02,1038888.9990681645,1040380.8999999997,19,196761.56049203873,0.1893961343979239
2025-10-03,1039191.829272625,1041893.9499999997,21,217497.5338638569,0.20929488448354405
2025-10-06,1039091.2662032709,1043734.0699999998,22,228191.83458300476,0.2196071144133407
2025-10-07,1033278.8578780195,1036644.58,9,93318.14982655321,0.09031264804758989
2025-10-08,1036426.2881906887,1038102.9199999999,20,206945.8232060245,0.19967249534676915
2025-10-09,1033872.602921603,1038437.76,18,185743.59455026363,0.17965810683576872
2025-10-10,1026514.5503399995,1033952.89,14,143978.48386175607,0.14025956457613573
2025-10-13,1035620.5628862677,1035766.01,25,258112.4805819788,0.24923460370719275
2025-10-14,1036245.6920185379,1037488.6399999999,14,144391.49231348946,0.13934098199455422
2025-10-15,1036158.3572369178,1041340.9099999998,31,320722.60437998915,0.309530490334747
2025-10-16,1024781.7034084833,1040336.6799999998,23,237500.62095849618,0.23175728076384985
2025-10-17,1018518.4564108276,1025585.44,16,164568.76460146904,0.16157661509777188
2025-10-20,1023484.839668394,1028795.0499999997,16,163788.5657369364,0.16003028026287464
2025-10-21,1018188.5902406784,1023365.9599999996,12,122489.75011825562,0.12030163301014954
2025-10-22,1012183.2398901364,1012788.0399999997,1,10231.20002746582,0.010108051214695402
2025-10-23,1011052.4781810301,1012055.4399999997,6,60536.12478474411,0.059874364675564395
2025-10-24,1010047.791512624,1012233.0899999997,32,321810.4718367563,0.3186091534884903
2025-10-27,1012778.4273148187,1016197.1499999998,30,302352.66326411866,0.2985378194377094
2025-10-28,1010116.8585585643,1017478.1899999998,24,241562.00113872022,0.23914262898594618
2025-10-29,1012183.6745376196,1016520.1699999997,18,181810.80671449727,0.17962234650499687
2025-10-30,1015145.8649576352,1018332.6599999997,17,171567.23721584544,0.16900747285515014
2025-10-31,1015918.3153352424,1021213.5599999995,23,232386.09293874964,0.2287448601239802
2025-11-03,1010951.7159173181,1015627.3099999995,16,161497.03467270528,0.15974752515867285
2025-11-04,1005759.5273449555,1006790.8299999994,6,60403.58209497002,0.060057678254787035
2025-11-05,1003730.5315929949,1004054.6999999994,7,69777.3688836509,0.06951802967765565
2025-11-06,1000093.0160333841,1003179.6699999993,15,149223.7664448714,0.1492098875329914
2025-11-07,996399.5987504,996545.1299999993,8,79499.75455434776,0.07978701984028258
2025-11-10,997512.5658192913,998091.1999999993,40,396950.720674677,0.3979405716545012
2025-11-11,989565.6421463578,999720.9799999994,40,395758.56603261956,0.3999315954161699
