date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,989353.5441880954,1000000.0,2,199148.63052027102,0.20129167342671286
2024-05-22,992300.0582672503,990290.72,2,198116.76289375278,0.19965408773602547
2024-05-23,981325.0955707747,988888.1,4,394256.792912845,0.40175961533270554
2024-05-24,1008903.7192935396,985015.32,7,696215.2242730878,0.690071025568818
2024-05-28,1005351.6421115437,989410.8999999999,5,499605.9211431941,0.49694644163893736
2024-05-29,999978.4261162495,997402.0599999998,2,199641.8425991892,0.19964614974201497
2024-05-30,998464.8029553653,998654.0299999998,4,399626.63408427685,0.40024108301205835
2024-05-31,996245.4666720248,996058.1899999998,4,398352.7950862453,0.3998540604826536
2024-06-03,990379.7866214078,994473.3499999997,5,497508.01635291136,0.5023406405032916
2024-06-04,984848.1554194734,984890.1099999998,9,890877.2483656215,0.9045833547671853
2024-06-05,1032291.3262445028,986233.0499999997,16,1612948.5355707589,1.5624935466993595
2024-06-06,1028647.1043284258,998059.7099999996,8,809899.1297947656,0.7873440039706576
2024-06-07,1012883.3814976002,1004321.7499999997,2,200738.77784993366,0.19818547872029554
2024-06-10,1012035.0674730832,1002968.2199999996,1,99512.51434332275,0.09832911678820799
2024-06-11,1011735.6985450558,1011288.1899999996,1,101012.14353929443,0.09984044616055034
2024-06-12,1015591.054294363,1011288.1899999996,2,202405.1268860565,0.1992978630819946
2024-06-13,1010284.9584448971,1013636.8899999997,1,101342.1332,0.10031044444727066
2024-06-14,1008187.7596102025,1008744.5499999997,2,201731.82365395737,0.2000935061262332
2024-06-17,996706.5378660649,1004628.5399999997,4,400124.2902809074,0.4014464389263143
2024-06-18,996326.3036354749,993014.4999999998,7,697930.8770362168,0.7005043171996472
2024-06-20,989141.2470157143,990990.5199999997,9,892864.8586318684,0.9026666932813526
2024-06-21,998539.0246054857,983994.2399999998,10,995585.6127352887,0.9970422669546001
2024-06-24,984537.103464018,979343.1799999997,9,891835.4456994948,0.9058423928987952
2024-06-25,997435.2765967279,981399.8399999999,10,990207.549951219,0.9927536885699791
2024-06-26,995208.514863238,979302.7099999997,5,495081.79201910505,0.4974653900415426
2024-06-27,988038.2273188235,979737.0799999997,5,494586.2094965144,0.5005739614332956
2024-06-28,985895.5578454589,973193.2099999997,4,394331.6672588347,0.3999730642063071
2024-07-01,994663.7699033881,983790.6399999998,5,496194.16843550163,0.49885617979600994
2024-07-02,1011059.0874182917,984177.6499999998,3,300196.3413550159,0.2969127572173432
2024-07-03,1008194.5452478011,1003104.8299999998,3,302960.4578841415,0.3004980133171398
2024-07-05,1025375.2181605381,1007366.0799999998,3,304636.4231149439,0.29709750900889087
2024-07-08,1020076.1059892434,1017342.0599999998,2,204124.70790556242,0.2001073319010914
2024-07-09,1015083.3807034388,1015562.0899999999,3,304860.71771559794,0.30033071520128096
2024-07-10,1010143.8076063073,1012081.7999999998,4,406108.42088719213,0.4020303028432448
2024-07-11,1009810.7176684127,1004396.0399999998,5,504178.32667271263,0.4992800312486558
2024-07-12,1015795.6008458945,1004105.4299999998,7,707418.6911803199,0.6964183449812378
2024-07-15,1034207.1555148239,1006640.6399999999,4,405718.3012347488,0.3922988726884064
2024-07-16,1044658.9434602261,1012159.82,5,513631.4566026401,0.49167382313440744
2024-07-17,1030287.4757743995,1033101.4999999999,1,103308.38720167465,0.10027141902702885
2024-07-18,1022941.184996276,1031033.1199999999,4,410952.82824560616,0.4017365165008018
2024-07-19,1018277.5527442503,1021056.2799999998,2,203794.85755054932,0.20013684579545502
2024-07-22,1008630.1960761514,1018427.6199999998,2,203265.76763284035,0.20152655395763483
2024-07-23,1019007.0567101638,1011818.1899999997,2,203007.030420802,0.19922043629040667
2024-07-24,1014134.5499999997,1014134.5499999997,0,0.0,0.0
2024-07-25,1009778.9746229639,1014134.5499999997,4,404537.0508380419,0.4006194038542839
2024-07-26,1016809.8491307718,1014743.3699999996,5,510859.97054955625,0.5024144592878098
2024-07-29,1003613.0300429837,1012337.7099999995,1,101232.97697363638,0.10086853592295496
2024-07-30,994927.9746411989,1003827.2099999995,2,199930.17005785913,0.20094939046211863
2024-07-31,999740.8911099891,986129.6299999995,4,396062.1350167575,0.3961647848344173
2024-08-01,994105.7891312742,998093.9299999997,3,299426.1986365936,0.30120154405121724
2024-08-02,984162.3110372911,987385.8699999998,4,393492.3402642071,0.39982463852885464
2024-08-05,1044069.1410978903,952377.9699999997,15,1509453.341755732,1.4457407870215062
2024-08-06,1018410.1644951899,942360.0599999997,29,2923270.5559881707,2.8704255494515714
2024-08-07,997479.6666278652,985026.16,11,1113723.6633984372,1.1165377106518402
2024-08-08,1014298.6948538045,995511.4000000001,9,912007.8365014811,0.8991511486001991
2024-08-09,1014942.726274985,989508.4800000001,6,610796.0442180267,0.6018034598462059
2024-08-12,1010480.1948400267,1000791.18,2,203632.88575659203,0.20152090738288048
2024-08-13,1011398.46,1011398.46,0,0.0,0.0
2024-08-14,1011398.46,1011398.46,0,0.0,0.0
2024-08-15,1011398.46,1011398.46,0,0.0,0.0
2024-08-16,1011398.46,1011398.46,0,0.0,0.0
2024-08-19,1011398.46,1011398.46,0,0.0,0.0
2024-08-20,1011398.46,1011398.46,0,0.0,0.0
2024-08-21,1011398.46,1011398.46,0,0.0,0.0
2024-08-22,1011398.46,1011398.46,0,0.0,0.0
2024-08-23,1011398.46,1011398.46,0,0.0,0.0
2024-08-26,1011398.46,1011398.46,0,0.0,0.0
2024-08-27,1013161.3579445152,1011398.46,2,202077.90050976945,0.19945283041562276
2024-08-28,1010843.6878903433,1011173.87,2,202095.26754361668,0.19992731810532913
2024-08-29,1012153.504014976,1012144.79,2,202484.3408823324,0.20005299599233164
2024-08-30,996459.6459570285,1009265.1200000001,3,301031.9787636595,0.30210152511950417
2024-09-03,975374.0271707795,991105.9500000001,2,196982.72351987145,0.2019560886722089
2024-09-04,987325.8331289411,976844.9600000001,4,394182.0873972869,0.39924214901587424
2024-09-05,978591.4943403566,982828.8800000001,2,196335.94486374507,0.20063115814846735
2024-09-06,969526.0833781301,980223.4100000001,2,195461.0939711132,0.2016047812659831
2024-09-09,967089.299636498,973485.7100000001,5,485057.31859523733,0.5015641459145054
2024-09-10,958338.8052988136,963145.9600000001,4,384479.1049270165,0.401193296985542
2024-09-11,955826.9030900742,954374.5700000001,1,95386.67530225983,0.09979492625064863
2024-09-12,958518.7612286847,954374.5700000001,2,191243.36451739387,0.1995196883493935
2024-09-13,967125.4180184643,954374.5700000001,2,191243.36451739387,0.1977441197949599
2024-09-16,967558.93,967558.93,0,0.0,0.0
2024-09-17,967558.93,967558.93,0,0.0,0.0
2024-09-18,967558.93,967558.93,0,0.0,0.0
2024-09-19,967558.93,967558.93,0,0.0,0.0
2024-09-20,966831.4988687489,967558.93,1,96727.82941997795,0.10004621232671394
2024-09-23,965790.2200000001,965790.2200000001,0,0.0,0.0
