date,open_positions,gross_exposure,exposure_pct
2022-05-24,1,99957.73010772739,0.10008267555247481
2022-05-25,2,199828.95459903358,0.19990502402246121
2022-05-26,2,199828.95459903358,0.1988603072851315
2022-05-27,2,199828.95459903358,0.19842630939859984
2022-05-31,2,199828.95459903358,0.19839563421471548
2022-06-01,2,199828.95459903358,0.19875186166299058
2022-06-02,2,199828.95459903358,0.19787849042075997
2022-06-03,2,199828.95459903358,0.1982327908829486
2022-06-06,2,199828.95459903358,0.19789674794411122
2022-06-07,2,199828.95459903358,0.1974786886159378
2022-06-08,2,199828.95459903358,0.19773631766666402
2022-06-09,1,99957.73010772739,0.09905061126911768
2022-06-10,4,402415.0060111771,0.39772396451166864
2022-06-13,10,989341.2832803022,1.0213838999263898
2022-06-14,25,2323508.210741594,2.5653285806498727
2022-06-15,24,2199961.839416086,2.495566178463857
2022-06-16,11,901582.0806602251,1.1488729364016037
2022-06-17,10,768902.8848539637,1.0642097337931187
2022-06-21,14,1071438.0199869887,1.3983123834574125
2022-06-22,9,690864.6326270921,0.966676650088932
2022-06-23,3,240118.37758714525,0.34258755049083495
2022-06-24,3,240118.37758714525,0.33890888937807334
2022-06-27,3,240118.37758714525,0.33569709574695117
2022-06-28,3,240118.37758714525,0.33973184520876265
2022-06-29,3,239462.71225425188,0.3413200939373019
2022-06-30,2,169181.60937923664,0.23945863908516832
2022-07-01,5,360306.9085280446,0.5059599627155476
2022-07-05,5,361267.8685280446,0.49925764639065284
2022-07-06,5,361267.8685280446,0.5029592154573626
2022-07-07,5,361267.8685280446,0.4879039573744176
2022-07-08,5,361267.8685280446,0.48827801051484937
2022-07-11,3,219069.67364158315,0.29924179171332316
2022-07-12,2,140475.5612623465,0.19360831437003406
2022-07-13,4,286640.16852986213,0.3942289407044758
2022-07-14,4,287117.2802037537,0.39892648431703753
2022-07-15,8,581082.9583924913,0.788684003831659
2022-07-18,6,434127.845155919,0.5992273135485957
2022-07-19,7,507469.9117442369,0.6899500367928557
2022-07-20,4,287610.4974527762,0.39502319625996074
2022-07-21,2,144432.94999250793,0.19965988972785492
2022-07-22,2,144432.94999250793,0.2002729086113323
2022-07-25,4,288265.7277538185,0.4015856271363916
2022-07-26,5,359554.5713792686,0.5015134821291789
2022-07-27,8,576478.8861947288,0.7942020747046961
2022-07-28,4,288103.12962629314,0.40215793509946995
2022-07-29,3,216353.28804887767,0.3026846039961507
2022-08-01,2,144011.33793326185,0.20304647732890085
2022-08-02,1,72372.18015982055,0.10260616221005271
2022-08-03,1,72372.18015982055,0.10258351477198971
2022-08-04,1,70418.31876270936,0.09986505573526885
2022-08-05,3,212049.43902081926,0.2981949422616842
2022-08-08,4,283172.4230691258,0.3974612500526734
2022-08-09,4,283172.4230691258,0.3931046063468397
2022-08-10,5,356160.87524211465,0.4857589816712293
2022-08-11,5,356160.87524211465,0.4801714202116989
2022-08-12,4,285144.2542720648,0.3844787182809903
2022-08-15,3,214529.75498400477,0.2913074184659514
2022-08-16,2,141541.3028110159,0.19400419560977658
2022-08-17,2,141541.3028110159,0.19386278273513843
2022-08-18,2,143634.64164994404,0.1945657583351334
2022-08-19,2,143634.64164994404,0.19465742157924357
2022-08-22,9,659918.0328864753,0.8994057553343092
2022-08-23,16,1172973.3374147695,1.5955447434686454
2022-08-24,17,1252132.3413824018,1.646841557339922
2022-08-25,16,1181974.4556440634,1.5134799117856985
2022-08-26,9,657835.2329980279,0.9047876455990588
2022-08-29,5,362671.4403960521,0.5066978934881559
2022-08-30,1,71043.04988236999,0.10002740899545966
2022-08-31,10,718670.1151482112,0.9790960909091384
2022-09-01,9,643938.88014176,0.9066084914422468
2022-09-02,24,1691626.913786884,2.43960256458515
2022-09-06,25,1729828.275418132,2.600978278571527
2022-09-07,20,1377285.5979279066,2.0091717423198023
2022-09-08,19,1309649.0995825287,1.8742358057455049
2022-09-09,20,1382742.8681063363,1.8801660558972912
2022-09-12,19,1312025.1288965172,1.7673685550343752
2022-09-13,15,1039842.8923787962,1.4936855720546256
2022-09-14,7,486789.5750554988,0.6864402718784427
2022-09-15,6,418437.21079037734,0.5976307293824523
2022-09-16,4,277410.293031733,0.4075918657221246
2022-09-19,6,414562.126496902,0.600233378180501
2022-09-20,6,410100.7622523761,0.5997610989079454
2022-09-21,10,679817.1985844197,1.0079832289102502
2022-09-22,12,784917.4756244188,1.2404134056850669
2022-09-23,14,838043.835689129,1.4196677924848458
2022-09-26,17,982651.6919723129,1.7500134709139552
2022-09-27,17,986632.8826251061,1.718505052587548
2022-09-28,20,1172041.486647133,1.9160696331921976
2022-09-29,16,933489.4016689473,1.6114422963435688
2022-09-30,14,820830.0264653473,1.438757318295443
2022-10-03,11,645904.7923156845,1.0946798446889938
2022-10-04,11,645904.7923156845,1.0648055331271102
2022-10-05,11,645904.7923156845,1.0640103689867135
2022-10-06,11,645904.7923156845,1.0682524469394452
2022-10-07,6,354803.5103714798,0.5935561876032034
2022-10-10,4,237741.5273925598,0.4008868860996196
2022-10-11,1,60190.56975511169,0.10204482754980713
2022-10-12,1,60190.56975511169,0.10209915839417219
2022-10-13,3,178884.42737221642,0.3001708248100949
2022-10-14,4,238253.3783366291,0.40463753656298157
2022-10-17,3,178884.42737221642,0.300027313715078
2022-10-18,3,178884.42737221642,0.2968208709673921
2022-10-19,3,178884.42737221642,0.3003265433721032
2022-10-20,3,178884.42737221642,0.2993944053215467
2022-10-21,2,118693.85761710472,0.19708102876290412
2022-10-24,1,59175.01501563263,0.09881233639660815
2022-10-25,1,59175.01501563263,0.0987035464580986
2022-10-26,1,59175.01501563263,0.09871689367037098
2022-10-27,1,59175.01501563263,0.09882762398296377
2022-10-28,0,0.0,0.0
2022-10-31,0,0.0,0.0
2022-11-01,0,0.0,0.0
2022-11-02,0,0.0,0.0
2022-11-03,1,59747.98692075347,0.0999358196663575
2022-11-04,3,179877.99697421264,0.30157108997977533
2022-11-07,2,118648.22660395049,0.20389229114073823
2022-11-08,1,59747.98692075347,0.1020332603342905
2022-11-09,2,118118.49931521562,0.20224585785479418
2022-11-10,3,177112.8835784221,0.30385462894307386
2022-11-11,2,118118.49931521562,0.20394338039339213
2022-11-14,1,58370.512394462145,0.10073021191193708
2022-11-15,2,116283.27506036164,0.20036173515350972
2022-11-16,2,115682.91506407251,0.2000458000877638
2022-11-17,2,115682.91506407251,0.1990494742840911
2022-11-18,2,115682.91506407251,0.19801976664771548
2022-11-21,4,232877.06893850525,0.39743257091527406
2022-11-22,8,468524.2369815871,0.7934304614052106
2022-11-23,8,468524.2369815871,0.8041730232901385
2022-11-25,7,410611.4743156876,0.7093731588294555
2022-11-28,2,114432.257898173,0.20186854527024253
2022-11-29,4,227115.9860669858,0.4019839893592718
2022-11-30,5,284847.3542381762,0.49330098607397316
2022-12-01,3,169935.3501099979,0.29498638244481057
2022-12-02,4,227529.57338843064,0.3978172757870823
2022-12-05,3,169935.3501099979,0.30133585732884877
2022-12-06,1,56083.89812668037,0.0996519268733748
2022-12-07,4,225720.44400568196,0.3983342614864648
2022-12-08,5,283001.2493096637,0.49832507652678887
2022-12-09,4,224975.68184102056,0.4011562521907098
2022-12-12,10,564995.2605591242,0.9959151241531309
2022-12-13,9,508385.7985918853,0.8851122943346762
2022-12-14,8,452130.7012253997,0.7831921666524705
2022-12-15,5,282573.76368189126,0.49349265301893175
2022-12-16,6,339446.571571967,0.6000639386930913
2022-12-19,10,561195.4748396227,1.0061587580030795
2022-12-20,12,672128.7988379803,1.2046311503104479
2022-12-21,14,785924.4121714833,1.3791451920392208
2022-12-22,10,560825.4676958662,1.0102693523337396
2022-12-23,7,394028.97439067945,0.7178221943544527
2022-12-27,10,560642.4830796378,1.017698061705315
2022-12-28,5,277331.65526803746,0.518512794933214
2022-12-29,6,329580.7408056733,0.6085973613245956
2022-12-30,6,329580.7408056733,0.6083875949752519
2023-01-03,7,385015.45229403663,0.6930923645976056
2023-01-04,9,500064.205120918,0.8681961045349968
2023-01-05,9,500264.0264619977,0.8573152506405015
2023-01-06,8,446224.3587120588,0.7471803135062121
2023-01-09,8,447176.8926919172,0.7417116704717438
2023-01-10,8,447176.8926919172,0.7242166176365221
2023-01-11,6,332874.2614075411,0.5532072034970813
2023-01-12,4,222244.56153104734,0.3709281212860153
2023-01-13,4,222244.56153104734,0.36153302827626616
2023-01-17,4,222244.56153104734,0.36097570963829556
2023-01-18,4,222244.56153104734,0.36651220497543874
2023-01-19,3,168183.6371254611,0.2749472508143757
2023-01-20,4,229801.7152554221,0.3728820352207956
2023-01-23,3,168183.6371254611,0.26830033738787007
2023-01-24,4,231379.9600372443,0.36635783626561785
2023-01-25,3,168183.6371254611,0.26957520175416844
2023-01-26,2,113655.73431208395,0.18195925053688455
2023-01-27,2,113655.73431208395,0.18188451759308374
2023-01-30,3,175777.79431208395,0.28360649157064527
2023-01-31,6,364267.9135763528,0.577099434696137
2023-02-01,8,491548.8816687567,0.7725665529728694
2023-02-02,6,372069.00100176095,0.5937167634500716
2023-02-03,5,309287.9928764725,0.4979756397530428
2023-02-06,2,121121.96427355193,0.19628614757449345
2023-02-07,2,119826.11154888153,0.19379162352478957
2023-02-08,5,304995.51091706654,0.4955403803833776
2023-02-09,8,486220.6468744522,0.8044913292805014
2023-02-10,7,421252.6608036985,0.7049705714399778
2023-02-13,8,481312.7505406389,0.8010883565103732
2023-02-14,5,302257.51308029646,0.498491742578565
2023-02-15,5,302257.51308029646,0.48991920242298187
2023-02-16,3,181388.31312981222,0.29772462342121064
2023-02-17,2,119872.9514308834,0.19753619749388157
2023-02-21,1,60068.40767601012,0.10011325449577495
2023-02-22,9,539607.8896566485,0.9012022710121721
2023-02-23,10,601680.0044894206,0.9896247110124186
2023-02-24,10,603420.0122364863,0.9985035899275583
2023-02-27,11,663597.7312917211,1.107413126675338
2023-02-28,10,602543.7402086142,0.9983600338977293
2023-03-01,11,663570.7062086142,1.0939884443199455
2023-03-02,8,482592.80552766146,0.8055254381602128
2023-03-03,7,421663.5558899069,0.6800517275659921
2023-03-06,7,421663.5558899069,0.680153902177942
2023-03-07,7,421663.5558899069,0.6809358063938824
2023-03-08,3,179486.99739183826,0.2998595715556313
2023-03-09,1,59388.50874499511,0.09997162661051477
2023-03-10,7,411726.3109647087,0.7046520878242297
2023-03-13,19,1082472.2327866687,1.9216778904316316
2023-03-14,26,1488542.520792182,2.5746651030270025
2023-03-15,11,622786.2913482575,1.168512948015204
2023-03-16,9,505341.40119995165,0.9286999702174829
2023-03-17,7,394304.52783921367,0.7566617282499117
2023-03-20,6,340059.28448359616,0.6518618493061883
2023-03-21,7,393032.8653630079,0.7404113056831618
