date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999296.840801487,999223.76,1,9993.689616680145,0.010000721716146624
2025-08-04,1007942.5061546228,998887.76,14,140147.48047892598,0.13904312956658538
2025-08-05,1009909.1586834914,998276.62,14,140287.48225514352,0.1389109912004571
2025-08-06,1005398.5853081995,997956.3,13,130455.8422099775,0.12975534690053991
2025-08-07,1005493.4869340308,998427.4500000001,9,90310.62166391547,0.08981721198343341
2025-08-08,1003479.2820880015,1000186.8200000001,6,60264.93204723533,0.06005598035052438
2025-08-11,1001399.0200457764,1000547.02,1,10043.999862670898,0.010029967736748696
2025-08-12,1001435.3951487732,1000547.02,2,20034.824981689453,0.020006108310874193
2025-08-13,1001599.9443659973,1000547.02,2,20034.824981689453,0.020002821579998484
2025-08-14,1000721.6948809815,1001255.02,1,9990.825119018555,0.009983619991576969
2025-08-15,1000639.7952380371,1001255.02,1,9990.825119018555,0.009984437123692335
2025-08-18,1000995.5999246979,1000367.89,2,19933.3998670578,0.01991357391436819
2025-08-19,1000468.3099737549,1000225.79,1,9929.559921264648,0.009924911985992968
2025-08-20,1000986.4134129783,1000064.77,3,29931.12606486599,0.029901630695278247
2025-08-21,999772.2414391448,999514.6900000001,8,79444.00841154794,0.07946210658658662
2025-08-22,1002593.4372533538,999260.77,10,99758.7040301774,0.09950065532392721
2025-08-25,1001550.7682569816,998754.1,7,69541.02377201772,0.06943334873881764
2025-08-26,1002119.6758589485,998239.74,6,59544.403670089014,0.059418455803745815
2025-08-27,1002781.9330534675,998239.74,6,59544.403670089014,0.059379214670109294
2025-08-28,1003778.8300337532,998239.74,6,59544.403670089014,0.059320242555909224
2025-08-29,1001961.3850883796,1000501.7,2,19957.444062011014,0.01991837645544657
2025-09-02,1001510.7544688728,1000190.72,1,9998.784195678007,0.009983701274361873
2025-09-03,1001712.5559818008,1000078.19,3,30026.8548648522,0.02997552010858266
2025-09-04,1002761.3548316886,999661.5099999999,3,30026.8548648522,0.02994416839078541
2025-09-05,1002307.3668693855,998994.2,4,40048.494912879236,0.039956301067572725
2025-09-08,1001963.6262454345,998994.2,7,70008.3952787087,0.06987119436764853
2025-09-09,1003517.9525540473,999366.58,5,50012.38502384878,0.049837060609192456
2025-09-10,1005328.7694375922,999280.0599999999,5,50019.46500756003,0.04975433562449651
2025-09-11,1006133.0588875511,999265.34,6,60076.43543173529,0.05971022908059484
2025-09-12,1006076.9734848839,999050.1199999999,5,50061.24534820004,0.04975886206280637
2025-09-15,1007042.0972182014,999159.94,4,40042.28501011588,0.03976227520252283
2025-09-16,1006964.8370823887,1001551.0199999999,5,50148.265378968295,0.04980140669486478
2025-09-17,1007137.2914325931,1001430.7399999999,5,50128.37481500345,0.04977312948436137
2025-09-18,1007595.0562701633,1001158.5599999998,4,40079.66508294779,0.03977755233467656
