date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,994683.7735319138,1000000.0,2,99749.36881780624,0.1002824932627755
2024-05-22,996062.8817491531,1000000.0,2,99749.36881780624,0.10014364619494671
2024-05-23,989717.0425591192,1000000.0,6,298042.608990697,0.3011392106778781
2024-05-24,1004306.5735764207,1000000.0,9,448219.883763343,0.44629786915283653
2024-05-28,1004620.3378448761,995086.0599999999,8,398839.6140780745,0.3970053153947392
2024-05-29,1001157.3477312833,998590.43,5,250558.7231864948,0.25026907484051775
2024-05-30,1000636.0110304651,1004512.92,5,250490.9371372595,0.2503317233999018
2024-05-31,1001125.177696496,1004512.92,6,300528.89502490906,0.30019112666450015
2024-06-03,998487.0578848658,1001115.5700000001,7,350053.90174259094,0.3505843155184443
2024-06-04,995120.1714175271,1002614.92,10,499089.482968917,0.5015368970543275
2024-06-05,1017807.5980328128,1004168.9,15,754316.3145060971,0.741118769366643
2024-06-06,1009032.142399039,1003741.01,16,805009.7073646024,0.7978038295694326
2024-06-07,988762.4493283145,1002958.6799999999,15,754542.0632532055,0.7631176363602608
2024-06-10,997716.2281809262,992857.61,11,555494.1327455684,0.5567656584662016
2024-06-11,991886.8259971543,995650.79,4,199697.61412071987,0.20133104794487186
2024-06-12,998865.8450664446,994355.6400000001,3,148850.9258654098,0.14901993756279477
2024-06-13,1001989.1142185975,1000927.8800000001,3,149573.4641265869,0.14927653604623436
2024-06-14,999110.2689465333,1000927.8800000001,4,199507.96348571777,0.1996856299916524
2024-06-17,994959.3758763124,1001698.3800000001,5,249472.56077194214,0.2507364288639611
2024-06-18,995002.6909378053,1002447.8000000002,7,348700.9891681671,0.350452307661109
2024-06-20,989835.4251517488,993951.4200000002,10,495740.76628112793,0.5008315056062247
2024-06-21,995673.241363106,990117.5600000002,13,644620.7428092957,0.6474219814592898
2024-06-24,989024.5868865205,991149.8700000001,12,594383.9185237885,0.6009799214344379
2024-06-25,999061.3509370042,991149.8700000001,17,843870.0542140007,0.8446628962501131
2024-06-26,996763.575660019,990469.53,13,646583.0985426903,0.6486825104082957
2024-06-27,998092.0010125863,996892.9600000002,11,547924.186677157,0.5489716239798293
2024-06-28,991058.3796417703,995155.5100000001,11,548057.5933055985,0.5530023301994584
2024-07-01,999927.6064116372,996604.2000000001,9,447966.5967888939,0.44799902904618966
2024-07-02,1006338.7069594659,994859.2400000001,9,448340.77598811267,0.4455167757014153
2024-07-03,1011037.8733319049,992622.4500000002,7,349211.54312403174,0.3453990719192298
2024-07-05,1015832.4777372744,1005408.5900000002,4,202000.5408821106,0.19885221757435695
2024-07-08,1015365.1502241518,1007570.9400000002,4,202579.39946365356,0.19951383935023984
2024-07-09,1014258.3576382252,1012104.0600000002,5,253239.16131181765,0.24967914674275257
2024-07-10,1011869.1871288868,1012104.0600000002,7,354557.86191911745,0.3503989116667861
2024-07-11,1011790.4244507381,1018299.7500000001,8,404751.11530603684,0.40003453830447205
2024-07-12,1010316.1350737545,1018239.9900000001,10,505297.0394011907,0.5001375528505276
2024-07-15,1025176.762365568,1012289.1800000002,8,404041.04683250654,0.39411842100302064
2024-07-16,1032559.7045339944,1009117.6300000001,8,405926.604564135,0.39312652118972063
2024-07-17,1016207.553178406,1028761.8500000002,5,254539.541015625,0.25047987511950515
2024-07-18,1014252.4305501184,1024410.9700000002,5,255455.30830974504,0.2518656111784609
2024-07-19,1009532.5556340418,1024410.9700000002,6,305983.70758647844,0.30309444294671994
2024-07-22,1012780.5650125513,1018746.0500000002,5,253513.53126354143,0.25031437215661784
2024-07-23,1018744.742674447,1018746.0500000002,5,253513.53126354143,0.2488489222511305
2024-07-24,1009674.6191856386,1015594.7000000002,2,101262.48129272461,0.10029219252277402
2024-07-25,1005262.2835633769,1012245.1000000002,5,251874.90879330516,0.25055640991570705
2024-07-26,1013153.243057815,1008765.9400000002,6,302931.8861301887,0.29899907857562086
2024-07-29,998000.489438621,1008765.9400000002,6,302931.8861301887,0.3035388151969635
2024-07-30,984968.2542196192,1008765.9400000002,7,352143.0745151985,0.35751718190572346
2024-07-31,993697.4444379046,1008245.4200000003,5,250324.36474609375,0.25191205446612813
2024-08-01,992621.8490261668,997714.8000000003,4,198186.3573249229,0.19965947507538537
2024-08-02,984257.1234697932,997714.8000000003,6,297049.8573249229,0.3018010743755002
2024-08-05,1015417.46722296,989110.8900000002,18,897532.7471426561,0.8839051681839748
