date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999296.840801487,999223.76,1,9993.689616680145,0.010000721716146624
2025-08-04,1007942.5061546228,998887.76,14,140147.48047892598,0.13904312956658538
2025-08-05,1009909.1586834914,998276.62,14,140287.48225514352,0.1389109912004571
2025-08-06,1005498.1150358492,999961.5,13,130293.79263846338,0.12958133952724316
2025-08-07,1004602.678997345,1007534.0700000001,3,30212.72047805786,0.03007429813765976
2025-08-08,1003709.1693717957,1003766.4500000001,1,10038.320327758789,0.010001224093670083
2025-08-11,1002950.2100000001,1002950.2100000001,0,0.0,0.0
2025-08-12,1002662.5845536805,1002950.2100000001,1,9990.825119018555,0.009964294342813054
2025-08-13,1002719.1347322083,1002950.2100000001,1,9990.825119018555,0.009963732388219319
2025-08-14,1002416.8848809815,1002950.2100000001,1,9990.825119018555,0.00996673666386294
2025-08-15,1002334.9900000001,1002334.9900000001,0,0.0,0.0
2025-08-18,1002803.8599248505,1002175.81,2,19947.479866981506,0.019891706308825294
2025-08-19,1002276.0299737549,1002033.51,1,9929.559921264648,0.009907011266671376
2025-08-20,1002794.1334129783,1001872.49,3,29931.12606486599,0.029847727532067173
2025-08-21,1001578.0264389922,1001320.6900000001,8,79472.89341177682,0.07934768067380085
2025-08-22,1004403.8622516372,1001066.77,10,99856.65903200845,0.09941883218982583
2025-08-25,1003685.1640589334,1001558.8900000001,8,79467.00913179401,0.07917523539994056
2025-08-26,1004883.4901464082,1004247.2600000001,2,19712.89991569519,0.019617100001138525
2025-08-27,1005354.4600000001,1004733.4600000001,1,9679.5,0.009627947540014892
2025-08-28,1005535.9,1005535.9,0,0.0,0.0
2025-08-29,1005535.9,1005535.9,0,0.0,0.0
2025-09-02,1005535.9,1005535.9,0,0.0,0.0
2025-09-03,1005506.3996058655,1005423.37,2,20108.73067188263,0.019998610331833564
2025-09-04,1006830.2391901397,1005006.0399999999,2,20108.73067188263,0.019972314983365432
2025-09-05,1006017.0207077407,1004334.3899999999,3,30170.170720100403,0.02998972194215507
2025-09-08,1005199.7103995513,1004973.1699999999,4,40111.69041633606,0.03990420013192431
2025-09-09,1006139.8800191116,1004588.1699999999,3,30126.69056892395,0.029942845092624393
2025-09-10,1007072.5589594267,1004350.1899999998,3,30093.970552444458,0.029882623932817234
2025-09-11,1007967.6391491698,1006810.4799999999,2,20106.04045677185,0.019947109089477767
2025-09-12,1006807.2362969712,1006319.7999999998,2,20087.560634104677,0.019951744395467954
2025-09-15,1006578.4798818969,1006261.1399999999,1,10042.650295257568,0.009977016691670067
2025-09-16,1006770.3877290562,1005942.1499999999,3,30147.414859788,0.029944677780790397
2025-09-17,1006543.7523943547,1005822.1799999999,3,30153.4742965861,0.029957440225382517
2025-09-18,1006097.7973356083,1005549.9999999999,2,20104.764564530433,0.01998291281202756
