date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,994683.7735319138,1000000.0,2,99749.36881780624,0.1002824932627755
2024-05-22,994827.1039966202,993809.11,2,99431.61658620834,0.09994864050924185
2024-05-23,988416.1856466751,993809.11,6,297115.19821759424,0.30059726108512225
2024-05-24,1003036.8370764576,990451.9,8,397284.8951312222,0.3960820584507992
2024-05-28,1005828.5092926441,989640.66,8,397711.5924426236,0.3954069593059328
2024-05-29,1007474.7489466605,986112.86,9,447934.29351913114,0.44461093837583265
2024-05-30,1019241.9305835053,986112.86,12,600851.4289706519,0.5895081539931062
2024-05-31,1009977.1927792261,982096.41,10,500485.04234050773,0.49554093490298273
2024-06-03,1002563.9662973593,980867.7100000001,11,551289.5556208994,0.5498796826469899
2024-06-04,991794.8922467545,977112.05,13,649644.6068422958,0.6550191092138302
2024-06-05,1018245.2401243867,979235.06,19,954535.4904097472,0.9374318217221846
2024-06-06,1012178.4668316414,976682.0900000001,20,1005820.3193916176,0.993718353384926
2024-06-07,988927.5010778036,959399.2900000002,14,702784.0341986478,0.7106527358504074
2024-06-10,1008281.2229938192,958626.6000000002,13,653357.572459825,0.6479914110865378
2024-06-11,1001981.1007935535,957722.0700000002,13,652548.6716257278,0.6512584629679335
2024-06-12,1024718.290041257,960123.6700000002,13,653379.8049036209,0.6376189546468567
2024-06-13,1015574.6880709897,957302.1900000002,12,603064.3039376393,0.593815807957085
2024-06-14,999857.7263866864,955449.8600000002,12,602308.2250525609,0.6023939298135936
2024-06-17,996653.1223525248,950832.2800000003,11,550100.2926343529,0.5519475936982794
2024-06-18,987248.918927936,969342.05,12,595431.2059450345,0.60312165911675
2024-06-20,978580.6636440081,965016.2000000001,13,641256.6963281828,0.6552926295726007
2024-06-21,982038.3222898486,963066.9000000003,14,689256.1697444916,0.7018628032125386
2024-06-24,976633.579474869,960801.6900000002,14,688782.0920734406,0.7052615295531772
2024-06-25,982216.7317411425,963519.2000000002,17,834780.7440786362,0.8498946486065744
2024-06-26,970165.7555815127,959874.3900000002,12,587893.7475671768,0.6059724786047475
2024-06-27,972737.372463911,958585.6300000002,15,733998.6217824577,0.7545701877612289
2024-06-28,963552.6665078254,953402.7100000003,12,585697.4599884518,0.6078520462313465
2024-07-01,973096.2924854443,950405.0400000004,12,584896.6615722877,0.6010676087135916
2024-07-02,981937.1783098133,945193.8800000004,10,487118.2065567872,0.49607878927168536
2024-07-03,981708.8720027072,944916.1000000003,10,487572.58607338875,0.4966570028838898
2024-07-05,988621.8344116503,942755.0200000004,11,537878.2750935457,0.544068779761119
2024-07-08,987422.859849959,941901.0200000004,11,538277.8337178132,0.5451340612061641
2024-07-09,978331.0050757291,941305.5500000004,12,586874.4664616706,0.599873113922463
2024-07-10,980292.9505294543,939413.8700000005,12,586964.0999104951,0.5987639711103471
2024-07-11,988124.3241376611,943145.3300000004,13,637373.5449076731,0.6450337567227796
2024-07-12,993413.57135339,937461.5600000005,14,687831.1069422801,0.6923914941137802
2024-07-15,1001470.2004177211,938863.5700000005,12,589514.8053065379,0.5886493727528255
