date,open_positions,gross_exposure,exposure_pct
2024-05-21,0,0.0,0.0
2024-05-22,1,49948.26154565811,0.05001392738784338
2024-05-23,2,99136.70758917723,0.09979563139079181
2024-05-24,6,299144.2465503878,0.2982833679344485
2024-05-28,4,199596.56590823206,0.19945555030493148
2024-05-29,0,0.0,0.0
2024-05-30,1,49829.727882385254,0.05001314794871925
2024-05-31,2,99728.52577590942,0.10003093298028652
2024-06-03,3,149097.6248761983,0.1506027784365675
2024-06-04,2,99269.24845504761,0.10050228480315211
2024-06-05,14,697766.4434919114,0.6946572067469283
2024-06-06,11,548337.8916946265,0.5521801005315498
2024-06-07,3,150082.10733337072,0.1537603267785062
2024-06-10,1,49813.0,0.0510143350455578
2024-06-11,1,49813.0,0.0510151139594943
2024-06-12,1,48741.752433776855,0.04991303929927542
2024-06-13,1,48741.752433776855,0.04992193465811102
2024-06-14,0,0.0,0.0
2024-06-17,0,0.0,0.0
2024-06-18,0,0.0,0.0
2024-06-20,4,194640.30969905853,0.20012085490644121
2024-06-21,4,194588.72011470795,0.19966239216368106
2024-06-24,8,388586.7170858383,0.40022676805509005
2024-06-25,8,389478.6772212982,0.39893910003666594
2024-06-26,7,340488.56815338135,0.34908329276258115
2024-06-27,4,194446.43711090088,0.19987956820956185
2024-06-28,2,96945.44887129382,0.1000872039245756
2024-07-01,3,145442.45830726624,0.14972311227609425
2024-07-02,3,145722.2409286499,0.14881923636755784
2024-07-03,2,97170.8006362915,0.09936460625363355
2024-07-05,1,48619.26105880737,0.04970317147286718
2024-07-08,1,48619.26105880737,0.04973364883186054
2024-07-09,1,48619.26105880737,0.04976257990195157
2024-07-10,2,97543.26105880737,0.09976947443345217
2024-07-11,4,195543.70001983643,0.19930530450258233
2024-07-12,5,244502.74097442627,0.2488171205107202
2024-07-15,4,196270.99841690063,0.1986299433027701
2024-07-16,4,196681.797000885,0.19884320214742718
2024-07-17,1,48985.75756454468,0.049952818975483884
2024-07-18,1,48985.75756454468,0.05017204267971189
2024-07-19,2,97570.39831161499,0.09993812027991596
2024-07-22,1,48985.75756454468,0.05029289375779141
2024-07-23,2,97741.73889541626,0.1000678612159692
2024-07-24,0,0.0,0.0
2024-07-25,0,0.0,0.0
2024-07-26,2,96935.51892089844,0.1004785305434567
2024-07-29,1,48566.879150390625,0.05054863856841183
2024-07-30,0,0.0,0.0
2024-07-31,1,47895.119104385376,0.04998464314429326
2024-08-01,3,143669.44642829895,0.15026581966592048
2024-08-02,0,0.0,0.0
2024-08-05,0,0.0,0.0
2024-08-06,22,1051312.304149651,1.0926293209150792
2024-08-07,13,622014.5458649176,0.6579541319021843
2024-08-08,17,813916.56454477,0.8478401312985197
2024-08-09,11,526783.3519118804,0.5491472784010243
2024-08-12,4,191768.83402199484,0.200638621484509
2024-08-13,3,143962.11319679953,0.1504763568637693
2024-08-14,1,47974.41752370082,0.050198342449707126
2024-08-15,1,47974.41752370082,0.050101751000390556
2024-08-16,1,47974.41752370082,0.05007929016118377
2024-08-19,1,47974.41752370082,0.05004744515440774
2024-08-20,0,0.0,0.0
2024-08-21,0,0.0,0.0
2024-08-22,0,0.0,0.0
2024-08-23,0,0.0,0.0
2024-08-26,0,0.0,0.0
2024-08-27,0,0.0,0.0
2024-08-28,0,0.0,0.0
2024-08-29,1,47844.649404525764,0.04996146623820695
2024-08-30,1,47844.649404525764,0.05005989434861415
2024-09-03,0,0.0,0.0
2024-09-04,2,95382.0713455677,0.09997941012170686
2024-09-05,0,0.0,0.0
2024-09-06,0,0.0,0.0
2024-09-09,2,94418.99074172974,0.10001628954111882
2024-09-10,2,94209.53785705566,0.09983863895592009
2024-09-11,1,47075.03887939453,0.049873002482077565
2024-09-12,2,94261.8519509724,0.0998557537007881
2024-09-13,2,94261.8519509724,0.09948324149468633
2024-09-16,2,94261.8519509724,0.09921489688092447
2024-09-17,1,47186.813071577875,0.04965754022860579
2024-09-18,1,47186.813071577875,0.04969042285960249
2024-09-19,0,0.0,0.0
2024-09-20,1,47431.99882507324,0.04999098219686891
2024-09-23,0,0.0,0.0
2024-09-24,0,0.0,0.0
2024-09-25,0,0.0,0.0
2024-09-26,1,47297.0202130341,0.049943112308910804
2024-09-27,2,94579.44184110386,0.09994453972339609
2024-09-30,2,94579.44184110386,0.09981401570776827
2024-10-01,0,0.0,0.0
2024-10-02,1,47226.96130371094,0.050000244912315174
2024-10-03,1,47226.96130371094,0.04996858904084845
