date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999296.840801487,999223.76,1,9993.689616680145,0.010000721716146624
2025-08-04,1008899.2356347749,1000234.14,14,140280.01099698094,0.1390426377999188
2025-08-05,1010845.7157771364,1007475.4400000001,9,90250.958722795,0.08928262475090991
2025-08-06,1008514.5962473799,1008725.2500000001,7,70235.65951781993,0.06964268021421054
2025-08-07,1008229.923179648,1010471.5800000001,6,60233.86002784495,0.05974218642299946
2025-08-08,1007670.116842959,1011362.28,3,30246.820525701092,0.03001658977490044
2025-08-11,1006462.5683241487,1010542.62,2,20166.440196569012,0.020036950037941263
2025-08-12,1006520.4494009495,1010595.55,2,20138.06027007103,0.02000760171545108
2025-08-13,1006318.5797953987,1010363.29,1,10096.000150442123,0.010032608314252537
2025-08-14,1006072.4899548674,1010363.29,1,10096.000150442123,0.010035062335215061
2025-08-15,1006703.49,1006703.49,0,0.0,0.0
2025-08-18,1007177.2399231719,1006543.6799999999,2,20105.179865837097,0.019961908459498877
2025-08-19,1006646.1199734496,1006400.7799999999,1,10045.019920349121,0.009978700281101822
2025-08-20,1007166.267626747,1006238.2799999999,3,30146.845220848067,0.02993234204704362
2025-08-21,1005941.7303433799,1006258.9199999999,8,79831.164134388,0.07935963060915815
2025-08-22,1009324.5642500876,1007341.4799999999,9,90371.15543401722,0.08953626874340621
2025-08-25,1009312.3788048932,1009291.0999999997,5,50212.71457136158,0.049749429042787986
2025-08-26,1010281.1096320723,1010249.3099999998,3,29887.48011302948,0.029583330647362106
2025-08-27,1010536.3103879926,1010420.6499999998,2,20139.820017814636,0.019929833110184834
2025-08-28,1010442.2307981489,1010420.6499999998,2,20139.820017814636,0.01993168872396216
2025-08-29,1009661.6901694486,1009839.3699999998,1,10083.339915275574,0.009986850064186665
2025-09-02,1009306.3299999997,1009306.3299999997,0,0.0,0.0
2025-09-03,1009275.8096044919,1009192.5899999997,2,20174.700674057007,0.01998928388263158
2025-09-04,1011260.119372215,1010601.8399999997,1,10109.300448417664,0.009996736007639126
2025-09-05,1009985.2904840847,1009858.3899999997,1,10101.240048408508,0.01000137342947539
2025-09-08,1010084.5898697659,1010251.7799999997,3,30268.150369644165,0.02996595599339532
2025-09-09,1010927.5799999997,1010847.0799999997,1,10086.650245666504,0.009977619015663325
2025-09-10,1011054.6895649716,1010601.7799999997,2,20115.370277404785,0.019895432447932033
2025-09-11,1011805.9487994381,1011570.8199999996,2,20200.600672245026,0.019964896130739415
2025-09-12,1011230.0959435663,1011216.8599999995,1,10088.866992224206,0.009976826275933184
2025-09-15,1011235.6298812862,1010916.6499999996,1,10094.550296783447,0.009982391836775465
2025-09-16,1011428.1607334339,1010596.1899999996,3,30302.297373026224,0.029959910698010038
2025-09-17,1011200.5594618984,1010636.3199999996,2,20200.410049438477,0.01997666027814299
2025-09-18,1010836.1795486446,1010362.8999999996,1,10105.920318603516,0.009997584695787185
2025-09-19,1011140.9473465928,1010362.8999999996,2,20196.09686040746,0.01997357234261502
2025-09-22,1011751.1999999995,1011751.1999999995,0,0.0,0.0
2025-09-23,1011634.2299999995,1011634.2299999995,0,0.0,0.0
