date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,989334.69,989334.69,0,0,0.0
2024-05-22,994089.24,994089.24,0,0,0.0
2024-05-23,986448.2400000001,986448.2400000001,0,0,0.0
2024-05-24,1009916.13,1009916.13,0,0,0.0
2024-05-28,1004281.04,1004281.04,0,0,0.0
2024-05-29,1006854.7300000001,1006854.7300000001,0,0,0.0
2024-05-30,1005180.66,1005180.66,0,0,0.0
2024-05-31,1005328.9099999999,1005328.9099999999,0,0,0.0
2024-06-03,997071.5299999999,997071.5299999999,0,0,0.0
2024-06-04,990285.9599999998,990285.9599999998,0,0,0.0
2024-06-05,1021792.1699999998,1021792.1699999998,0,0,0.0
2024-06-06,1024944.4599999998,1024944.4599999998,0,0,0.0
2024-06-07,1025175.9399999998,1025175.9399999998,0,0,0.0
2024-06-10,1025175.9399999998,1025175.9399999998,0,0,0.0
2024-06-11,1025619.7099999998,1025619.7099999998,0,0,0.0
2024-06-12,1027063.0599999998,1027063.0599999998,0,0,0.0
2024-06-13,1023656.1099999999,1023656.1099999999,0,0,0.0
2024-06-14,1023069.0199999999,1023069.0199999999,0,0,0.0
2024-06-17,1014960.0399999999,1014960.0399999999,0,0,0.0
2024-06-18,1018273.3099999999,1018273.3099999999,0,0,0.0
2024-06-20,1017073.4099999999,1017073.4099999999,0,0,0.0
2024-06-21,1030717.4899999998,1030717.4899999998,0,0,0.0
2024-06-24,1021985.3699999998,1021985.3699999998,0,0,0.0
2024-06-25,1038579.1099999996,1038579.1099999996,0,0,0.0
2024-06-26,1036686.7199999996,1036686.7199999996,0,0,0.0
2024-06-27,1032507.5899999995,1032507.5899999995,0,0,0.0
2024-06-28,1032370.6299999994,1032370.6299999994,0,0,0.0
2024-07-01,1043727.0999999994,1043727.0999999994,0,0,0.0
2024-07-02,1046944.1799999995,1046944.1799999995,0,0,0.0
2024-07-03,1043195.4999999994,1043195.4999999994,0,0,0.0
2024-07-05,1061811.9499999995,1061811.9499999995,0,0,0.0
2024-07-08,1060749.8199999996,1060749.8199999996,0,0,0.0
2024-07-09,1060220.3899999997,1060220.3899999997,0,0,0.0
2024-07-10,1052251.7699999996,1052251.7699999996,0,0,0.0
2024-07-11,1058692.2699999996,1058692.2699999996,0,0,0.0
2024-07-12,1061954.3799999994,1061954.3799999994,0,0,0.0
2024-07-15,1063041.2099999995,1063041.2099999995,0,0,0.0
2024-07-16,1060819.8199999994,1060819.8199999994,0,0,0.0
2024-07-17,1057920.4499999993,1057920.4499999993,0,0,0.0
2024-07-18,1049576.8899999992,1049576.8899999992,0,0,0.0
2024-07-19,1046699.5699999991,1046699.5699999991,0,0,0.0
2024-07-22,1036610.1999999991,1036610.1999999991,0,0,0.0
2024-07-23,1047125.1699999991,1047125.1699999991,0,0,0.0
2024-07-24,1047125.1699999991,1047125.1699999991,0,0,0.0
2024-07-25,1042589.9899999991,1042589.9899999991,0,0,0.0
2024-07-26,1025780.1499999991,1025780.1499999991,0,0,0.0
2024-07-29,1016930.5199999991,1016930.5199999991,0,0,0.0
2024-07-30,1007895.319999999,1007895.319999999,0,0,0.0
2024-07-31,1021528.959999999,1021528.959999999,0,0,0.0
2024-08-01,1017422.0799999989,1017422.0799999989,0,0,0.0
2024-08-02,1014059.3799999988,1014059.3799999988,0,0,0.0
2024-08-05,1111517.179999999,1111517.179999999,0,0,0.0
2024-08-06,1108796.4099999985,1108796.4099999985,0,0,0.0
2024-08-07,1086717.0899999987,1086717.0899999987,0,0,0.0
2024-08-08,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-09,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-12,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-13,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-14,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-15,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-16,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-19,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-20,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-21,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-22,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-23,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-26,1087864.9199999988,1087864.9199999988,0,0,0.0
2024-08-27,1089741.4899999988,1089741.4899999988,0,0,0.0
2024-08-28,1088794.7099999988,1088794.7099999988,0,0,0.0
2024-08-29,1088675.2799999989,1088675.2799999989,0,0,0.0
2024-08-30,1074831.0399999989,1074831.0399999989,0,0,0.0
2024-09-03,1057750.2099999988,1057750.2099999988,0,0,0.0
2024-09-04,1063438.8199999987,1063438.8199999987,0,0,0.0
2024-09-05,1058832.5299999986,1058832.5299999986,0,0,0.0
2024-09-06,1047257.5199999986,1047257.5199999986,0,0,0.0
