date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999869.1647491455,1000000.0,1,9987.30020904541,0.009988607070957226
2025-08-04,1000114.1366066232,999556.8,17,169445.13232743597,0.1694257946421611
2025-08-05,999357.5650400346,999142.01,25,248856.7442744643,0.24901672132185743
2025-08-06,994835.6138515084,994315.7999999999,25,248439.5145705611,0.2497292126572821
2025-08-07,990334.8349742189,992481.0099999998,19,187776.39799483612,0.18960900027284658
2025-08-08,991098.6544100445,990514.2099999997,23,226884.16397527966,0.2289218767130033
2025-08-11,992958.5268359397,988765.4999999998,31,306448.19526098,0.30862134417383624
2025-08-12,1006082.40272358,992265.4299999998,31,308058.2780741684,0.3061958714715807
2025-08-13,1001642.254308933,994982.77,34,339049.8203451883,0.33849392723463956
2025-08-14,1001895.9981872747,997221.0699999998,26,259787.26839647297,0.2592956443248648
2025-08-15,1001389.5160154471,997645.1299999999,29,289746.5289673485,0.2893444801781597
2025-08-18,1003319.8864171099,1002313.6399999999,22,220013.25495045894,0.21928525281815545
2025-08-19,996391.3151061367,997533.1299999998,16,159609.29365267503,0.16018735935657294
2025-08-20,993887.8506138608,993670.2799999997,7,69623.53922843933,0.07005170571854494
2025-08-21,995185.2678034594,994017.5799999997,15,148690.7192352289,0.14941008880026352
2025-08-22,998162.651742783,994586.1399999998,20,198568.63339500368,0.19893414469906745
2025-08-25,997640.355826324,993638.0999999997,27,267847.98864045733,0.26848150947001803
2025-08-26,1001400.9410267435,996552.2299999999,24,238463.5629152501,0.23812995688894772
2025-08-27,999470.2717919349,996953.6799999998,28,277578.5915138053,0.2777257106568452
2025-08-28,1002189.39600704,999305.4999999999,32,318706.4167819232,0.31801016659298637
2025-08-29,999731.1288054506,998681.6499999998,23,229020.74666032367,0.22908234030281105
2025-09-02,999863.6451597532,999054.59,4,39916.03012924833,0.03992147361540557
2025-09-03,1000321.6796889019,999851.22,7,69654.2302684784,0.06963183112270517
2025-09-04,1000719.66582987,999851.22,19,188686.17755842028,0.18855048421772333
2025-09-05,1006597.0414595266,1001128.88,27,268801.3135079531,0.2670396419188771
2025-09-08,1010567.1670244195,1003603.53,28,279648.32234166365,0.2767241322168407
2025-09-09,1013298.9363552531,1009440.88,21,210827.71520970738,0.20806072881911442
2025-09-10,1015512.0083572274,1013256.5199999999,23,231662.10906060392,0.22812345610305373
2025-09-11,1021772.7890201521,1016793.3999999999,21,212312.42790060517,0.20778829714598887
2025-09-12,1023156.8164392423,1018225.1499999999,20,202968.57812576767,0.19837484818029405
2025-09-15,1028968.002607522,1024736.2399999999,18,184157.8377581167,0.1789733376464961
2025-09-16,1029389.3335112137,1027508.0099999999,21,215312.77759876775,0.2091655417337023
2025-09-17,1032466.8621180324,1025926.09,27,277732.424868166,0.2689988754684268
2025-09-18,1042654.8589683551,1031914.05,36,371482.14521808445,0.3562848645674024
2025-09-19,1051832.9781925238,1041400.84,35,363067.3412860738,0.3451758490306806
2025-09-22,1064083.6348631354,1054485.43,34,356217.6729430511,0.3347647320869365
2025-09-23,1055180.9980801945,1056081.82,25,263573.7396014995,0.24979007400725362
2025-09-24,1052998.916718333,1055186.8900000001,19,200626.34996299492,0.19052854355087673
2025-09-25,1051084.3015924941,1050978.4100000001,8,84244.3026142206,0.0801499009038403
2025-09-26,1050574.9962856262,1050488.9400000004,15,156998.4364542901,0.14944048450550212
2025-09-29,1053086.3599734553,1051160.4800000004,22,229904.69445295766,0.21831513842677894
2025-09-30,1049887.369388551,1047605.9900000003,24,250111.16126348593,0.23822665988366865
2025-10-01,1051924.8378302422,1050603.4700000004,28,292800.49090913427,0.2783473499048474
2025-10-02,1056796.9927265954,1052078.0200000003,26,272716.7854888322,0.2580597667913566
2025-10-03,1057145.3909713083,1050367.5200000003,31,326197.86739386525,0.308564810649322
2025-10-06,1069904.5240305662,1059326.49,29,306405.6346675062,0.286385960415616
2025-10-07,1059367.905222819,1060963.0899999996,19,200830.11115900712,0.18957541583890644
2025-10-08,1065545.3530674595,1065943.71,22,233903.29844607878,0.2195151034845444
2025-10-09,1062851.2600672764,1062473.9599999997,22,233225.0161220123,0.2194333533623977
2025-10-10,1055673.7839759062,1061253.3799999997,18,190733.36874562234,0.1806745337819012
2025-10-13,1067004.5191038616,1060921.4999999998,26,275904.0638567436,0.25857815868340034
2025-10-14,1068452.7997104938,1059671.8799999997,21,223175.414923333,0.20887718669819036
2025-10-15,1068920.5011096923,1064930.2399999998,38,405385.95553840935,0.379247993763391
2025-10-16,1057177.8018577439,1067908.0899999996,22,234881.30071359064,0.22217766992538193
2025-10-17,1046849.1538579898,1054998.0999999996,16,170132.20585160638,0.16251835827980776
2025-10-20,1051227.6360314165,1050431.9399999997,9,94255.55376211273,0.08966236287122864
2025-10-21,1048785.3253672216,1049567.2599999998,8,83795.48501467705,0.07989765206272018
2025-10-22,1044875.6949732968,1044782.0699999997,1,10493.87502670288,0.010043180329666933
2025-10-23,1043848.3148778619,1044884.4399999997,6,62568.358261175905,0.05994008647558805
2025-10-24,1042848.8971695222,1044884.4399999997,34,352874.3482065304,0.33837533813795484
2025-10-27,1045043.5997427263,1041322.0899999997,45,467681.3273201091,0.4475232683452108
2025-10-28,1039660.2684075653,1039303.7899999997,42,435629.2742307744,0.4190111784285287
2025-10-29,1044822.691318656,1044401.1699999996,23,239019.43049790245,0.22876554317196096
2025-10-30,1043403.9158059777,1041057.9399999996,14,144931.76006247595,0.13890283318567323
2025-10-31,1043835.0576231261,1041886.2999999997,23,239351.31545121438,0.22929993939486132
2025-11-03,1036485.5713186159,1037050.4099999998,16,165921.37917534902,0.160080741851779
2025-11-04,1031509.786119774,1030648.2199999999,8,82850.8321293752,0.08031996714353513
2025-11-05,1031087.9886443141,1028536.2599999999,9,92587.94016271553,0.0897963521856667
2025-11-06,1026772.7939485047,1029503.3999999999,16,163717.9525309111,0.15944905581431093
2025-11-07,1024351.4557853763,1022387.6399999999,12,122427.81475547144,0.11951739226221465
2025-11-10,1027639.4288185393,1026272.2899999999,45,459711.9154827226,0.4473474864731943
2025-11-11,1018196.861770881,1026026.5999999999,47,480045.46908410697,0.47146626267261943
2025-11-12,1015756.6648562069,1023234.08,51,519616.9751432591,0.5115565500294477
