date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,989353.5441880954,1000000.0,2,199148.63052027102,0.20129167342671286
2024-05-22,989596.374362263,987593.49,2,197855.67679782456,0.19993573331888062
2024-05-23,976828.0435948515,987593.49,6,589953.8267142534,0.6039484949092455
2024-05-24,1005853.5443857517,980888.11,8,790773.828608061,0.7861719362841891
2024-05-28,1011294.3831614578,979244.42,8,792385.2843427766,0.7835357315697349
2024-05-29,1014579.9998255507,972110.3,9,893256.0825817332,0.8804195654707582
2024-05-30,1037933.1540288866,972110.3,12,1204779.468170935,1.1607486122727755
2024-05-31,1019314.3470205443,963868.1799999999,10,1002473.8422005327,0.9834785953231832
2024-06-03,1004449.015498851,961415.61,11,1106025.8029896135,1.101126872467803
2024-06-04,982922.001498849,953780.94,13,1298824.8044393375,1.3213915269561278
2024-06-05,1035749.8154954714,958009.97,19,1918575.171311131,1.8523538624946245
2024-06-06,1023656.7966594023,952913.59,20,2023657.4065946678,1.9768905097867406
2024-06-07,977025.8746649604,918224.23,14,1411629.7760379738,1.4448233282686058
2024-06-10,1015813.9403387954,916678.33,13,1313973.837771785,1.2935182178475981
2024-06-11,1002986.1727823443,914820.69,13,1310924.930333157,1.307021936998964
2024-06-12,1048462.6142881808,919636.58,13,1314239.768467175,1.2534922567166926
2024-06-13,1030140.4449255449,913894.9999999999,12,1213024.3254611508,1.1775329581869045
2024-06-14,998515.6171534995,910068.0599999998,12,1210413.976678097,1.2122133654040013
2024-06-17,991994.7734382185,900676.58,11,1100899.0547040238,1.109783120014178
2024-06-18,973064.65527525,937294.0599999999,12,1182615.1594397158,1.215351059180328
2024-06-20,955837.6673297071,928628.8400000001,13,1266403.971764493,1.3249153230196558
2024-06-21,962526.5299243625,924751.7000000001,14,1357897.5572192494,1.4107637711824483
2024-06-24,951933.1799517826,920256.89,14,1355973.849433441,1.4244422591742456
2024-06-25,962595.7071117931,925764.26,17,1638675.6310055773,1.7023508612170304
2024-06-26,938826.6365097733,918760.54,12,1151213.2864681892,1.226225632826093
2024-06-27,943847.577980027,916241.2100000001,15,1435143.9564466244,1.520525124955074
2024-06-28,925816.4951286287,906036.5599999999,12,1142387.2038732173,1.2339240118145651
2024-07-01,944253.3918041481,900118.67,12,1139210.1015877663,1.2064665178603404
2024-07-02,961290.5248751463,889876.17,10,948267.6950296768,0.9864527637498965
2024-07-03,960862.6024895757,889318.11,10,950174.7747948173,0.9888768408021433
2024-07-05,974366.0571738608,885147.21,11,1051332.937723943,1.0789917505678757
2024-07-08,972038.1308727791,883453.77,11,1052674.8691906591,1.082956353003845
2024-07-09,954281.8130432463,882237.92,12,1146251.2187750672,1.201166367322481
2024-07-10,958042.027482184,878509.8400000001,12,1146943.0407778563,1.197174036082864
2024-07-11,973394.5353360265,885662.56,13,1248694.8425598629,1.2828249977064026
2024-07-12,983745.0726923163,874486.92,14,1350780.3641476647,1.3731000049137174
2024-07-15,999644.4511734013,877178.74,12,1157056.7904802698,1.1574683269857546
2024-07-16,1012877.1607020264,896265.28,13,1263688.8167562406,1.2476229752089347
2024-07-17,960710.3140641138,891748.2200000001,8,772898.7342401771,0.8045075845710106
2024-07-18,940889.4454622418,894595.56,9,861950.0623755879,0.9161013193767176
2024-07-19,936191.948871351,898849.7100000001,8,763976.9871818871,0.8160473801370737
2024-07-22,941392.7109179221,896072.79,9,859830.3857894602,0.9133599355693618
2024-07-23,961330.6531565031,886679.52,8,766271.8719914309,0.7970950156175692
2024-07-24,921164.3405495285,896648.18,6,575493.8466259172,0.6247461188983949
2024-07-25,902043.2816910893,892445.5700000001,6,554873.7435052914,0.6151298443962155
