date,equity,cash_realized,open_positions,exposure,exposure_pct
2022-05-23,999753.6023852808,1000000.0,17,169407.22541165526,0.1694489772354627
2022-05-24,999293.727842764,998139.2,13,129524.53948139743,0.1296160837124535
2022-05-25,1000497.822174869,997633.52,23,229129.25531834087,0.22901524645027482
2022-05-26,1005442.5140430866,997480.29,36,359620.4035709347,0.3576737591141126
2022-05-27,1010381.7838838611,998292.5200000001,36,360126.2034744897,0.3564258671511091
2022-05-31,1005656.0045059513,998983.7300000002,20,200157.1894966582,0.19903146662460333
2022-06-01,1007085.9311911704,1000319.0000000002,18,180212.57056740532,0.17894458157532975
2022-06-02,1008634.3707869042,1000641.2200000002,23,230818.06620070574,0.22884215815551565
2022-06-03,1008893.6109324972,1001436.5100000004,20,200830.0527387678,0.19905969327444267
2022-06-06,1009163.5126911089,1001994.6300000005,32,321559.4826996694,0.3186396244570669
2022-06-07,1016133.164418686,1000912.0600000005,25,251689.08799845935,0.24769301584841666
2022-06-08,1013009.7343488705,1000653.0800000005,24,241563.15504596647,0.2384608428281643
2022-06-09,1009456.0781357993,1005338.3600000002,3,30102.21774676929,0.029820235272009252
2022-06-10,1008962.6500000003,1008962.6500000003,0,0.0,0.0
2022-06-13,1008962.6500000003,1008962.6500000003,0,0.0,0.0
2022-06-14,1008962.6500000003,1008962.6500000003,0,0.0,0.0
2022-06-15,1008962.6500000003,1008962.6500000003,0,0.0,0.0
2022-06-16,1008962.6500000003,1008962.6500000003,0,0.0,0.0
2022-06-17,1008962.6500000003,1008962.6500000003,0,0.0,0.0
2022-06-21,1008373.6967254755,1008962.6500000003,8,80469.0866020089,0.07980085841520734
2022-06-22,1007770.996695946,1007593.1600000003,7,70497.54846354682,0.06995393665294834
2022-06-23,1010974.6771611866,1007557.8600000002,11,110913.72235907726,0.1097096938872125
2022-06-24,1011023.3835289142,1007238.7300000002,16,161344.0098340659,0.15958484488351266
2022-06-27,1010494.6474979445,1005641.4100000001,16,161204.1617644839,0.15952995116167779
2022-06-28,1008277.6674540436,1005306.2100000004,5,50321.97888056672,0.04990885001711133
2022-06-29,1007735.0505958148,1005248.9100000005,6,58593.72986851056,0.058143983216488816
2022-06-30,1007125.8279706051,1004583.6100000005,5,50026.69817662737,0.04967273878521512
2022-07-01,1006695.1406777959,1006398.1100000005,6,60219.65997314453,0.05981916226654213
2022-07-05,1005748.2599986271,1005374.0700000004,2,20101.710033416748,0.0199868205921074
2022-07-06,1005583.2981634745,1005136.4100000004,10,99724.00308904354,0.09917030570333889
2022-07-07,1006617.3541979307,1004775.5900000005,22,219969.72845305566,0.21852367986276852
2022-07-08,1004646.9816846703,1003293.8500000007,17,168963.03548108664,0.16818149913490635
2022-07-11,1002336.0635349591,1001859.4200000005,8,79582.12495106437,0.07939664933375784
2022-07-12,1002017.737005642,1001660.5300000006,6,59507.60639462718,0.059387777478326326
2022-07-13,1001283.854640605,1001232.9500000005,2,20009.592795918885,0.019983936326528517
2022-07-14,1000698.7497482306,1000926.5000000006,2,19973.230394363403,0.019959283849798493
2022-07-15,998960.4867923234,999809.6200000006,10,99309.93762218785,0.09941327903876708
2022-07-18,996932.3844055324,998229.3300000005,14,139224.85532728684,0.13965325783885152
2022-07-19,998621.2944518179,997154.4900000005,18,177791.91163361655,0.17803737274720688
2022-07-20,999136.8510431797,996744.7800000004,15,148016.37227041923,0.14814424281906743
2022-07-21,999030.3536027123,996732.3000000003,14,139282.98771808884,0.13941817404827117
2022-07-22,994939.3537412363,993750.1800000003,6,59633.80914603203,0.05993712975750036
2022-07-25,995678.2761223756,993887.8100000003,10,99232.07974935934,0.0996627948294847
2022-07-26,994421.2041832834,993832.8000000003,10,99267.79862891167,0.09982470024906615
2022-07-27,995201.3153877808,992789.4300000003,9,89188.76309931056,0.08961881553036141
2022-07-28,996036.262984056,991916.5500000003,6,59491.32637980537,0.0597280727526661
2022-07-29,997017.0788382001,991916.5500000003,12,119228.68203254302,0.11958539584043767
2022-08-01,995569.1653423089,989939.0200000004,7,69409.81809000339,0.06971873025631328
2022-08-02,995615.0068395071,992490.7500000003,4,39755.48899484379,0.039930584334043055
2022-08-03,994900.2419274098,991586.3600000003,7,69436.38095673054,0.06979230482667506
2022-08-04,995949.5592718963,991458.3600000003,9,89084.49975993387,0.08944679871645349
