date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2024-05-21,999796.58,999796.58,0,0.0,0.0
2024-05-22,1000277.7444434045,999796.58,2,19959.5056758811,0.0199539635733747
2024-05-23,999070.1826868303,999338.73,4,39752.878210500974,0.03978987552565359
2024-05-24,1002381.3293881043,999492.62,7,69938.00320688172,0.06977185344181822
2024-05-28,1003154.095605584,1001485.65,4,40000.16971080699,0.03987440203457445
2024-05-29,1002711.3978756677,1002341.32,2,20021.463227933735,0.019967323868414148
2024-05-30,1002798.9265655967,1002686.89,2,20040.803575222897,0.019984867398950047
2024-05-31,1002915.7786221132,1002781.6099999999,3,30007.3005372514,0.029920060265157918
2024-06-03,1001381.623761439,1001895.0399999998,3,30029.832402959008,0.029988399717341997
2024-06-04,1000739.7885362688,1000977.7499999998,2,20020.08150080986,0.020005281822652637
2024-06-05,1004107.2182300903,1001404.7999999998,13,129922.9465121885,0.12939150735436378
2024-06-06,1002426.2468644931,1001527.0499999999,12,119924.7278886959,0.11963446514275797
2024-06-07,998901.3879933868,998764.7699999998,6,59952.518046346806,0.06001845504167396
2024-06-10,1000387.341370861,1000274.4599999997,3,30060.88492552535,0.030049245609537614
2024-06-11,999765.0741695317,1000094.0099999998,3,29947.64203392881,0.02995467916180731
2024-06-12,1000197.4344587559,1000094.0099999998,4,39898.677534804665,0.03989080171595854
2024-06-13,999732.1140474638,999626.5499999998,1,9951.035500875854,0.009953701957806083
2024-06-14,999661.074679788,999626.5499999998,1,9951.035500875854,0.009954409302236136
2024-06-17,999178.8599999998,999178.8599999998,0,0.0,0.0
2024-06-18,998933.7770121217,998884.8599999998,1,9933.082987878035,0.009943685173594346
2024-06-20,999095.6846823562,998623.7199999999,5,49864.23535941457,0.04990936916644573
2024-06-21,1000815.8950164206,999046.7799999998,8,79663.9756708541,0.07959903121797145
2024-06-24,999930.231859136,999402.1799999997,8,79609.08348632269,0.07961463805160511
2024-06-25,1002565.104591453,1000467.7399999996,12,119880.72936120242,0.11957400952036329
2024-06-26,1001403.4351927086,1000739.1999999996,7,69863.9781337451,0.06976606598148985
2024-06-27,1001703.3298306966,1000933.6399999997,5,49913.200498664,0.04982832642385257
2024-06-28,1001039.6723265212,1000763.6299999998,3,29963.763146806217,0.029932643006213018
2024-07-01,1002230.8055217484,1000816.2699999997,4,40049.244418856426,0.039960101204439935
2024-07-02,1003574.7266158052,1003086.7199999997,3,30032.193222832866,0.02992521874689455
2024-07-03,1003310.6187485125,1002970.8799999998,2,20012.30109027824,0.019946266606089294
2024-07-05,1004309.9871276247,1003207.5299999998,1,10027.542872375107,0.009984509763817411
2024-07-08,1004184.8399999999,1004184.8399999999,0,0.0,0.0
2024-07-09,1004431.2422106708,1004084.4099999998,1,10034.728005279001,0.009990457866676256
2024-07-10,1004345.9725652453,1003885.5299999998,2,20001.724605279,0.019915173806284794
2024-07-11,1004434.9324089322,1003821.0099999998,5,49900.10127270817,0.04967977482924947
2024-07-12,1004801.1388844714,1004067.7899999999,4,39914.93370830197,0.039724212248222035
2024-07-15,1005739.6843949576,1005331.7999999999,2,19961.986241028593,0.01984806461429183
2024-07-16,1006163.7566881469,1006167.1199999999,1,10038.083419885254,0.009976590145650104
2024-07-17,1005607.2299999999,1005607.2299999999,0,0.0,0.0
2024-07-18,1004717.3299999998,1004717.3299999998,0,0.0,0.0
2024-07-19,1004543.4796510802,1004558.3399999999,1,10003.720425823973,0.00995847430048392
2024-07-22,1003786.7094203673,1003895.6499999998,1,10003.720425823973,0.009965982147343415
2024-07-23,1003949.6970855368,1003654.6899999998,1,10029.46311977005,0.009990005623673729
2024-07-24,1003312.827051319,1003654.6899999998,1,10029.46311977005,0.009996346951175824
2024-07-25,1002788.9059852026,1002737.3599999999,2,20043.594086666104,0.01998784985258091
2024-07-26,1003673.8818272918,1004521.6499999999,2,20084.24800058899,0.02001073093983829
2024-07-29,1002851.4149922362,1003244.0999999999,1,10049.324656201172,0.010020751335609344
2024-07-30,1002351.32,1002351.32,0,0.0,0.0
2024-07-31,1002303.5287368144,1002271.8099999999,1,10013.321044755936,0.009990308082997123
2024-08-01,1001864.076092638,1002105.94,3,29955.56451275444,0.02989982895642281
2024-08-02,1000952.2640200348,1001642.01,1,9960.795632064819,0.009951319348697179
2024-08-05,1001089.0642519684,1001642.01,1,9960.795632064819,0.009949959486879125
2024-08-06,1003732.2330494733,1001642.01,24,239165.6239907031,0.23827632122970271
2024-08-07,999643.2351369923,1001082.37,22,219179.99485217393,0.21925821848045343
2024-08-08,1004628.3307706381,1004507.39,15,149720.69991348975,0.14903093544917337
2024-08-09,1004173.0895161051,1004385.42,14,139681.53164241844,0.13910105050686902
2024-08-12,1002690.2136496883,1003686.9,11,109682.43240782217,0.10938815490039491
2024-08-13,1004598.5610035525,1004503.78,5,49862.33889619721,0.049634093489430035
2024-08-14,1004365.8204005305,1004825.35,4,39847.51757554368,0.039674306678071654
2024-08-15,1004962.560575657,1005597.28,2,19916.363810634557,0.019818015707198267
2024-08-16,1004861.1701566506,1005597.28,2,19916.363810634557,0.019820015343542174
2024-08-19,1005401.01,1005401.01,0,0.0,0.0
2024-08-20,1005401.01,1005401.01,0,0.0,0.0
2024-08-21,1005401.01,1005401.01,0,0.0,0.0
2024-08-22,1005401.01,1005401.01,0,0.0,0.0
2024-08-23,1005401.01,1005401.01,0,0.0,0.0
2024-08-26,1005401.01,1005401.01,0,0.0,0.0
2024-08-27,1005479.4167429444,1005401.01,1,9734.203059301757,0.009681155971182204
2024-08-28,1005372.2372702882,1005320.29,1,9734.203059301757,0.009682188047813355
2024-08-29,1005473.5348104513,1005320.29,2,19757.755189548683,0.01965019914052074
2024-08-30,1005150.34,1005150.34,0,0.0,0.0
2024-09-03,1004842.19,1004842.19,0,0.0,0.0
2024-09-04,1005484.609291981,1004799.71,3,30153.59557653596,0.029989116986851572
2024-09-05,1003795.5357153045,1004018.12,1,10045.964601668142,0.010007978960087115
2024-09-06,1002643.5,1002643.5,0,0.0,0.0
