date,equity,cash_realized,open_positions,exposure,exposure_pct
2022-05-23,999753.6023852808,1000000.0,17,169407.22541165526,0.1694489772354627
2022-05-24,997632.1939283281,997211.1999999998,8,79586.36503659177,0.07977525737537437
2022-05-25,998334.1342583057,996853.6899999998,17,169046.27413501998,0.1693283524364414
2022-05-26,1002139.0530807343,996830.9299999998,30,299147.7853050191,0.29850925815673124
2022-05-27,1004534.28236328,997969.5899999997,26,259507.27152870287,0.25833590359722003
2022-05-31,1001768.6824130189,999966.2399999998,7,69899.74144203759,0.06977632927560282
2022-06-01,1001774.2779845806,1001245.0899999997,9,89862.49752033247,0.08970333886104793
2022-06-02,1003268.7355721792,1001037.1699999997,12,119939.9662748206,0.11954919157967885
2022-06-03,1001877.1734219198,1001581.0599999996,7,69883.92865037588,0.06975299019108973
2022-06-06,1000771.1278271716,1000902.2399999995,23,229529.45932744522,0.2293525991560019
2022-06-07,1003936.8447395347,999298.9299999995,18,179619.0245819827,0.1789146653229803
2022-06-08,1002254.0449789944,998452.3099999996,14,139817.64456430968,0.13950319808112127
2022-06-09,999645.8099999996,999645.8099999996,0,0.0,0.0
2022-06-10,999645.8099999996,999645.8099999996,0,0.0,0.0
2022-06-13,999645.8099999996,999645.8099999996,0,0.0,0.0
2022-06-14,999645.8099999996,999645.8099999996,0,0.0,0.0
2022-06-15,999645.8099999996,999645.8099999996,0,0.0,0.0
2022-06-16,999645.8099999996,999645.8099999996,0,0.0,0.0
2022-06-17,999645.8099999996,999645.8099999996,0,0.0,0.0
2022-06-21,999063.5120902284,999645.8099999996,8,79683.07725814468,0.07975776944494022
2022-06-22,997173.9163179667,997304.6699999997,3,29725.019385234278,0.029809262856566664
2022-06-23,999477.6127601375,997304.6699999997,8,79658.62319407052,0.07970025759165014
2022-06-24,998532.4609721301,997710.6399999997,9,89619.07136328447,0.08975078414179448
2022-06-27,996647.6619290033,996826.7399999996,5,49287.82347810079,0.049453608693271416
2022-06-28,996377.7518203952,996419.4099999996,2,19457.57681974108,0.019528313216741172
2022-06-29,996085.6081186176,996019.2199999996,5,48083.60095990379,0.048272558671661706
2022-06-30,995711.0693614193,995480.7199999996,2,19860.610248565674,0.01994615793646133
2022-07-01,995544.5901087947,995398.9199999996,4,39714.81018924713,0.039892547841485465
2022-07-05,994696.5799999996,994696.5799999996,0,0.0,0.0
2022-07-06,994770.7047875868,994696.5799999996,9,88717.75332520572,0.08918412343490714
2022-07-07,996096.5133502901,994117.2699999996,21,208013.42204926084,0.20882858162973034
2022-07-08,994254.8617936126,993644.3599999995,14,137552.5249054531,0.13834734954910005
2022-07-11,993194.2585900878,993127.0599999995,4,39400.64572448692,0.039670633799694974
2022-07-12,992959.8130363117,992952.6199999995,4,39350.165529972015,0.03962916224136557
2022-07-13,992206.8799194332,992353.3999999996,1,9674.610443115234,0.009750598024376538
2022-07-14,991790.089752502,992014.8199999996,2,19779.65038871765,0.019943383779579407
2022-07-15,990263.612203802,991106.1699999997,10,98587.10080595569,0.09955642072574297
2022-07-18,988345.1218194307,989234.5499999996,12,117823.1450537378,0.11921255283461997
2022-07-19,989091.2212771355,988175.8599999995,15,146730.26271769128,0.14834856438037136
2022-07-20,989647.5462161294,987658.4099999996,11,108434.9981870989,0.10956930939878039
2022-07-21,989667.6640233862,988410.9399999996,11,108351.9625153097,0.1094831795097928
2022-07-22,986940.2262653344,986835.2399999995,3,29566.823324051074,0.02995806892574887
2022-07-25,987555.369152536,986799.6299999995,7,68900.45660246837,0.0697687023478945
2022-07-26,986821.4888044227,986795.1499999994,7,68922.55541974367,0.06984298193916141
2022-07-27,987301.8651485133,985269.3599999995,7,68833.3542989654,0.06971865113271233
2022-07-28,988112.2953949656,984673.8399999995,5,49258.541618126,0.04985115745213606
2022-07-29,988152.050430081,986874.7899999995,10,98542.41661001855,0.0997239408319086
2022-08-01,985998.4890266375,985844.7099999995,4,39398.18493591694,0.03995765244509677
2022-08-02,985416.2704567492,985582.3799999995,2,19679.280334876283,0.019970525071353613
2022-08-03,984422.1830641107,984845.3499999996,6,58753.28766915007,0.05968301881035908
2022-08-04,984804.3142508739,984476.6599999997,8,78288.86919806988,0.07949687878614044
2022-08-05,983926.2998297879,983604.5699999997,3,29208.970346450806,0.029686136402191653
2022-08-08,982346.15991228,983838.0899999997,8,78346.26998487547,0.07975423855870878
2022-08-09,981234.4356734031,981133.2199999997,8,78115.01209835564,0.07960891837713252
2022-08-10,980669.3528326856,979428.3599999998,15,146139.34476039273,0.14901999775792518
2022-08-11,980583.8573369888,978723.4399999998,19,185416.52796406695,0.18908788532131265
2022-08-12,981465.8126948553,979632.3699999999,14,136838.8838317864,0.1394229753719711
2022-08-15,978522.4690940477,978301.2799999998,7,68026.3899121472,0.0695194970587937
2022-08-16,976885.2582565094,977110.0299999998,5,48731.20852251254,0.04988427055341719
2022-08-17,976663.7400260924,976277.8499999999,1,9781.76959991455,0.010015493766209875
2022-08-18,977475.3568779153,976277.8499999999,10,97071.03956602373,0.09930791490853687
2022-08-19,974963.8480672897,974554.6399999997,2,19477.651410706796,0.019977819125620026
2022-08-22,974938.7899999996,974938.7899999996,0,0.0,0.0
2022-08-23,974932.6284720403,974938.7899999996,5,48458.690295545064,0.049704655358075125
2022-08-24,975425.6171237157,974723.3599999995,7,67982.62111210081,0.06969534110921181
2022-08-25,973896.3114828604,974520.0399999995,11,106795.80085619705,0.10965828661327316
2022-08-26,971232.1841115506,972713.4999999994,10,96893.10770897499,0.09976307343810835
2022-08-29,969727.0086246561,969845.4899999994,1,9691.118511802606,0.009993656385364908
2022-08-30,969529.5399999995,969529.5399999995,0,0.0,0.0
2022-08-31,969535.539450683,969529.5399999995,1,9426.000366210938,0.009722181377230892
2022-09-01,968696.5645907951,968714.1399999994,1,9660.892936975344,0.009973084751318778
2022-09-02,967730.8606615497,967889.6099999994,5,48316.663292230776,0.04992779010808962
2022-09-06,967537.6612184553,966720.1199999994,2,19316.009166065553,0.019964090226462297
2022-09-07,967116.4899999994,967116.4899999994,0,0.0,0.0
2022-09-08,967653.9122470719,967116.4899999994,8,77115.14648232816,0.07969290001964906
2022-09-09,968361.2195018653,966872.7799999994,17,164052.9553641238,0.1694129753032802
2022-09-12,968885.5216977458,966757.9899999994,11,106211.5280022659,0.10962237088253211
2022-09-13,966923.1196734231,966591.9299999994,2,19375.300148010254,0.020038097914707256
2022-09-14,966918.0988400873,966784.9299999994,4,38523.40064843747,0.03984143092848303
2022-09-15,965982.3421178625,966351.7899999993,4,38573.96570440239,0.039932371454980346
2022-09-16,965137.7999999993,965137.7999999993,0,0.0,0.0
2022-09-19,965137.7999999993,965137.7999999993,0,0.0,0.0
2022-09-20,964641.2876653968,965137.7999999993,3,28884.50295044725,0.0299432579962992
2022-09-21,963764.8011842425,964507.4799999993,2,19197.046141539642,0.019918808113712955
2022-09-22,964130.0901998894,964077.6899999992,1,9576.099800109863,0.009932373128323884
2022-09-23,963779.6599999992,963779.6599999992,0,0.0,0.0
2022-09-26,963405.6263105003,963779.6599999992,1,9637.673788070679,0.010003754934439743
2022-09-27,962486.5353312901,962707.9499999993,2,19233.758159309684,0.01998340491349251
2022-09-28,962270.3801611321,962167.0899999993,1,9546.239959716797,0.00992053809046713
2022-09-29,962177.7999999992,962177.7999999992,0,0.0,0.0
2022-09-30,961676.7057310977,962177.7999999992,3,28548.073394878073,0.02968572829595046
2022-10-03,962254.7274618144,961317.3599999993,8,76468.28510509466,0.07946781961445774
2022-10-04,966259.8275844993,961161.2999999992,22,211069.6896415284,0.2184398891643567
2022-10-05,964041.8663601576,962659.1699999995,4,38316.95001359064,0.039746147289495166
2022-10-06,963664.0482388417,963084.7299999994,6,57631.58800352833,0.059804646763416965
2022-10-07,962584.9596330562,962523.4099999993,3,28858.20727345251,0.029979906692551534
2022-10-10,962004.6599999993,962004.6599999993,0,0.0,0.0
2022-10-11,961989.3481280587,962004.6599999993,1,9571.141797477696,0.009949322012870769
2022-10-12,961729.232369331,961858.6699999993,4,38436.11880971503,0.039965634313748805
2022-10-13,961196.271401766,960814.6699999993,2,19169.92121175871,0.019943815620302133
2022-10-14,959530.2424619076,960713.6799999994,7,66349.75909370628,0.06914816871583941
2022-10-17,958905.2245095406,959543.5399999992,19,180791.2354914886,0.18853921208319563
2022-10-18,958755.9300021275,957687.1199999991,28,267061.3144733506,0.2785498437258771
2022-10-19,959973.034267808,955309.159999999,23,219959.17296815675,0.22913057462694703
2022-10-20,957904.006445775,957031.3699999992,22,210377.78442595876,0.21962303426055022
2022-10-21,962832.9223943193,955920.4699999992,16,152965.39813487374,0.15887013684003234
2022-10-24,963126.299771493,957797.6899999991,22,210118.8267443143,0.21816331543865655
2022-10-25,963359.183873411,961705.5599999991,19,181883.15404254268,0.1888009758844452
2022-10-26,964726.5224699049,960930.4999999992,20,191940.7679673159,0.19895873441512393
2022-10-27,965669.2510343156,963036.8999999992,12,115029.67002281257,0.1191191185797889
2022-10-28,966278.6275181771,963338.6199999991,9,86403.44132673157,0.08941876480146632
2022-10-31,964634.7224172875,965745.6599999991,10,96084.41267655311,0.09960704341615886
2022-11-01,963206.6966968442,963882.4599999991,17,163176.70958363445,0.16940985786666726
2022-11-02,959779.4747762793,960028.689999999,2,19044.396208216767,0.019842470805760813
2022-11-03,959651.3323462644,959663.4599999989,4,38324.069218294506,0.03993540979575934
2022-11-04,959263.0375614808,959585.3199999989,22,210324.47508621367,0.21925631119997535
2022-11-07,960427.6858329922,958053.0599999988,22,210188.4455628806,0.21884879899165055
2022-11-08,958540.3934696859,957759.9399999989,16,152397.2857671446,0.15898890313375638
2022-11-09,955451.7043788972,955450.839999999,1,9486.402588875317,0.009928709682968294
2022-11-10,956934.00557341,955450.839999999,13,123596.30306787022,0.12915864871351224
2022-11-11,955260.7346646081,953919.8999999991,15,142740.6331031064,0.1494258351917109
2022-11-14,953490.1574889818,953870.579999999,9,85286.81611720308,0.08944698112228665
2022-11-15,952993.6240710542,953680.169999999,14,132849.92190836841,0.13940273948618073
2022-11-16,950246.2660127272,950860.2899999989,8,75788.76030776731,0.07975696723942952
2022-11-17,948846.0046416502,948619.3699999988,3,28447.098354335547,0.029980732611167113
2022-11-18,948182.3623920355,948298.6899999988,13,122644.6907080151,0.1293471546956559
2022-11-21,947113.0591605069,946966.4699999987,12,113099.73012881837,0.11941523668680762
2022-11-22,946448.423816853,946474.2699999989,16,150911.72976239998,0.15945055849298226
2022-11-23,945006.9767066875,944699.8799999988,20,188202.94758290032,0.19915508797488488
2022-11-25,944162.4910469761,942977.9199999986,18,169168.49481663184,0.1791730728775742
2022-11-28,941714.2917185376,941459.1499999989,4,37652.692938891974,0.03998313848479399
2022-11-29,942115.3728134381,941561.1499999989,15,141063.21563737415,0.14973029812274183
2022-11-30,944573.4149284499,940646.6399999988,12,112926.59855997513,0.11955301385285035
2022-12-01,941953.0575856855,939967.9599999989,16,149927.34128688913,0.15916646809467028
2022-12-02,940401.7033104774,938669.1299999988,6,56270.699325935035,0.05983687516499216
2022-12-05,939157.971064228,939555.9799999989,3,28098.83078940867,0.029919174042219804
2022-12-06,938537.6073953693,938265.369999999,7,65444.97348872389,0.06973079498683793
2022-12-07,937515.2163708899,937780.4499999989,7,65296.572923542524,0.0696485473337753
2022-12-08,937924.330892525,937704.509999999,17,158799.75766067367,0.16930977524547258
2022-12-09,937109.0683529654,935686.7799999991,6,56137.33139514923,0.0599048000824648
2022-12-12,935100.5010617056,934820.2799999991,3,27885.860511779785,0.029821244326271243
2022-12-13,933051.0721841491,934820.2799999991,19,176681.7504617813,0.18935914199015141
2022-12-14,931136.690317898,931191.049999999,10,92716.80109788768,0.09957378123101708
2022-12-15,929307.909999999,929307.909999999,0,0.0,0.0
2022-12-16,928859.0406658925,929094.779999999,2,18522.6096534729,0.01994124925585498
2022-12-19,928813.059999999,928813.059999999,0,0.0,0.0
2022-12-20,928824.2819778433,928813.059999999,1,9046.851294860862,0.00974011066506191
2022-12-21,929099.7726974146,928813.059999999,8,73722.11666736101,0.07934790087541065
2022-12-22,928036.3405972279,927827.5799999989,2,18441.91973876953,0.01987198014993834
2022-12-23,927465.6260496567,927737.9799999989,4,37045.71113952076,0.03994294785598591
2022-12-27,927067.4694779007,927063.179999999,7,64804.42928163508,0.069902603009176
2022-12-28,925703.650030364,925735.4899999991,1,9225.640121459961,0.009966083768987354
2022-12-29,925952.7647324386,925735.4899999991,4,36909.7733975958,0.039861399850413724
2022-12-30,925565.4383154287,925531.289999999,2,18440.67205810547,0.019923682642761956
2023-01-03,924450.1040896387,924730.349999999,7,64526.461857511524,0.06979983189147303
2023-01-04,927937.1935426343,924316.9899999991,8,73804.13013608719,0.07953569557258644
2023-01-05,926105.9192164594,925820.2999999991,3,27718.51479003993,0.029930177763566657
2023-01-06,925787.1904772946,925563.9499999991,4,36922.54247024475,0.03988232160698738
2023-01-09,926235.0043302053,925563.9499999991,7,64651.84930291156,0.06980069744790492
2023-01-10,926364.683012232,925179.1199999991,5,46101.54536903845,0.049766086957386435
2023-01-11,926932.1630015508,924956.6499999991,4,36779.48549355017,0.03967872403353927
2023-01-12,927631.4251608468,925435.469999999,5,46288.56558609856,0.04989973854979347
2023-01-13,927863.3504455844,927066.3299999991,2,18304.900158405304,0.019728012912262144
2023-01-17,928020.8607900298,926954.1299999992,5,46175.10466920173,0.049756537401424994
2023-01-18,926982.1102394927,927363.0999999992,5,45920.0065833214,0.049537101176049265
2023-01-19,927332.4907188504,926853.8999999991,5,46092.40722025847,0.04970429450231871
2023-01-20,927073.4030121369,927113.1399999991,5,46185.681739601634,0.04981879707641336
2023-01-23,926772.8352898327,926655.4899999991,10,92426.20582997073,0.09972908388177561
2023-01-24,926038.3216570249,925575.059999999,5,46079.75354263537,0.04976009357818115
2023-01-25,925066.1554107621,925019.1599999991,7,64704.55582252862,0.06994586867551923
2023-01-26,924025.6925802865,924073.8499999992,6,55400.420784504546,0.05995549823923422
2023-01-27,923347.4777972677,923482.3099999992,7,64558.65931397566,0.0699180545421388
2023-01-30,921921.3099999992,921921.3099999992,0,0.0,0.0
2023-01-31,921901.5062280266,921921.3099999992,5,45735.00426483154,0.049609425687953346
2023-02-01,923196.5715322442,921572.2599999993,8,73332.43779589157,0.07943317821705137
2023-02-02,922908.8634055568,920989.4999999993,13,119084.04509177602,0.12903120753695324
2023-02-03,919495.9598300162,919836.4699999992,3,27537.239685058594,0.029948189973721364
2023-02-06,918664.6998062126,918913.9999999992,2,18328.060424804688,0.01995076160939992
2023-02-07,918393.4829360254,917984.5499999992,5,45803.4907738432,0.049873492816405185
2023-02-08,918008.8525856496,917764.6999999991,5,45779.59473261742,0.04986835868050218
2023-02-09,918072.7745428458,918140.7899999991,3,27447.08469390869,0.029896415028292243
2023-02-10,917716.4992374317,917639.3599999992,2,18321.55151459686,0.019964282575088265
2023-02-13,917178.3299018565,917423.1199999992,7,63866.237299871456,0.0696333910404376
2023-02-14,916035.419319152,915663.7499999992,5,45626.919902801514,0.04980912194062753
2023-02-15,915504.6930116029,915650.4399999991,8,72527.88183031527,0.07922174772445002
2023-02-16,913913.9093120984,913929.8699999992,2,18244.155634189876,0.019962663275277452
2023-02-17,913807.0110837362,913851.4399999991,4,36254.96242074904,0.039674638059246446
2023-02-21,912803.2221836764,912950.3999999992,1,9117.813352516667,0.009988804959194107
2023-02-22,912424.3301721184,912697.0599999992,2,18181.46983909607,0.019926550879749497
2023-02-23,911261.0775339617,911042.4399999992,4,36327.317830264845,0.039864884746941213
2023-02-24,909605.141027221,909700.5099999993,1,9093.80948638916,0.009997535277911338
2023-02-27,909612.807769785,909700.5099999993,5,45230.64965987126,0.04972516797643722
2023-02-28,909156.2728564969,908997.2999999993,3,27214.046804452246,0.02993329927642458
2023-03-01,908503.6185966472,908727.4599999994,7,63020.94585357803,0.06936785342795398
2023-03-02,907302.9848285771,907357.5999999993,2,18133.753360737872,0.019986436354735463
2023-03-03,907375.1318706506,907262.8999999993,5,45332.51926994324,0.04996006356983293
2023-03-06,905944.5281183323,906457.4099999993,8,72260.89729304396,0.07976304845411619
2023-03-07,904960.7996636957,904852.9099999995,2,18110.890411376953,0.02001290046829363
2023-03-08,904566.4389853119,904753.3799999994,6,53967.06034032534,0.059660692697003366
2023-03-09,903421.6022185308,903976.3399999995,5,45063.678523961375,0.049881116870903436
2023-03-10,902679.0299999996,902679.0299999996,0,0.0,0.0
2023-03-13,902679.0299999996,902679.0299999996,0,0.0,0.0
2023-03-14,902769.2922642513,902679.0299999996,3,27025.254333496094,0.02993594771673457
2023-03-15,902603.8740353389,902451.4799999995,2,17972.575828552246,0.019911919664382674
2023-03-16,903032.5409422679,902152.8299999995,3,27012.51960992813,0.02991311872520337
2023-03-17,904568.8685686307,901814.7799999994,6,54052.223122652926,0.059754679826848275
2023-03-20,904360.9962930246,904396.5799999994,4,36000.603968739284,0.039807780428728956
2023-03-21,903723.6602739441,904324.2199999994,14,125470.85076266105,0.13883762955218779
2023-03-22,900832.6346555762,901882.6499999996,7,62833.32287005807,0.06975027374988665
2023-03-23,900948.2904663313,900884.2199999995,6,53936.03057307789,0.05986584484794413
2023-03-24,900893.4305295,900392.5599999996,4,35967.422797831154,0.039924170361294906
2023-03-27,899869.6688247035,900066.7099999996,14,125345.02875941014,0.13929242544992101
2023-03-28,900211.0976037234,898657.5499999995,14,125286.4343279625,0.1391745054703981
2023-03-29,900336.1399842908,899267.3599999995,20,179407.03446501895,0.1992667255011548
2023-03-30,900816.2121712987,898699.5599999998,20,178890.8304699212,0.19858748993729636
2023-03-31,905557.2783883193,898765.4299999997,18,161044.22981869642,0.17783991544446265
2023-04-03,904041.9376946957,902625.5299999996,5,45033.15140926963,0.04981312208159727
2023-04-04,902769.5016857905,902598.4299999995,1,8983.128112792969,0.009950633130625577
2023-04-05,902694.2399999995,902694.2399999995,0,0.0,0.0
2023-04-06,902934.884647646,902694.2399999995,4,35983.439901303704,0.03985164435788256
2023-04-10,902535.8571231025,902562.0199999994,1,9016.669777684268,0.009990372910418814
2023-04-11,900662.0582588237,902454.1399999994,11,98688.0931313849,0.1095728328138642
2023-04-12,899196.5927637254,899591.7899999995,9,80844.1726762993,0.0899071163379531
2023-04-13,901078.6470922807,899374.2199999994,12,107460.57640770348,0.11925771047230053
2023-04-14,900441.15935659,899498.6599999993,4,35644.28104654659,0.03958535288637428
2023-04-17,901693.6591084015,899498.6599999993,12,107683.89652529528,0.11942403657554115
2023-04-18,903216.6096452004,900732.6799999994,14,123710.56145892484,0.13696665909135633
2023-04-19,902303.8318772211,901703.2299999995,3,27028.932470312535,0.029955466790027366
2023-04-20,902505.1190442743,901787.7099999995,3,27039.93287467045,0.029960974518687407
2023-04-21,902369.6899999995,902369.6899999995,0,0.0,0.0
2023-04-24,902114.5696810017,902369.6899999995,3,27009.53238927217,0.029940246280273534
2023-04-25,901089.5299999996,901089.5299999996,0,0.0,0.0
2023-04-26,900548.2102274318,901089.5299999996,3,26979.697256889303,0.029959192579013208
2023-04-27,900421.6599999997,900421.6599999997,0,0.0,0.0
2023-04-28,900213.1863639965,900421.6599999997,5,44872.55434355325,0.04984658636783095
2023-05-01,899711.4047615852,899633.1799999997,6,53827.04519500332,0.05982701220650522
2023-05-02,898804.8393041987,898735.2399999995,1,8757.600402832031,0.009743606197772193
2023-05-03,898132.6544075108,898735.2399999995,6,53606.59299300146,0.05968672080892683
2023-05-04,897578.3899999997,897578.3899999997,0,0.0,0.0
2023-05-05,897240.5840979003,897578.3899999997,7,62643.39984855627,0.06981784034160572
2023-05-08,895857.3438627316,895745.1299999997,5,44606.01487796021,0.049791426261718515
2023-05-09,895109.0505182097,895164.5399999996,5,44494.86277042127,0.04970887373405693
2023-05-10,896105.8387364451,894655.3599999996,9,80404.15462966247,0.0897261809420151
2023-05-11,895095.9865532281,894952.8499999996,4,35792.560294687195,0.03998739892971103
2023-05-12,894367.6708006284,894556.4399999997,3,26800.229415893555,0.02996556146970549
2023-05-15,895182.9637417186,894517.6299999997,5,44674.34300655684,0.049905264974911254
2023-05-16,894204.2601146289,894340.9099999997,4,35705.34632129904,0.03992974302842388
2023-05-17,895097.5774326071,894078.6899999996,3,26742.678334680677,0.02987683020144713
2023-05-18,895387.3923963325,894641.8999999996,6,53538.56724073675,0.059793747036632997
2023-05-19,893476.0458100028,894497.6599999996,6,53585.69600571638,0.059974406988311524
2023-05-22,893143.3040859081,892239.9999999995,5,44633.94110471189,0.04997399734233323
2023-05-23,890792.4865004153,892393.4099999995,4,35655.56674718857,0.04002679331890834
2023-05-24,890467.0294631143,890355.5899999994,2,17795.621990227486,0.019984593928151308
2023-05-25,889865.3199024195,889900.2499999994,2,17761.00023841858,0.019959200388173583
2023-05-26,889796.9919477374,889875.0099999994,4,35404.47637669443,0.039789386452290826
2023-05-30,889855.5796106714,889588.8399999994,4,35407.1195602417,0.03978973708939711
2023-05-31,889636.1299999994,889548.1299999994,1,8886.240295410156,0.009988623433504394
2023-06-01,889109.3401860803,889518.9599999994,2,17782.319646835327,0.020000149411447746
2023-06-02,888718.250614013,889011.0899999994,7,61717.539501190186,0.06944556326884219
2023-06-05,888178.3696286005,887610.4299999995,2,17656.58005142212,0.019879542955775167
2023-06-06,888415.5010538477,887848.7899999995,5,44122.65909957886,0.04966444084692365
2023-06-07,887240.27611618,887035.5499999996,4,35321.22994232178,0.03981021927559184
2023-06-08,887215.6532241434,886965.8099999996,4,35179.86670627606,0.03965199055994149
2023-06-09,886454.9286995664,886303.5099999995,8,70728.01418464947,0.07978749048009445
2023-06-12,887336.7853610222,886339.0599999995,12,106130.27231487299,0.11960540131523205
2023-06-13,887817.0481868543,886057.3899999994,17,150297.15387254755,0.1692884296145159
2023-06-14,885692.5841115682,884877.0799999996,9,79512.38538428108,0.0897742476460265
2023-06-15,885338.4124611352,884365.4899999998,6,52960.68467463733,0.05981970727714495
2023-06-16,884874.1532187599,884372.2799999998,9,79462.48616482299,0.08980088962455902
