strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_3d_open,DJT,2024-05-21,48.1848,,,2024-05-24,43.9956,hold_3d_open,2075,99983.5,-8692.63,-0.086941,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,MHO,2024-08-08,142.8843,,,2024-08-13,143.8456,hold_3d_open,700,100019.0,672.93,0.006728,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:142.8700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-07 00:00:00; filter_close=140.1700; filter_ma50=133.9256; filter_avg_value_10=54.10; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,PLTR,2024-08-27,30.5531,,,2024-08-30,31.0469,hold_3d_open,3276,100091.81,1617.82,0.016163,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=5.00; raw_entry=open:30.5500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-26 00:00:00; filter_close=30.8500; filter_ma50=27.7016; filter_avg_value_10=1454.69; filter_adr20=5.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,AXON,2024-08-27,360.526,,,2024-08-30,363.0937,hold_3d_open,277,99865.71,711.24,0.007122,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:360.4900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-26 00:00:00; filter_close=360.4900; filter_ma50=319.4792; filter_avg_value_10=169.74; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SERV,2024-08-29,9.0909,,,2024-09-03,8.2092,hold_3d_open,11033,100300.0,-9728.13,-0.09699,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:9.0900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-28 00:00:00; filter_close=9.3500; filter_ma50=7.9471; filter_avg_value_10=70.79; filter_adr20=18.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,CLOV,2024-08-30,2.8103,,,2024-09-04,2.7197,hold_3d_open,35475,99694.72,-3212.36,-0.032222,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:2.8100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-29 00:00:00; filter_close=2.8200; filter_ma50=1.9237; filter_avg_value_10=45.68; filter_adr20=13.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SE,2024-08-30,79.0279,,,2024-09-04,77.3023,hold_3d_open,1253,99021.96,-2162.22,-0.021836,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=1.85; raw_entry=open:79.0200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-29 00:00:00; filter_close=77.5200; filter_ma50=71.9026; filter_avg_value_10=420.31; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SERV,2024-09-03,8.2108,,,2024-09-06,7.2893,hold_3d_open,11944,98070.05,-11006.99,-0.112236,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=0.54; raw_entry=open:8.2100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-30 00:00:00; filter_close=8.4950; filter_ma50=8.2184; filter_avg_value_10=52.95; filter_adr20=16.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,CLOV,2024-09-04,2.7203,,,2024-09-09,2.5797,hold_3d_open,36309,98770.36,-5102.51,-0.05166,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=0.66; raw_entry=open:2.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-03 00:00:00; filter_close=2.5000; filter_ma50=1.9807; filter_avg_value_10=40.74; filter_adr20=12.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,ASPN,2024-09-04,26.1126,,,2024-09-09,24.0876,hold_3d_open,3802,99280.15,-7699.13,-0.07755,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SG,2024-09-04,30.193,,,2024-09-09,28.2372,hold_3d_open,3297,99546.39,-6448.42,-0.064778,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,TPL,2024-09-04,269.4688,,,2024-09-09,264.4632,hold_3d_open,369,99433.99,-1847.06,-0.018576,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4419; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7341; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,UPST,2024-09-05,36.4436,,,2024-09-10,35.0465,hold_3d_open,2655,96757.87,-3709.43,-0.038337,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:36.4400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-04 00:00:00; filter_close=36.3300; filter_ma50=30.8989; filter_avg_value_10=266.71; filter_adr20=9.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,TGTX,2024-09-05,21.9722,,,2024-09-10,23.7476,hold_3d_open,4395,96567.8,7803.01,0.080803,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:21.9700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-04 00:00:00; filter_close=22.0800; filter_ma50=20.8811; filter_avg_value_10=61.53; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,CVNA,2024-09-06,28.3028,,,2024-09-11,25.8814,hold_3d_open,3342,94588.06,-8092.38,-0.085554,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:28.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-05 00:00:00; filter_close=28.2280; filter_ma50=27.6572; filter_avg_value_10=345.82; filter_adr20=4.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,BFH,2024-09-09,54.6618,,,2024-09-12,46.2227,hold_3d_open,1750,95658.14,-14768.4,-0.154387,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:54.6563; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-06 00:00:00; filter_close=54.3528; filter_ma50=49.9424; filter_avg_value_10=42.93; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,GRBK,2024-09-09,74.0474,,,2024-09-12,73.4826,hold_3d_open,1287,95299.01,-726.84,-0.007627,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:74.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-06 00:00:00; filter_close=74.1200; filter_ma50=69.2690; filter_avg_value_10=25.40; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,ONON,2024-09-09,44.9945,,,2024-09-12,47.4053,hold_3d_open,2118,95298.35,5105.99,0.053579,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:44.9900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-06 00:00:00; filter_close=44.4400; filter_ma50=40.7196; filter_avg_value_10=269.64; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,CVLT,2024-09-09,140.7141,,,2024-09-12,146.8153,hold_3d_open,676,95122.71,4124.45,0.043359,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:140.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-06 00:00:00; filter_close=139.5300; filter_ma50=137.1470; filter_avg_value_10=45.04; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,IOVA,2024-09-09,10.151,,,2024-09-12,9.3091,hold_3d_open,9390,95318.03,-7905.87,-0.082942,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:10.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-06 00:00:00; filter_close=10.0100; filter_ma50=9.3366; filter_avg_value_10=59.81; filter_adr20=6.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,THC,2024-09-10,153.8554,,,2024-09-13,158.2542,hold_3d_open,605,93082.51,2661.27,0.02859,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:153.8400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-09 00:00:00; filter_close=153.2200; filter_ma50=147.3616; filter_avg_value_10=165.83; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,RKT,2024-09-12,17.7545,,,2024-09-17,19.3122,hold_3d_open,5298,94063.48,8252.71,0.087736,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:17.7528; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-11 00:00:00; filter_close=17.4689; filter_ma50=16.2218; filter_avg_value_10=60.03; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,TRUP,2024-09-20,43.1243,,,2024-09-25,42.4858,hold_3d_open,2200,94873.48,-1404.83,-0.014807,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:43.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-19 00:00:00; filter_close=42.0000; filter_ma50=40.0200; filter_avg_value_10=27.68; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,CNK,2024-09-24,26.9786,,,2024-09-27,26.9535,hold_3d_open,3511,94721.9,-88.09,-0.00093,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:26.9759; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-23 00:00:00; filter_close=27.2024; filter_ma50=25.5017; filter_avg_value_10=66.29; filter_adr20=2.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,TGTX,2024-09-24,23.2523,,,2024-09-27,23.5676,hold_3d_open,4079,94846.23,1286.18,0.013561,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:23.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-23 00:00:00; filter_close=23.2500; filter_ma50=22.0751; filter_avg_value_10=161.95; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,GGAL,2024-09-26,41.4186,,,2024-10-01,39.7501,hold_3d_open,2289,94807.13,-3819.18,-0.040284,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:41.4144; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-25 00:00:00; filter_close=40.9211; filter_ma50=33.5250; filter_avg_value_10=42.58; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,AFRM,2024-09-26,43.5444,,,2024-10-01,40.9059,hold_3d_open,2175,94708.97,-5738.62,-0.060592,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,FTAI,2024-09-27,126.0991,,,2024-10-02,126.8323,hold_3d_open,748,94322.11,548.44,0.005815,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:126.0865; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-26 00:00:00; filter_close=124.1558; filter_ma50=113.2329; filter_avg_value_10=160.13; filter_adr20=4.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,JANX,2024-09-27,46.7747,,,2024-10-02,44.2156,hold_3d_open,2020,94484.85,-5169.38,-0.054711,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,OSCR,2024-09-27,20.392,,,2024-10-02,20.198,hold_3d_open,4629,94394.75,-898.29,-0.009516,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SLG,2024-09-27,64.7796,,,2024-10-02,63.8252,hold_3d_open,1461,94642.95,-1394.36,-0.014733,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,AHR,2024-10-02,24.1311,,,2024-10-07,23.8863,hold_3d_open,3863,93218.49,-945.82,-0.010146,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:24.1287; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=24.3687; filter_ma50=19.7148; filter_avg_value_10=126.45; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,CAVA,2024-10-02,121.0121,,,2024-10-07,126.9873,hold_3d_open,770,93179.32,4600.9,0.049377,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:121.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=122.4300; filter_ma50=106.2370; filter_avg_value_10=363.48; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,WULF,2024-10-02,4.2404,,,2024-10-07,4.3496,hold_3d_open,22018,93365.65,2403.07,0.025738,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:4.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=4.3300; filter_ma50=4.2708; filter_avg_value_10=107.10; filter_adr20=9.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,JANX,2024-10-02,44.2244,,,2024-10-07,45.2755,hold_3d_open,2117,93623.1,2225.07,0.023766,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=0.62; raw_entry=open:44.2200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=44.5000; filter_ma50=43.8198; filter_avg_value_10=33.72; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SMTC,2024-10-02,41.8542,,,2024-10-07,41.2659,hold_3d_open,2233,93460.39,-1313.7,-0.014056,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:41.8500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=42.0800; filter_ma50=37.7740; filter_avg_value_10=97.73; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,KYMR,2024-10-02,45.9346,,,2024-10-07,42.7957,hold_3d_open,2030,93247.22,-6371.91,-0.068334,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:45.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-01 00:00:00; filter_close=46.5700; filter_ma50=45.8512; filter_avg_value_10=29.16; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,EMBJ,2024-10-03,33.6248,,,2024-10-08,33.4283,hold_3d_open,2787,93712.36,-547.61,-0.005843,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:33.6215; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-02 00:00:00; filter_close=34.1708; filter_ma50=32.8399; filter_avg_value_10=46.68; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,TVTX,2024-10-04,13.8714,,,2024-10-09,15.6484,hold_3d_open,6748,93604.12,11991.52,0.128109,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,AUR,2024-10-04,5.3005,,,2024-10-09,5.4995,hold_3d_open,17833,94524.35,3547.34,0.037528,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SG,2024-10-04,34.4935,,,2024-10-09,38.5661,hold_3d_open,2753,94960.47,11212.12,0.118071,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,AHR,2024-10-07,23.891,,,2024-10-10,23.2526,hold_3d_open,3950,94369.64,-2521.74,-0.026722,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:23.8887; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-04 00:00:00; filter_close=24.0519; filter_ma50=20.2163; filter_avg_value_10=72.30; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,APLD,2024-10-08,7.0507,,,2024-10-11,6.9093,hold_3d_open,13530,95396.04,-1913.09,-0.020054,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,COMP,2024-10-08,5.7106,,,2024-10-11,5.6194,hold_3d_open,16895,96480.1,-1539.69,-0.015959,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SOC,2024-10-09,20.7021,,,2024-10-14,20.458,hold_3d_open,4641,96078.31,-1132.95,-0.011792,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:20.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-08 00:00:00; filter_close=20.7800; filter_ma50=19.5208; filter_avg_value_10=26.81; filter_adr20=6.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,AHR,2024-10-10,23.2573,,,2024-10-15,23.7615,hold_3d_open,4080,94889.72,2057.06,0.021678,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=0.10; raw_entry=open:23.2550; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-09 00:00:00; filter_close=23.4086; filter_ma50=20.6989; filter_avg_value_10=51.20; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,TLN,2024-10-14,159.766,,,2024-10-17,181.9718,hold_3d_open,597,95380.29,13256.88,0.13899,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,BOOT,2024-10-14,160.056,,,2024-10-17,167.5932,hold_3d_open,598,95713.49,4507.27,0.047091,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,BILI,2024-10-16,20.5421,,,2024-10-21,19.858,hold_3d_open,4698,96506.57,-3213.62,-0.0333,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,FUTU,2024-10-18,93.2021,,,2024-10-23,89.6741,hold_3d_open,1040,96930.15,-3669.04,-0.037852,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,PI,2024-10-21,218.9419,,,2024-10-24,209.2591,hold_3d_open,440,96334.43,-4260.44,-0.044226,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,LBRDK,2024-10-22,72.3574,,,2024-10-25,75.9849,hold_3d_open,1335,96597.16,4842.69,0.050133,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,FTAI,2024-10-23,137.448,,,2024-10-28,142.365,hold_3d_open,706,97038.29,3471.37,0.035773,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4343; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-22 00:00:00; filter_close=138.1336; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,CNK,2024-10-25,27.8651,,,2024-10-30,29.2776,hold_3d_open,3477,96886.93,4911.31,0.050691,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,HROW,2024-10-28,51.6652,,,2024-10-31,44.4956,hold_3d_open,1882,97233.84,-13493.22,-0.138771,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,BWIN,2024-10-28,50.8351,,,2024-10-31,46.6353,hold_3d_open,1897,96434.16,-7966.92,-0.082615,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,VS,2024-10-30,2.1302,,,2024-11-04,2.1298,hold_3d_open,44758,95344.08,-19.07,-0.0002,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:2.1300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-29 00:00:00; filter_close=2.1100; filter_ma50=1.5906; filter_avg_value_10=45.34; filter_adr20=20.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,AAOI,2024-10-30,15.2915,,,2024-11-04,16.8383,hold_3d_open,6199,94792.19,9588.53,0.101153,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,SE,2024-10-31,93.7794,,,2024-11-05,96.2304,hold_3d_open,1009,94623.39,2473.06,0.026136,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:93.7700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-30 00:00:00; filter_close=95.3500; filter_ma50=89.5416; filter_avg_value_10=255.14; filter_adr20=2.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,GEVO,2024-11-01,2.3702,,,2024-11-06,1.9498,hold_3d_open,40320,95567.95,-16951.81,-0.17738,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:2.3700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=2.3300; filter_ma50=1.6554; filter_avg_value_10=33.39; filter_adr20=12.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_open,PLTR,2024-11-01,41.9342,,,2024-11-06,53.4347,hold_3d_open,2266,95022.88,26060.05,0.27425,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
