date,equity,cash_realized,open_positions,gross_exposure,exposure_pct
2022-05-24,999420.7249435909,1000000.0,1,49933.92428736604,0.04996286652969339
2022-05-25,999899.9786236346,1000000.0,2,99886.76064180734,0.09989675245248207
2022-05-26,1002517.4,1002517.4,0,0.0,0.0
2022-05-27,1002517.4,1002517.4,0,0.0,0.0
2022-05-31,1002517.4,1002517.4,0,0.0,0.0
2022-06-01,1002517.4,1002517.4,0,0.0,0.0
2022-06-02,1002517.4,1002517.4,0,0.0,0.0
2022-06-03,1002517.4,1002517.4,0,0.0,0.0
2022-06-06,1002517.4,1002517.4,0,0.0,0.0
2022-06-07,1002517.4,1002517.4,0,0.0,0.0
2022-06-08,1002517.4,1002517.4,0,0.0,0.0
2022-06-09,1002517.4,1002517.4,0,0.0,0.0
2022-06-10,1004581.6322058814,1002517.4,3,150357.46709774568,0.14967172629623698
2022-06-13,983226.4589659981,1002517.4,11,547407.2316476532,0.5567458306841431
2022-06-14,955994.2358065974,1002517.4,32,1558790.1582958808,1.6305434697319996
2022-06-15,941425.8444874595,1002713.89,35,1696590.1489175393,1.8021495361020323
2022-06-16,836086.8367778936,1002713.89,41,1948687.6830939518,2.3307240317331064
2022-06-17,747863.139631501,1002713.89,45,2099788.693828487,2.80771785979869
2022-06-21,817747.5652547965,1007325.77,41,1875098.8686131544,2.2930045264383083
2022-06-22,742074.1332307945,1007325.77,41,1875098.8686131544,2.526834967888545
2022-06-23,681912.0483991122,1002814.6,38,1728630.3453821687,2.5349755139836287
2022-06-24,717815.6662898341,986987.2400000001,33,1487812.238731109,2.0726940196515184
2022-06-27,770194.4968096701,810282.43,5,228123.0239686808,0.2961888521842482
2022-06-28,772104.6638891662,785787.6900000002,2,84850.46596068746,0.1098950309836071
2022-06-29,770428.7611376923,785787.6900000002,3,123363.33795044271,0.16012296551373817
2022-06-30,763268.0107104462,785787.6900000002,3,123363.33795044271,0.16162519091507152
2022-07-01,768003.3688740351,785787.6900000002,7,275797.1192844915,0.35910925714927
2022-07-05,765671.8800158431,794968.0600000002,5,199543.27681643254,0.2606119958490622
2022-07-06,767509.0296011793,794634.0400000002,3,123186.62082667727,0.16050185219408916
2022-07-07,773348.7751401613,780290.7500000001,1,35757.5754,0.04623732079166909
2022-07-08,773844.3756803224,780290.7500000001,1,35757.5754,0.04620770858296135
2022-07-11,772428.3756803224,780290.7500000001,1,35757.5754,0.0462924156152423
2022-07-12,772074.3756803224,780290.7500000001,1,35757.5754,0.04631364092156509
2022-07-13,773862.5056512466,780290.7500000001,4,151511.90325878956,0.1957865927763023
2022-07-14,769794.122798153,783943.3100000002,3,112951.08674727836,0.14672895440758665
2022-07-15,774690.9210099117,777074.8500000001,5,192681.87916775796,0.24872097238027746
2022-07-18,771107.7522875979,778738.05,4,154085.29861267068,0.19982330375431362
2022-07-19,774253.8278469272,779528.2300000001,4,154273.34377342276,0.19925422158057857
2022-07-20,768692.2464914747,779528.2300000001,4,154273.34377342276,0.20069584996800635
2022-07-21,769377.7194116855,779528.2300000001,5,192720.9880496526,0.2504894321569634
2022-07-22,766886.5317098642,779528.2300000001,5,192720.9880496526,0.25130313296800033
2022-07-25,767919.2559678258,772349.55,5,192099.54442508813,0.25015591539370996
2022-07-26,766691.8615352466,772381.36,4,153470.75723474234,0.2001726703182005
2022-07-27,772066.0456041214,775485.51,6,230657.8135818222,0.29875399247915185
2022-07-28,769996.1976465103,775485.51,6,230657.8135818222,0.2995570813035528
2022-07-29,769888.4104643081,777307.62,5,192136.12164888153,0.24956359783751925
2022-08-01,765124.3524866928,777450.66,4,153799.16776187287,0.2010119887858984
2022-08-02,773192.6611144394,780319.3099999999,2,76933.55991156158,0.09950115124046001
2022-08-03,774756.69,774756.69,0,0.0,0.0
2022-08-04,775014.8103200642,774756.69,1,38695.25307394816,0.04992840466876738
2022-08-05,778362.7991529352,775598.73,2,77495.4523352545,0.0995621224698689
2022-08-08,780131.3716109935,777119.33,2,77708.53724261359,0.09960955304507656
2022-08-09,781994.5399999999,781994.5399999999,0,0.0,0.0
2022-08-10,783110.8816546447,781994.5399999999,1,39008.61867250366,0.04981238236669865
2022-08-11,783664.2499999999,783664.2499999999,0,0.0,0.0
2022-08-12,783664.2499999999,783664.2499999999,0,0.0,0.0
2022-08-15,783664.2499999999,783664.2499999999,0,0.0,0.0
2022-08-16,783664.2499999999,783664.2499999999,0,0.0,0.0
2022-08-17,783664.2499999999,783664.2499999999,0,0.0,0.0
2022-08-18,786945.1336591729,783664.2499999999,1,39175.156967352865,0.049781306588928834
2022-08-19,787068.3125627526,783664.2499999999,1,39175.156967352865,0.04977351564287432
2022-08-22,783759.8180772951,783664.2499999999,8,312880.2962272474,0.3992043085275786
2022-08-23,785788.6158589006,783664.2499999999,15,587254.1375056624,0.7473436566191132
2022-08-24,802729.7533222226,797712.4199999998,11,432677.5510276003,0.5390077410696397
2022-08-25,810788.0071750254,816063.33,5,198217.75005008743,0.2444754341405768
2022-08-26,804225.1322570414,816063.33,5,198217.75005008743,0.24647047462169375
2022-08-29,804103.4378705386,816063.33,6,238265.63319925507,0.29631216828302637
2022-08-30,802956.3104157809,816063.33,6,238265.63319925507,0.29673548872899214
2022-08-31,813633.0888448838,820667.36,14,560422.8422973128,0.6887906231701393
2022-09-01,796479.699787139,820667.36,16,640157.3451589213,0.8037334100668289
2022-09-02,793558.9122310095,821483.34,31,1236211.4846690148,1.5578068188958185
2022-09-06,783469.0796030996,829427.05,30,1192415.7326764108,1.5219691034654246
2022-09-07,801790.9590115574,836721.4199999998,20,796890.8546308678,0.9938885512169776
2022-09-08,812098.9249166334,845817.4399999998,13,518841.35852056125,0.6388893552270412
2022-09-09,833363.572173082,834792.3399999997,4,162976.99329841422,0.19556529555693777
2022-09-12,837096.2667101262,833369.9199999997,1,41537.05202491989,0.04962040051637638
2022-09-13,835852.7667101262,833369.9199999997,1,41537.05202491989,0.049694220895394776
2022-09-14,837837.7699999997,837837.7699999997,0,0.0,0.0
2022-09-15,837837.7699999997,837837.7699999997,0,0.0,0.0
2022-09-16,837356.7228771179,837837.7699999997,2,83791.74033920557,0.10006695838220672
2022-09-19,844907.6239000773,837837.7699999997,5,209877.46861541,0.24840285810964713
2022-09-20,843922.8134382088,842324.1699999997,4,168181.25586331985,0.19928511610929917
2022-09-21,840774.9857718003,842324.1699999997,9,378547.57671286433,0.45023648790570486
2022-09-22,810013.2362908258,842324.1699999997,16,664565.3804064089,0.8204376800674952
2022-09-23,774435.5154551639,842324.1699999997,24,975776.0114002282,1.2599835517960836
2022-09-26,742028.3525756327,842324.1699999997,34,1348061.9838009577,1.816725707476998
2022-09-27,761685.2837724637,846774.5499999996,33,1307965.0001934099,1.7171987276888692
2022-09-28,817997.4100603347,831601.4099999995,11,435375.3846862162,0.532245431747887
2022-09-29,806838.6278323417,831601.4099999995,11,435375.3846862162,0.5396065206445293
2022-09-30,808177.5856812369,828846.6799999995,10,396339.48148621625,0.490411375554458
2022-10-03,816437.1308049393,827102.9299999995,5,201777.26193166673,0.24714366154896836
2022-10-04,819392.5931517952,824615.3799999994,3,119755.5550490786,0.14615162017567015
2022-10-05,819471.350503218,824853.6099999994,2,78961.60441121773,0.096356760200011
2022-10-06,819563.2472759639,821117.2799999994,1,40870.248334539756,0.04986832739313638
2022-10-07,819272.1805340205,821117.2799999994,1,40870.248334539756,0.04988604435207306
2022-10-10,820381.4999999994,820381.4999999994,0,0.0,0.0
2022-10-11,820381.4999999994,820381.4999999994,0,0.0,0.0
2022-10-12,820381.4999999994,820381.4999999994,0,0.0,0.0
2022-10-13,823283.3271167772,820381.4999999994,2,82131.74413461462,0.0997612139459309
2022-10-14,820200.1517149629,823424.3999999994,2,82308.57334683463,0.10035181434035947
2022-10-17,820633.8820854812,824189.2099999995,1,41174.077914518355,0.05017350466919847
2022-10-18,821055.213118711,824189.2099999995,1,41174.077914518355,0.050147757734978614
2022-10-19,816420.5832335143,824189.2099999995,1,41174.077914518355,0.050432434899478344
2022-10-20,818707.8010522514,824189.2099999995,1,41174.077914518355,0.050291542185867795
2022-10-21,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-10-24,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-10-25,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-10-26,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-10-27,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-10-28,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-10-31,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-11-01,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-11-02,820208.8299999995,820208.8299999995,0,0.0,0.0
2022-11-03,820465.1306648402,820208.8299999995,1,40986.09725386048,0.04995470949587897
2022-11-04,818913.590534926,822246.4299999995,3,123211.23850911026,0.15045694678070604
2022-11-07,810635.8927199846,822246.4299999995,3,123211.23850911026,0.15199331736433577
2022-11-08,814234.249945666,823241.2899999995,1,41022.32093812256,0.050381473072227054
2022-11-09,813966.5567047525,823241.2899999995,2,81675.90150050817,0.10034306794023998
2022-11-10,814644.2556642884,827036.0799999995,3,122867.78100075014,0.15082384752171316
2022-11-11,812987.4112963075,827036.0799999995,3,122867.78100075014,0.1511312220749367
2022-11-14,815475.3253360437,822175.4199999995,1,40963.09507594299,0.05023216988087627
2022-11-15,815080.1493077574,822175.4199999995,2,81661.72170389979,0.10018857872229449
2022-11-16,812780.3198949422,822175.4199999995,3,122218.56718421984,0.15037097256490842
2022-11-17,816454.1553360437,824639.2499999994,1,40963.09507594299,0.050171947571364894
2022-11-18,816953.0299999994,816953.0299999994,0,0.0,0.0
2022-11-21,817066.2867584868,816953.0299999994,2,81662.77887269252,0.09994633262457797
2022-11-22,821421.0391796739,818514.4899999994,6,245805.35226571432,0.2992440423868276
2022-11-23,817074.7001126916,818514.4899999994,6,245805.35226571432,0.3008358381820079
2022-11-25,814774.2822202356,818514.4899999994,6,245805.35226571432,0.3016852122478659
2022-11-28,807374.4020885652,818514.4899999994,7,286160.88741571433,0.3544339363193284
2022-11-29,812900.0746634426,818597.2699999994,8,325910.95437166735,0.40092375991797174
2022-11-30,825700.8341711687,824366.4099999993,6,245539.90288190063,0.29737150880847957
2022-12-01,826105.7778049932,832941.4799999994,3,122311.20144541813,0.14805755477271382
2022-12-02,818055.805802161,832941.4799999994,4,163337.80099169986,0.19966584166166476
2022-12-05,808828.3029344623,832941.4799999994,4,163337.80099169986,0.201943725756262
2022-12-06,807019.1495030475,832941.4799999994,5,203616.54864804447,0.25230696046485274
2022-12-07,807541.1410479512,832941.4799999994,8,324568.5917835072,0.4019220511320482
2022-12-08,807030.3109404851,840175.4399999994,7,284317.4483735173,0.352300829992598
2022-12-09,801465.8032557775,840175.4399999994,7,284317.4483735173,0.35474682415461845
2022-12-12,813234.5725734722,823545.1499999994,9,364461.45050773455,0.44816275992103993
2022-12-13,817465.2256628643,827013.6399999995,6,243503.9962749252,0.29787688653969746
2022-12-14,820407.5670087279,831339.9599999995,4,162290.83426305343,0.19781732981178962
2022-12-15,820489.5447600172,823593.7799999994,2,81235.1808042523,0.09900818520242397
2022-12-16,818568.1576730321,823593.7799999994,4,163073.86603271676,0.19921843343661408
2022-12-19,814167.3374620604,823593.7799999994,10,406973.53816286277,0.4998647322692768
2022-12-20,815912.3897066598,823903.4299999995,13,529153.109076146,0.6485415784241116
2022-12-21,825109.6528993527,826274.2299999993,8,327233.85519112356,0.39659438480843917
2022-12-22,820541.7616589367,826274.2299999993,10,409185.67891807365,0.4986774568192596
2022-12-23,819580.1644385388,826174.4099999992,8,327704.0695856609,0.3998438271259989
2022-12-27,814350.6404453148,830027.1499999992,9,368467.63254338526,0.45246803310904815
2022-12-28,807505.7942582001,830027.1499999992,9,368467.63254338526,0.45630339145971216
2022-12-29,819203.6648655249,829730.9199999992,9,368174.22376431135,0.4494294148754186
2022-12-30,817808.3667296421,825203.319999999,5,204146.4446357896,0.24962626079769373
2023-01-03,830324.564556589,824376.099999999,5,205472.71813832194,0.24746072428683205
2023-01-04,840985.7697394901,840283.1499999989,3,125245.74194721531,0.14892730228480838
2023-01-05,845672.4649324546,843197.4399999989,3,125954.06548874412,0.14893953712777475
2023-01-06,849454.507797269,849548.4299999989,2,84247.5410534378,0.09917840246901644
2023-01-09,846003.5484161656,849548.4299999989,2,84247.5410534378,0.09958296417451289
2023-01-10,845554.0879211705,849548.4299999989,2,84247.5410534378,0.09963589823161265
2023-01-11,845639.473094022,849710.1599999989,1,42485.566811677556,0.05024075644935489
2023-01-12,847328.7799999989,847328.7799999989,0,0.0,0.0
