date,ticker,rs_rank,rs_score,close,volume
2026-05-11,AIXI,99.0,182.09609109543095,11.729999542236328,414400.0
2026-05-11,AKAN,99.0,80.3343993743913,24.790000915527344,256600.0
2026-05-11,AXTI,99.0,58.59415359378845,125.80999755859376,12114000.0
2026-05-11,ASBP,99.0,44.393635880498714,5.519999980926514,249700.0
2026-05-11,BAND,99.0,42.87911329725951,49.95000076293945,1325900.0
2026-05-11,AGL,99.0,39.46577887761452,59.61000061035156,703800.0
2026-05-11,BBGI,99.0,34.438694522025884,17.989999771118164,24500.0
2026-05-11,CDNL,99.0,33.485743436435044,60.369998931884766,796200.0
2026-05-11,AEHR,99.0,33.28316985934951,104.55999755859376,3005300.0
2026-05-11,AAOI,99.0,32.438101081865376,184.8999938964844,16660000.0
2026-05-11,ANL,98.0,31.922243292227144,12.960000038146973,187300.0
2026-05-11,BE,98.0,27.462819725582698,283.9200134277344,11493900.0
2026-05-11,BW,98.0,26.37084527326466,18.90999984741211,9219700.0
2026-05-11,ANTX,98.0,26.365179418101963,4.71999979019165,213700.0
2026-05-11,ARTV,98.0,24.54765516098969,10.600000381469728,864800.0
2026-05-11,AMD,98.0,24.12267991640054,458.7900085449219,46085400.0
2026-05-11,AIP,98.0,23.334360831684915,33.130001068115234,1024000.0
2026-05-11,ALMU,98.0,23.293940061270227,28.18000030517578,2061200.0
2026-05-11,ATOM,98.0,22.031644363908264,8.279999732971191,2285300.0
2026-05-11,AP,98.0,21.643437054757563,11.859999656677246,168100.0
2026-05-11,ANAB,97.0,21.57832740243867,67.91999816894531,504100.0
2026-05-11,ANDG,97.0,21.548225041961476,36.650001525878906,207100.0
2026-05-11,ASYS,97.0,21.458100458128087,22.68000030517578,626100.0
2026-05-11,ABSI,97.0,21.043017155378404,5.78000020980835,6371100.0
2026-05-11,BVC,97.0,21.033835216387754,9.449999809265137,2400.0
2026-05-11,BTGO,97.0,20.830522452183317,12.970000267028809,567100.0
2026-05-11,AVNS,97.0,19.32845340181788,24.809999465942383,789000.0
2026-05-11,BRUN,97.0,19.039171753294077,20.96999931335449,1725100.0
2026-05-11,CHRN,97.0,18.956628915950144,14.425000190734863,532700.0
2026-05-11,ATEX,97.0,18.951243514189834,55.720001220703125,479300.0
2026-05-11,ASX,96.0,18.582206298411794,35.29999923706055,8256400.0
2026-05-11,BUUU,96.0,18.50018242587059,17.600000381469727,16500.0
2026-05-11,BNAI,96.0,17.638095486939516,23.559999465942383,709600.0
2026-05-11,ACLS,96.0,17.23824954864713,165.0800018310547,639100.0
2026-05-11,ANRO,96.0,17.196982320413525,24.530000686645508,389400.0
2026-05-11,APLD,96.0,17.037749916018,44.59000015258789,27374400.0
2026-05-11,AMKR,96.0,16.452020205300347,76.69000244140625,3708600.0
2026-05-11,CADL,96.0,16.058616908675457,8.850000381469727,3892200.0
2026-05-11,AKAM,96.0,15.999140267298326,153.00999450683594,9873900.0
2026-05-11,ALTO,96.0,15.978157340846941,4.900000095367432,2996000.0
2026-05-11,ALM,95.0,15.867979478645108,20.920000076293945,5778900.0
2026-05-11,CEVA,95.0,15.60721683487466,36.459999084472656,1979900.0
2026-05-11,AGX,95.0,15.481615231289188,683.52001953125,381200.0
2026-05-11,BLZE,95.0,15.37384454020159,7.150000095367432,1981600.0
2026-05-11,BLDP,95.0,15.286970481619683,4.170000076293945,8418600.0
2026-05-11,ASRT,95.0,15.282560424272603,22.36000061035156,267800.0
2026-05-11,AMSC,95.0,15.06200138803947,58.720001220703125,1749700.0
2026-05-11,BHE,95.0,14.702165855603797,86.51000213623047,290900.0
2026-05-11,BKSY,95.0,14.64486247439615,41.380001068115234,4542100.0
2026-05-11,AGCC,95.0,14.566256888938089,18.799999237060547,41800.0
2026-05-11,AMN,94.0,14.452527245463537,30.270000457763672,3478900.0
2026-05-11,ALMS,94.0,14.423280296176324,23.65999984741211,962700.0
2026-05-11,AMBQ,94.0,14.377029631006568,45.66999816894531,939300.0
2026-05-11,AESI,94.0,14.323875286193836,18.84000015258789,3236100.0
2026-05-11,AOSL,94.0,14.212154186345824,38.619998931884766,937300.0
2026-05-11,BB,94.0,14.193664470009395,6.21999979019165,27888300.0
2026-05-11,BELFB,94.0,13.790359161038749,302.7300109863281,139000.0
2026-05-11,AUR,94.0,13.720990302050684,7.260000228881836,31520900.0
2026-05-11,ACRS,94.0,13.607574849186946,4.949999809265137,1814300.0
2026-05-11,BELFA,94.0,13.385781797101448,270.760009765625,37900.0
2026-05-11,AGPU,93.0,13.30826396940581,6.659999847412109,516100.0
2026-05-11,ADEA,93.0,13.073301919762281,31.84000015258789,5596620.0
2026-05-11,AAON,93.0,12.8387633450611,141.6999969482422,1399200.0
2026-05-11,ARM,93.0,12.726444571811754,212.6499938964844,10549500.0
2026-05-11,ARWR,93.0,12.625462232783754,77.73999786376953,2290000.0
2026-05-11,BIRD,93.0,12.47933324913647,5.340000152587891,491600.0
2026-05-11,AMWL,93.0,12.421715217934471,8.149999618530273,71100.0
2026-05-11,ALB,93.0,12.325884495572726,209.9900054931641,2811300.0
2026-05-11,BWAY,93.0,12.292218406992511,16.729999542236328,197500.0
2026-05-11,AVTX,93.0,12.103009464336822,20.25,2881500.0
2026-05-11,APLS,92.0,12.054538804901236,41.02000045776367,9021713.0
2026-05-11,BDSX,92.0,12.030647334458394,16.110000610351562,108900.0
2026-05-11,AXGN,92.0,11.744559761305293,40.790000915527344,1338100.0
2026-05-11,CELC,92.0,11.726807635199332,125.63999938964844,946700.0
2026-05-11,ACMR,92.0,11.643000797640429,64.66999816894531,2013500.0
2026-05-11,CAPR,92.0,11.633726962839665,31.899999618530277,1670900.0
2026-05-11,CAMT,92.0,11.40530190735632,207.4600067138672,759500.0
2026-05-11,ATER,92.0,11.13952390257517,1.1200000047683716,415200.0
2026-05-11,ACHV,92.0,11.082659435067557,5.590000152587891,2183400.0
2026-05-11,BTSG,92.0,11.072418452539354,55.06999969482422,2472000.0
2026-05-11,CGNX,91.0,10.916511799533778,67.26000213623047,3077600.0
2026-05-11,CABA,91.0,10.891597437037474,3.819999933242798,5306200.0
2026-05-11,BLLN,91.0,10.883107262931823,105.94000244140624,1098300.0
2026-05-11,BODI,91.0,10.874254271190873,12.579999923706056,196100.0
2026-05-11,AIRG,91.0,10.855846482159633,7.050000190734863,205500.0
2026-05-11,ABLV,91.0,10.817292862443374,1.0499999523162842,192200.0
2026-05-11,BIOA,91.0,10.808722689655637,18.15999984741211,509400.0
2026-05-11,CC,91.0,10.799009811012178,25.17058563232422,3479900.0
2026-05-11,ASTH,91.0,10.767188167286672,37.970001220703125,561100.0
2026-05-11,AMAT,91.0,10.754697204510922,443.6199951171875,8324000.0
2026-05-11,ALOT,90.0,10.74613633428772,14.56999969482422,46300.0
2026-05-11,ARW,90.0,10.645597669308628,202.55999755859372,772300.0
2026-05-11,CECO,90.0,10.580583669230984,81.5,701100.0
2026-05-11,BGIN,90.0,10.571407694793415,3.940000057220459,96100.0
2026-05-11,AIRS,90.0,10.519217428674692,4.349999904632568,3020200.0
2026-05-11,CAT,90.0,10.420573836629753,926.7899780273438,2811700.0
2026-05-11,BTE,90.0,10.360614129174278,4.800000190734863,15465400.0
2026-05-11,ABCL,90.0,10.236525304653604,5.25,13448700.0
2026-05-11,CGEN,90.0,10.063847781559456,2.869999885559082,444100.0
2026-05-11,ALGM,90.0,10.047574674466285,48.38999938964844,3466400.0
2026-05-12,AIXI,99.0,180.0226576305212,11.979999542236328,273600.0
2026-05-12,AKAN,99.0,75.17928480162101,25.489999771118164,181900.0
2026-05-12,AXTI,99.0,57.387744454805365,122.9000015258789,7126500.0
2026-05-12,AGL,99.0,46.16311776946389,69.54000091552734,670900.0
2026-05-12,BAND,99.0,41.27143577884258,49.43999862670898,833800.0
2026-05-12,ASBP,99.0,38.39688327357602,5.170000076293945,169700.0
2026-05-12,AAOI,99.0,33.352549665460636,188.27999877929688,16391200.0
2026-05-12,AMBQ,99.0,32.37474690361866,66.37000274658203,3013100.0
2026-05-12,BBGI,99.0,31.219581259511724,15.779999732971191,35200.0
2026-05-12,ANL,99.0,31.04369554699144,13.149999618530272,133900.0
2026-05-12,AEHR,98.0,30.714928566713205,96.72000122070312,3683100.0
2026-05-12,CDNL,98.0,30.39700436877435,57.09000015258789,825900.0
2026-05-12,BW,98.0,26.802614883627644,19.75,5019400.0
2026-05-12,BE,98.0,26.103660902575477,280.69000244140625,7479400.0
2026-05-12,ARTV,98.0,23.956133567235582,10.630000114440918,529500.0
2026-05-12,BUUU,98.0,23.660577060137935,20.26000022888184,46800.0
2026-05-12,AMD,98.0,23.405493816900773,448.2900085449219,39140100.0
2026-05-12,AIP,98.0,22.57206500930231,32.43000030517578,1264700.0
2026-05-12,BVC,98.0,22.4539535418967,9.510000228881836,1300.0
2026-05-12,ANTX,98.0,22.41833438401155,4.269999980926514,189000.0
2026-05-12,ATOM,97.0,21.764991425157643,8.350000381469727,1717300.0
2026-05-12,BWEN,97.0,20.84013691315975,4.409999847412109,21662600.0
2026-05-12,ANAB,97.0,20.610702893334302,65.58000183105469,853900.0
2026-05-12,ANDG,97.0,19.58676730244367,36.380001068115234,516200.0
2026-05-12,AVNS,97.0,18.77437211573788,24.729999542236328,1575400.0
2026-05-12,ABSI,97.0,18.72147813834709,5.355000019073486,4078800.0
2026-05-12,CHRN,97.0,18.133697528252544,14.279999732971191,263900.0
2026-05-12,ATEX,97.0,17.99710518615764,54.25,348500.0
2026-05-12,AGCC,97.0,17.67894261095263,19.26000022888184,49400.0
2026-05-12,AP,97.0,17.605568265536,10.619999885559082,328900.0
2026-05-12,BNAI,96.0,17.574261767118525,23.799999237060547,374800.0
2026-05-12,ASYS,96.0,17.476637256089713,20.959999084472656,447700.0
2026-05-12,ASX,96.0,16.980071535526207,34.279998779296875,9871000.0
2026-05-12,ALM,96.0,16.717327158828255,22.1200008392334,5014000.0
2026-05-12,ANRO,96.0,16.49250302284601,24.6299991607666,206900.0
2026-05-12,CEVA,96.0,16.33064996904833,37.08000183105469,1637200.0
2026-05-12,ACLS,96.0,16.321742685889255,161.63999938964844,751700.0
2026-05-12,ALMU,96.0,15.868779215402876,27.11000061035156,1670300.0
2026-05-12,ASRT,96.0,15.67425543857418,22.549999237060547,111000.0
2026-05-12,AGX,96.0,15.605512831439675,681.010009765625,266000.0
2026-05-12,APLD,95.0,15.605300268720104,43.93000030517578,20248300.0
2026-05-12,CADL,95.0,15.376085736702663,8.720000267028809,2830500.0
2026-05-12,AGPU,95.0,15.369953796349419,6.659999847412109,288800.0
2026-05-12,BLDP,95.0,15.014706438250355,4.159999847412109,14181700.0
2026-05-12,AMKR,95.0,14.879347886189201,73.44999694824219,3416700.0
2026-05-12,AKAM,95.0,14.630861063651126,149.55999755859375,6552000.0
2026-05-12,BLZE,95.0,14.545972195860763,7.03000020980835,1460300.0
2026-05-12,BZFD,95.0,14.440136492052513,1.3899999856948853,131369500.0
2026-05-12,ALMS,95.0,14.416479425346093,23.51000022888184,602400.0
2026-05-12,BB,95.0,14.20594604354444,6.21999979019165,19197600.0
2026-05-12,BKSY,94.0,13.858767609501523,40.310001373291016,3587300.0
2026-05-12,ACRS,94.0,13.7788660506353,4.880000114440918,948900.0
2026-05-12,ALTO,94.0,13.617667112631992,4.619999885559082,3654100.0
2026-05-12,ARWR,94.0,13.562459140945341,79.04000091552734,1544500.0
2026-05-12,AMN,94.0,13.46218651478443,29.46999931335449,1604500.0
2026-05-12,BELFA,94.0,13.415227221065948,269.2099914550781,33900.0
2026-05-12,BRUN,94.0,13.384894858428645,18.420000076293945,1517600.0
2026-05-12,BHE,94.0,13.369348080448015,83.37999725341797,492400.0
2026-05-12,ACHV,94.0,13.338048762529676,5.989999771118164,2833200.0
2026-05-12,BELFB,94.0,13.278803581498682,298.2200012207031,303800.0
2026-05-12,AUR,93.0,13.159833656968308,7.21999979019165,25230900.0
2026-05-12,AOSL,93.0,12.925989764386973,37.720001220703125,1000400.0
2026-05-12,AESI,93.0,12.78898076873741,18.280000686645508,3900500.0
2026-05-12,ADEA,93.0,12.567959343327196,31.18000030517578,3001977.0
2026-05-12,APLS,93.0,12.4110422170827,41.060001373291016,7931662.0
2026-05-12,AMSC,93.0,12.327815986696194,54.5099983215332,1314800.0
2026-05-12,APC,93.0,12.257598922275726,21.549999237060547,444800.0
2026-05-12,AVTX,93.0,11.97705019499884,19.940000534057617,1708400.0
2026-05-12,BWAY,93.0,11.840071607037876,16.739999771118164,260700.0
2026-05-12,ASTH,93.0,11.728974881379544,39.0099983215332,601500.0
2026-05-12,CELC,92.0,11.634062812366325,124.68000030517578,1175600.0
2026-05-12,AXGN,92.0,11.567163546600682,40.93000030517578,651500.0
2026-05-12,BTSG,92.0,11.541319525455874,55.5,2717100.0
2026-05-12,ARM,92.0,11.487958525701906,207.9199981689453,7839600.0
2026-05-12,CAPR,92.0,11.487810418155599,31.520000457763672,1057100.0
