date,equity,cash_realized,open_positions,exposure,exposure_pct
2022-05-23,1000000.0,1000000.0,0,0.0,0.0
2022-05-24,999988.78,999988.78,0,0.0,0.0
2022-05-25,1001232.6170690989,999988.78,3,29934.79770034089,0.029897944983023835
2022-05-26,1001435.6633532881,1000161.94,1,9977.505143263346,0.009963201340217765
2022-05-27,1002280.7320559858,1000161.94,1,9977.505143263346,0.009954800909717596
2022-05-31,1001803.0863154768,1000161.94,1,9977.505143263346,0.009959547219962686
2022-06-01,1001647.9515365004,1000161.94,1,9977.505143263346,0.009961089750104443
2022-06-02,1001888.8164218306,1000161.94,1,9977.505143263346,0.00995869499661374
2022-06-03,1002019.4552405714,1000161.94,1,9977.505143263346,0.009957396626463586
2022-06-06,1001941.8874400496,1000161.94,1,9977.505143263346,0.009958167502863626
2022-06-07,1002031.702398622,1000161.94,1,9977.505143263346,0.009957274923916687
2022-06-08,1001814.11,1001814.11,0,0.0,0.0
2022-06-09,1001814.11,1001814.11,0,0.0,0.0
2022-06-10,1001814.11,1001814.11,0,0.0,0.0
2022-06-13,1001814.11,1001814.11,0,0.0,0.0
2022-06-14,1000389.5236144938,1000456.0700000001,18,179382.46383688794,0.1793126173380581
2022-06-15,1000723.2107739024,999336.9300000002,6,59888.43645594093,0.05984515579450448
2022-06-16,998481.9,998481.9,0,0.0,0.0
2022-06-17,998474.2872562741,998350.4600000001,2,19900.277388501294,0.019930685889954794
2022-06-21,1001002.5722542423,999190.6100000001,10,99753.70188836644,0.09965379176171611
2022-06-22,994618.9,994618.9,0,0.0,0.0
2022-06-23,994014.4002975464,994618.9,1,9945.0,0.01000488523810428
2022-06-24,995187.8002990723,994521.4,1,9898.0,0.009945861471599097
2022-06-27,994639.0,994639.0,0,0.0,0.0
2022-06-28,994639.0,994639.0,0,0.0,0.0
2022-06-29,994639.0,994639.0,0,0.0,0.0
2022-06-30,994639.0,994639.0,0,0.0,0.0
2022-07-01,996848.3734135104,994079.0,4,39809.56766539086,0.03993542922588202
2022-07-05,995390.04,995390.04,0,0.0,0.0
2022-07-06,995390.04,995390.04,0,0.0,0.0
2022-07-07,996300.741312964,995390.04,2,19907.16809659719,0.01998108329254352
2022-07-08,996279.42,996279.42,0,0.0,0.0
2022-07-11,996279.42,996279.42,0,0.0,0.0
2022-07-12,996279.42,996279.42,0,0.0,0.0
2022-07-13,996279.42,996279.42,0,0.0,0.0
2022-07-14,996633.082796936,996275.13,2,19915.797912597656,0.019983079286015934
2022-07-15,997697.7458230875,996828.9900000001,5,49332.74131970432,0.04944657991484731
2022-07-18,997037.15,997037.15,0,0.0,0.0
2022-07-19,997289.3105110169,997037.15,1,9968.199699401854,0.009995293837346046
2022-07-20,996887.43,996887.43,0,0.0,0.0
2022-07-21,996894.1349377264,996887.43,2,19909.292639940846,0.019971320867671203
2022-07-22,996721.8402622045,996778.75,1,9959.132666796313,0.009991887670662855
2022-07-25,996864.295819074,996778.75,2,19910.662692278493,0.01997329303074185
2022-07-26,996998.3599868597,996970.8,2,19914.433140963185,0.01997438906642299
2022-07-27,997449.5563121618,996688.3,4,39821.53227159368,0.03992335453917544
2022-07-28,996784.4643420996,996345.4500000001,1,9959.132666796313,0.009991259919334283
2022-07-29,997056.8158931555,996345.4500000001,1,9959.132666796313,0.009988530751755608
2022-08-01,997044.622142774,996345.4500000001,1,9959.132666796313,0.009988652910431318
2022-08-02,996833.2463798346,996345.4500000001,1,9959.132666796313,0.009990770976955832
2022-08-03,996678.7774658026,996345.4500000001,1,9959.132666796313,0.009992319383100363
2022-08-04,996717.6131076559,996650.3200000001,1,9938.04666742961,0.009970774607307152
2022-08-05,996542.9048610824,996477.9800000001,1,9858.456120362996,0.009892655973239064
2022-08-08,996524.246058449,996455.3400000001,1,9962.090134483236,0.009996836678973218
2022-08-09,996565.9000000001,996565.9000000001,0,0.0,0.0
2022-08-10,996850.1405395509,996565.9000000001,1,9896.719543457031,0.009927991320842242
2022-08-11,996929.7000000002,996929.7000000002,0,0.0,0.0
2022-08-12,996929.7000000002,996929.7000000002,0,0.0,0.0
2022-08-15,996929.7000000002,996929.7000000002,0,0.0,0.0
2022-08-16,996929.7000000002,996929.7000000002,0,0.0,0.0
2022-08-17,996929.7000000002,996929.7000000002,0,0.0,0.0
2022-08-18,997764.9001991274,996929.7000000002,1,9959.75996017456,0.00998207088482152
2022-08-19,997837.9800000002,997837.9800000002,0,0.0,0.0
2022-08-22,998512.6811291605,997837.9800000002,2,19862.670010366128,0.019892256138304202
2022-08-23,998945.9516503103,998377.3100000003,9,89043.56351269201,0.08913751876724406
2022-08-24,1000843.7852530244,998799.3700000005,8,78793.31747593421,0.07872688888807396
2022-08-25,1002205.4400756841,1000165.8000000005,2,19951.609924316406,0.019907704674612132
2022-08-26,1001568.6704016118,1000673.7900000005,1,9986.559799194336,0.009970918714130602
2022-08-29,1001403.2302008062,1000673.7900000005,1,9986.559799194336,0.009972565993412846
2022-08-30,1001191.5400000005,1001191.5400000005,0,0.0,0.0
2022-08-31,1002201.728616684,1001191.5400000005,5,49824.81000621084,0.049715350296773965
2022-09-01,1000891.6690752762,1000767.8400000005,2,19838.52759701132,0.01982085395449453
2022-09-02,999327.8351250144,999821.5400000006,17,169351.34808825832,0.16946525668132992
2022-09-06,999734.4829250828,999409.9400000008,4,39764.416379727525,0.0397749773153592
