date,equity,cash_realized,open_positions,exposure,exposure_pct
2025-08-01,999296.840801487,999223.76,1,9993.689616680145,0.010000721716146624
2025-08-04,1007942.5061546228,998887.76,14,140147.48047892598,0.13904312956658538
2025-08-05,1009909.1586834914,998276.62,14,140287.48225514352,0.1389109912004571
2025-08-06,1005498.1154888636,998152.77,14,140287.48225514352,0.1395203830759415
2025-08-07,1004785.48973301,1000144.2000000001,14,140339.12296645105,0.13967073012145284
2025-08-08,1002610.0689805795,1006197.6300000001,2,20131.730478286743,0.020079322062620034
2025-08-11,1001535.3800000001,1001535.3800000001,0,0.0,0.0
2025-08-12,1001247.7545536805,1001535.3800000001,1,9990.825119018555,0.009978374556727069
2025-08-13,1001304.3047322084,1001535.3800000001,1,9990.825119018555,0.009977811012897351
2025-08-14,1001002.0548809816,1001535.3800000001,1,9990.825119018555,0.00998082378582775
2025-08-15,1000920.1552380372,1001535.3800000001,1,9990.825119018555,0.009981640460264838
2025-08-18,1001404.5299246979,1000776.8200000001,2,19933.3998670578,0.019905442077994915
2025-08-19,1000877.239973755,1000634.7200000001,1,9929.559921264648,0.009920856948975102
2025-08-20,1001395.3434129783,1000473.7000000001,3,29931.12606486599,0.02988942005946827
2025-08-21,1000179.4513866546,999974.3600000001,9,89373.56833281259,0.08935753299960777
2025-08-22,1003231.5822524574,999897.6000000001,10,99790.96903099756,0.0994695250790916
2025-08-25,1002514.7166047504,999788.1900000001,9,89425.5583273385,0.08920124248170538
2025-08-26,1003897.6002959443,1000574.8,8,79426.7741316605,0.07911840222373862
2025-08-27,1004038.6905894661,1002932.04,2,19701.549915790558,0.01962230151133307
2025-08-28,1004220.130032959,1003417.6900000001,1,9679.5,0.009638822913938513
2025-08-29,1003969.03,1003969.03,0,0.0,0.0
2025-09-02,1003969.03,1003969.03,0,0.0,0.0
2025-09-03,1003939.3096065521,1003856.5,2,20070.590670585632,0.01999183663647096
2025-09-04,1005260.0291916656,1003439.4299999999,2,20070.590670585632,0.019965571183333024
2025-09-05,1004450.1807065964,1002770.85,3,30116.11071872711,0.029982682364138216
2025-09-08,1003634.1297088623,1002770.85,6,60152.51108646393,0.059934700610383966
2025-09-09,1004894.1700189972,1003344.59,3,30096.920568466187,0.029950338519624625
2025-09-10,1005826.1391046905,1003100.59,4,40125.64060020447,0.0398932171676521
2025-09-11,1006739.7786553955,1003111.11,4,40145.23097658157,0.03987647237918786
2025-09-12,1006742.9262969714,1006255.49,2,20087.560634104677,0.019953018898271554
2025-09-15,1006514.1696279908,1005956.5900000001,2,20071.37032699585,0.019941468220377127
2025-09-16,1006897.4377290563,1006069.2000000001,3,30147.414859788,0.029940899370825787
2025-09-17,1006670.8023943548,1005949.2300000001,3,30153.4742965861,0.02995365935404743
2025-09-18,1006224.8473356084,1005677.05,2,20104.764564530433,0.019980389689010378
