date,open_positions,gross_exposure,exposure_pct
2022-05-24,1,99957.73010772739,0.10008267555247481
2022-05-25,2,199650.49970642652,0.19976474841932804
2022-05-26,0,0.0,0.0
2022-05-27,0,0.0,0.0
2022-05-31,0,0.0,0.0
2022-06-01,0,0.0,0.0
2022-06-02,0,0.0,0.0
2022-06-03,0,0.0,0.0
2022-06-06,0,0.0,0.0
2022-06-07,0,0.0,0.0
2022-06-08,0,0.0,0.0
2022-06-09,0,0.0,0.0
2022-06-10,3,299972.1685936769,0.29889903642645016
2022-06-13,10,983073.6684752018,1.0213932745966277
2022-06-14,23,2144052.644696927,2.345033922208951
2022-06-15,10,918146.1813002386,1.003402996202
2022-06-16,9,789386.549634717,0.914262484682307
2022-06-17,8,663309.4313771358,0.8300256931695671
2022-06-21,6,492083.4061475708,0.5953621770315652
2022-06-22,1,79809.73259658813,0.0992322839557863
2022-06-23,1,80507.427,0.10060460219736204
2022-06-24,1,80375.29499999998,0.09927995739078234
2022-06-27,0,0.0,0.0
2022-06-28,0,0.0,0.0
2022-06-29,1,80469.59147277831,0.10016671023210964
2022-06-30,0,0.0,0.0
2022-07-01,4,321705.14986710204,0.39559297409683825
2022-07-05,1,80336.256,0.098643417404747
2022-07-06,0,0.0,0.0
2022-07-07,0,0.0,0.0
2022-07-08,0,0.0,0.0
2022-07-11,0,0.0,0.0
2022-07-12,0,0.0,0.0
2022-07-13,3,243720.55461602876,0.298525774518251
2022-07-14,1,81202.23878343342,0.10109830178762463
2022-07-15,5,402428.02910556586,0.49764652663638637
2022-07-18,0,0.0,0.0
2022-07-19,1,80889.00576073454,0.09972885004556838
2022-07-20,0,0.0,0.0
2022-07-21,1,80812.71176188659,0.09975626766609037
2022-07-22,0,0.0,0.0
2022-07-25,3,241211.02749151608,0.30020522246879905
2022-07-26,2,160476.84154561994,0.20012282756609376
2022-07-27,4,320669.16612382507,0.39843388016981857
2022-07-28,0,0.0,0.0
2022-07-29,0,0.0,0.0
2022-08-01,0,0.0,0.0
2022-08-02,0,0.0,0.0
2022-08-03,0,0.0,0.0
2022-08-04,1,80422.19103137997,0.0999151808244612
2022-08-05,2,160988.10892061825,0.1991277783428913
2022-08-08,1,80682.96799917972,0.0998613651089934
2022-08-09,0,0.0,0.0
2022-08-10,1,80709.78543679809,0.09955739571957319
2022-08-11,0,0.0,0.0
2022-08-12,0,0.0,0.0
2022-08-15,0,0.0,0.0
2022-08-16,0,0.0,0.0
2022-08-17,0,0.0,0.0
2022-08-18,1,81123.3419756174,0.09917696903804321
2022-08-19,0,0.0,0.0
2022-08-22,7,571769.9876127236,0.7033871706823392
2022-08-23,11,894629.9955074954,1.0992065896199565
2022-08-24,8,655936.8768772031,0.7947558003365834
2022-08-25,3,251165.31795609242,0.3007139050439464
2022-08-26,1,83324.06982569798,0.10060135763107467
2022-08-29,1,82340.41561289977,0.09928863609187173
2022-08-30,0,0.0,0.0
2022-08-31,9,754165.1560937961,0.8821743123759068
2022-09-01,3,250356.57051036903,0.3005663073188322
2022-09-02,18,1480668.1708257222,1.816362081143489
2022-09-06,12,985281.1571767912,1.2086869183551479
2022-09-07,8,655887.673295307,0.7918290798215594
2022-09-08,2,164615.52635747334,0.20017773607197967
2022-09-09,3,248279.5364030297,0.2988933868761239
2022-09-12,0,0.0,0.0
2022-09-13,0,0.0,0.0
2022-09-14,0,0.0,0.0
2022-09-15,0,0.0,0.0
2022-09-16,2,167358.169342566,0.2003751199835075
2022-09-19,4,334907.92043793865,0.39614992569595986
2022-09-20,1,84143.90037856292,0.10036497227604377
2022-09-21,5,418737.11643936706,0.5015272694366629
2022-09-22,11,894907.7121434779,1.1319075254962037
2022-09-23,14,1053569.0777982157,1.4201496858527007
2022-09-26,13,937036.3267914811,1.314070055472982
2022-09-27,6,435902.73224363744,0.6005058461809839
2022-09-28,5,364736.59992059466,0.49657516995309653
2022-09-29,1,72988.48321160054,0.10051507857531149
2022-09-30,0,0.0,0.0
2022-10-03,2,145305.80918107543,0.2002134498626371
2022-10-04,0,0.0,0.0
2022-10-05,0,0.0,0.0
2022-10-06,0,0.0,0.0
2022-10-07,0,0.0,0.0
2022-10-10,0,0.0,0.0
2022-10-11,0,0.0,0.0
2022-10-12,0,0.0,0.0
2022-10-13,2,145868.42336990044,0.19915724711013189
2022-10-14,1,73384.43275707244,0.10083076316064524
2022-10-17,0,0.0,0.0
2022-10-18,0,0.0,0.0
2022-10-19,0,0.0,0.0
2022-10-20,0,0.0,0.0
2022-10-21,0,0.0,0.0
2022-10-24,0,0.0,0.0
2022-10-25,0,0.0,0.0
2022-10-26,0,0.0,0.0
2022-10-27,0,0.0,0.0
2022-10-28,0,0.0,0.0
2022-10-31,0,0.0,0.0
2022-11-01,0,0.0,0.0
2022-11-02,0,0.0,0.0
2022-11-03,1,72915.04051679993,0.09990634983935275
2022-11-04,3,220167.8854680481,0.30240272946766283
2022-11-07,1,72839.26437690735,0.10125626838819794
2022-11-08,0,0.0,0.0
2022-11-09,1,72159.48851083509,0.09985320215823346
2022-11-10,2,145323.3980677129,0.20206572556382701
2022-11-11,0,0.0,0.0
2022-11-14,0,0.0,0.0
2022-11-15,1,71877.85874789221,0.09974209276801432
2022-11-16,1,72002.36227296563,0.09983358378217004
