date,equity,cash_realized,open_positions,exposure,exposure_pct
2022-05-23,999699.1917720403,1000000.0,21,209364.5634579096,0.20942756099141735
2022-05-24,999272.9739455645,998083.2599999999,18,179438.81590491833,0.17956936751367927
2022-05-25,1001831.8744772979,997590.5999999999,38,379148.79637307435,0.37845551337732575
2022-05-26,1008054.6801591894,996534.1299999999,54,540047.0631983543,0.5357319139801736
2022-05-27,1018107.5968786904,996141.2899999999,60,600961.2042685702,0.590272782671492
2022-05-31,1007697.3117604044,993098.01,52,520475.52873829106,0.5164998682283298
2022-06-01,1011592.7536043086,991443.53,53,531541.4041301141,0.5254499918432889
2022-06-02,1013502.0939133094,991143.5900000001,56,562155.3251453378,0.5546661704217675
2022-06-03,1017407.095885543,990368.3800000001,55,552425.0335403453,0.542973442758937
2022-06-06,1020679.3125520102,989548.9300000002,63,634503.8412057341,0.6216485760050143
2022-06-07,1037398.5947215374,989230.9900000002,61,615598.2372441381,0.5934056980377724
2022-06-08,1027664.8192722136,991143.8500000004,61,617138.9185384939,0.6005254894057268
2022-06-09,1014013.9636236652,987867.0400000005,40,403530.1986049577,0.39795329559655
2022-06-10,1005191.8032731562,991929.6800000006,13,131165.88376305357,0.13048841359026667
2022-06-13,998130.4900000007,998130.4900000007,0,0.0,0.0
2022-06-14,998130.4900000007,998130.4900000007,0,0.0,0.0
2022-06-15,998130.4900000007,998130.4900000007,0,0.0,0.0
2022-06-16,998222.4017850884,998130.4900000007,2,19769.941173591524,0.019805146767130837
2022-06-17,998181.2253334282,997921.6600000007,6,59807.678983627215,0.05991665387580227
2022-06-21,1000493.6779652883,997818.7800000007,15,149479.4789954669,0.14940572068327754
2022-06-22,998878.0856071977,996150.5400000009,12,119678.0132173423,0.11981243250981172
2022-06-23,1004963.2922691706,995922.1800000009,18,179538.22552990247,0.17865152579305824
2022-06-24,1004923.5101543664,994536.910000001,22,219761.70335582367,0.21868500551058465
2022-06-27,1003434.9937712244,992597.270000001,25,249469.32244144965,0.24861533033033406
2022-06-28,996672.6052280851,989342.5000000009,26,259040.73748908652,0.25990554584351794
2022-06-29,993099.732557313,987346.3200000009,17,169101.44067602526,0.17027639332917271
2022-06-30,989894.221405475,986462.5900000008,11,109438.44635856002,0.11055569776251117
2022-07-01,990787.237304064,986722.5800000008,11,109246.16153691732,0.11026197898367823
2022-07-05,990174.2386844602,988301.5100000007,7,69169.92973228863,0.06985632127148389
