strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TPG,2024-11-05,58.5694,55.7799,2.7895,2024-11-05,56.9874,hold_0d_close,847,49608.27,-1339.91,-0.02701,-0.5671,-0.8221,0.2181,0,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.77991972612525; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,IAG,2024-11-05,5.33,5.27,0.06,2024-11-05,5.27,same_day_stop_loss_red_candle,9303,49584.99,-558.18,-0.011257,-1.0,-1.1667,1.5,0,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.269999980926514; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,VRT,2024-11-05,107.2794,104.3751,2.9043,2024-11-05,112.2197,hold_0d_close,461,49455.8,2277.48,0.046051,1.701,-0.1512,1.7457,0,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:107.2794; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=104.37511117649628; decision_date=2024-11-04 00:00:00; filter_close=106.0019; filter_ma50=97.1892; filter_avg_value_10=777.03; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EVGO,2024-11-07,6.69,6.44,0.25,2024-11-07,6.44,same_day_stop_loss_red_candle,7424,49666.56,-1856.0,-0.037369,-1.0,-3.68,0.94,0,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.440000057220459; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EVGO,2024-11-08,6.18,5.77,0.41,2024-11-08,5.77,same_day_stop_loss_red_candle,8022,49575.96,-3289.02,-0.066343,-1.0,-1.6829,0.0244,0,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.769999980926514; decision_date=2024-11-07 00:00:00; filter_close=6.1300; filter_ma50=6.0045; filter_avg_value_10=41.11; filter_adr20=8.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,JANX,2024-11-13,52.92,51.995,0.925,2024-11-13,51.995,same_day_stop_loss_red_candle,933,49374.36,-863.02,-0.017479,-1.0,-1.0703,0.8541,0,91.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:52.9200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.994998931884766; decision_date=2024-11-12 00:00:00; filter_close=52.8400; filter_ma50=49.3124; filter_avg_value_10=39.00; filter_adr20=5.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,AGX,2024-11-18,135.9776,125.6091,10.3685,2024-11-18,138.1541,hold_0d_close,363,49359.85,790.1,0.016007,0.2099,-0.1365,0.6775,0,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:135.9776; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=125.60908114122164; decision_date=2024-11-15 00:00:00; filter_close=135.1762; filter_ma50=116.1938; filter_avg_value_10=49.19; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,POWL,2024-11-18,95.5069,89.3206,6.1862,2024-11-18,95.762,hold_0d_close,517,49377.05,131.91,0.002671,0.0412,-0.1735,0.4756,0,96.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:95.5069; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=89.32064973195824; decision_date=2024-11-15 00:00:00; filter_close=92.2895; filter_ma50=82.1559; filter_avg_value_10=147.11; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,ADMA,2024-11-18,19.04,19.02,0.02,2024-11-18,19.02,same_day_stop_loss_red_candle,2595,49408.8,-51.9,-0.00105,-1.0,-6.9999,27.3993,0,96.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:19.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.020000457763672; decision_date=2024-11-15 00:00:00; filter_close=19.0400; filter_ma50=18.5429; filter_avg_value_10=90.70; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,CORT,2024-11-18,52.0,51.51,0.49,2024-11-18,52.62,hold_0d_close,950,49400.0,589.0,0.011923,1.2653,-0.6327,2.0204,0,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:52.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.5099983215332; decision_date=2024-11-15 00:00:00; filter_close=51.8300; filter_ma50=46.4612; filter_avg_value_10=63.52; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,CRDO,2024-11-18,40.15,39.18,0.97,2024-11-18,40.6,hold_0d_close,1231,49424.65,553.95,0.011208,0.4639,-0.2062,1.2062,0,93.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:40.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=39.18000030517578; decision_date=2024-11-15 00:00:00; filter_close=39.7600; filter_ma50=35.6163; filter_avg_value_10=119.13; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LEU,2024-11-18,72.0,68.65,3.35,2024-11-18,76.46,hold_0d_close,687,49464.0,3064.02,0.061944,1.3313,-0.4478,2.2,0,92.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:72.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=68.6500015258789; decision_date=2024-11-15 00:00:00; filter_close=70.1600; filter_ma50=69.2742; filter_avg_value_10=201.07; filter_adr20=12.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EXEL,2024-11-18,34.15,34.06,0.09,2024-11-18,34.06,same_day_stop_loss_red_candle,1453,49619.95,-130.77,-0.002635,-1.0,-1.0,5.3333,0,92.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:34.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.060001373291016; decision_date=2024-11-15 00:00:00; filter_close=34.4500; filter_ma50=29.0432; filter_avg_value_10=82.15; filter_adr20=2.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,COMP,2024-11-18,6.32,6.31,0.01,2024-11-18,6.31,same_day_stop_loss_red_candle,7851,49618.32,-78.51,-0.001582,-1.0,-22.9995,0.0,0,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:6.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.309999942779541; decision_date=2024-11-15 00:00:00; filter_close=6.3200; filter_ma50=6.1276; filter_avg_value_10=31.79; filter_adr20=5.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,RVMD,2024-11-18,55.31,54.89,0.42,2024-11-18,54.89,same_day_stop_loss_red_candle,897,49613.07,-376.74,-0.007594,-1.0,-3.8571,1.5238,0,90.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:55.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=54.88999938964844; decision_date=2024-11-15 00:00:00; filter_close=55.1300; filter_ma50=49.1404; filter_avg_value_10=101.91; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,PTON,2024-11-19,7.43,7.36,0.07,2024-11-19,7.36,same_day_stop_loss_red_candle,6675,49595.25,-467.25,-0.009421,-1.0,-1.7143,7.5715,0,97.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:7.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.360000133514404; decision_date=2024-11-18 00:00:00; filter_close=7.5800; filter_ma50=5.8656; filter_avg_value_10=154.40; filter_adr20=8.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TVTX,2024-11-19,17.39,16.86,0.53,2024-11-19,17.39,hold_0d_close,2850,49561.5,0.0,0.0,0.0,-0.783,0.0943,0,96.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:17.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.860000610351562; decision_date=2024-11-18 00:00:00; filter_close=17.3900; filter_ma50=16.3605; filter_avg_value_10=28.73; filter_adr20=6.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,EWTX,2024-11-19,30.37,29.821,0.549,2024-11-19,31.51,hold_0d_close,1632,49563.84,1860.48,0.037537,2.0765,-0.7468,2.4572,0,91.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:30.3700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.82099914550781; decision_date=2024-11-18 00:00:00; filter_close=30.7900; filter_ma50=29.7803; filter_avg_value_10=29.34; filter_adr20=5.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,COMP,2024-11-19,6.13,6.09,0.04,2024-11-19,6.09,same_day_stop_loss_red_candle,8102,49665.26,-324.08,-0.006525,-1.0,-1.5,4.25,0,90.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:6.1300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.090000152587891; decision_date=2024-11-18 00:00:00; filter_close=6.1900; filter_ma50=6.1334; filter_avg_value_10=28.97; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LUMN,2024-11-20,7.75,7.35,0.4,2024-11-20,7.55,hold_0d_close,6406,49646.5,-1281.2,-0.025806,-0.5,-0.9,0.1,0,98.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:7.7500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.349999904632568; decision_date=2024-11-19 00:00:00; filter_close=7.7400; filter_ma50=7.0304; filter_avg_value_10=193.83; filter_adr20=8.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TVTX,2024-11-20,17.36,16.975,0.385,2024-11-20,17.86,hold_0d_close,2856,49580.16,1428.0,0.028802,1.2987,-0.8052,1.3247,0,95.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:17.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.975000381469727; decision_date=2024-11-19 00:00:00; filter_close=17.3900; filter_ma50=16.4515; filter_avg_value_10=28.88; filter_adr20=6.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,HRI,2024-11-20,210.1391,208.2416,1.8975,2024-11-20,208.2416,same_day_stop_loss_red_candle,236,49592.82,-447.81,-0.00903,-1.0,-2.159,0.2308,0,92.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:210.1391; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=208.24155282156636; decision_date=2024-11-19 00:00:00; filter_close=209.7498; filter_ma50=177.8770; filter_avg_value_10=90.08; filter_adr20=3.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LBRDK,2024-11-20,81.0861,80.927,0.1592,2024-11-20,80.927,same_day_stop_loss_red_candle,612,49624.72,-97.42,-0.001963,-1.0,-2.1176,8.588,0,90.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:81.0861; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=80.92696380615234; decision_date=2024-11-19 00:00:00; filter_close=81.1049; filter_ma50=74.5180; filter_avg_value_10=205.23; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LUMN,2024-11-21,7.6,7.39,0.21,2024-11-21,7.85,hold_0d_close,6530,49628.0,1632.5,0.032895,1.1905,-0.381,2.619,0,98.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:7.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.389999866485596; decision_date=2024-11-20 00:00:00; filter_close=7.5500; filter_ma50=7.0726; filter_avg_value_10=154.43; filter_adr20=8.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,VSCO,2024-11-22,34.69,34.5,0.19,2024-11-22,37.09,hold_0d_close,1433,49710.77,3439.2,0.069184,12.6317,0.0,15.0527,0,92.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:34.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.5; decision_date=2024-11-21 00:00:00; filter_close=34.9700; filter_ma50=28.9778; filter_avg_value_10=64.86; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LUMN,2024-12-02,7.3,7.29,0.01,2024-12-02,7.29,same_day_stop_loss_red_candle,6833,49880.9,-68.33,-0.00137,-1.0,-31.9993,3.9999,0,97.0,entry=rsi2_next_open; setup_rsi2=4.84; raw_entry=open:7.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.289999961853027; decision_date=2024-11-29 00:00:00; filter_close=7.3400; filter_ma50=7.2354; filter_avg_value_10=96.15; filter_adr20=8.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,ROOT,2024-12-04,92.72,91.98,0.74,2024-12-04,91.98,same_day_stop_loss_red_candle,537,49790.64,-397.38,-0.007981,-1.0,-5.0135,2.7027,0,97.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:92.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=91.9800033569336; decision_date=2024-12-03 00:00:00; filter_close=92.8600; filter_ma50=62.1932; filter_avg_value_10=52.01; filter_adr20=11.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,ROOT,2024-12-05,91.26,89.01,2.25,2024-12-05,95.71,hold_0d_close,546,49827.96,2429.7,0.048762,1.9778,-0.44,2.8267,0,96.0,entry=rsi2_next_open; setup_rsi2=2.08; raw_entry=open:91.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=89.01000213623047; decision_date=2024-12-04 00:00:00; filter_close=90.4500; filter_ma50=63.2132; filter_avg_value_10=49.26; filter_adr20=10.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TOST,2024-12-06,37.93,37.2,0.73,2024-12-06,38.81,hold_0d_close,1317,49953.81,1158.96,0.023201,1.2055,-0.7671,1.2466,0,92.0,entry=rsi2_next_open; setup_rsi2=1.76; raw_entry=open:37.9300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=37.20000076293945; decision_date=2024-12-05 00:00:00; filter_close=38.0200; filter_ma50=33.7940; filter_avg_value_10=405.02; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LB,2024-12-09,63.7837,62.7421,1.0416,2024-12-09,62.7421,same_day_stop_loss_red_candle,784,50006.43,-816.59,-0.01633,-1.0,-2.5714,1.4571,0,96.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:63.7837; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=62.7421386206588; decision_date=2024-12-06 00:00:00; filter_close=63.5952; filter_ma50=58.5249; filter_avg_value_10=44.88; filter_adr20=10.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,AGX,2024-12-09,147.2958,135.0476,12.2483,2024-12-09,144.8027,hold_0d_close,339,49933.29,-845.19,-0.016926,-0.2036,-0.3053,0.6042,0,94.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:147.2958; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=135.0475581684308; decision_date=2024-12-06 00:00:00; filter_close=145.5546; filter_ma50=132.6805; filter_avg_value_10=49.46; filter_adr20=6.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,IESC,2024-12-09,268.17,264.11,4.06,2024-12-09,264.11,same_day_stop_loss_red_candle,186,49879.62,-755.17,-0.01514,-1.0,-4.165,0.0,0,92.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:268.1700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=264.1099853515625; decision_date=2024-12-06 00:00:00; filter_close=268.1700; filter_ma50=244.1556; filter_avg_value_10=64.69; filter_adr20=7.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,AGX,2024-12-10,144.0705,143.5561,0.5144,2024-12-10,143.5561,same_day_stop_loss_red_candle,346,49848.4,-178.0,-0.003571,-1.0,-13.1351,3.8848,0,94.0,entry=rsi2_next_open; setup_rsi2=1.98; raw_entry=open:144.0705; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=143.55607053666745; decision_date=2024-12-09 00:00:00; filter_close=144.8027; filter_ma50=133.5953; filter_avg_value_10=53.58; filter_adr20=6.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,IESC,2024-12-10,253.27,251.26,2.01,2024-12-10,251.26,same_day_stop_loss_red_candle,197,49894.19,-395.97,-0.007936,-1.0,-2.6219,1.8557,0,90.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:253.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=251.25999450683597; decision_date=2024-12-09 00:00:00; filter_close=252.3500; filter_ma50=245.2086; filter_avg_value_10=70.63; filter_adr20=7.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,CRS,2024-12-10,183.7484,178.5937,5.1547,2024-12-10,180.8228,hold_0d_close,271,49795.82,-792.85,-0.015922,-0.5676,-0.7722,0.3263,0,90.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:183.7484; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=178.59370962897202; decision_date=2024-12-09 00:00:00; filter_close=183.2907; filter_ma50=169.8786; filter_avg_value_10=118.39; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SEZL,2024-12-11,54.8333,54.1667,0.6667,2024-12-11,54.1667,same_day_stop_loss_red_candle,909,49843.5,-606.0,-0.012158,-1.0,-4.915,1.0,0,98.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:54.8333; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=54.16666793823242; decision_date=2024-12-10 00:00:00; filter_close=54.2083; filter_ma50=47.4273; filter_avg_value_10=38.85; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,CVNA,2024-12-11,47.8,46.882,0.918,2024-12-11,50.19,hold_0d_close,1042,49807.6,2490.38,0.05,2.6035,-0.2832,2.7865,0,94.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:47.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.88199996948242; decision_date=2024-12-10 00:00:00; filter_close=47.3040; filter_ma50=44.5595; filter_avg_value_10=510.67; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,AGX,2024-12-11,143.5758,137.3132,6.2627,2024-12-11,146.5835,hold_0d_close,347,49820.82,1043.66,0.020948,0.4803,-0.2607,0.6714,0,93.0,entry=rsi2_next_open; setup_rsi2=0.44; raw_entry=open:143.5758; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=137.3131906871929; decision_date=2024-12-10 00:00:00; filter_close=140.9342; filter_ma50=134.4129; filter_avg_value_10=53.19; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,VST,2024-12-11,144.7127,138.1286,6.5841,2024-12-11,144.7722,hold_0d_close,345,49925.88,20.53,0.000411,0.009,-0.3765,0.372,0,92.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:144.7127; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=138.12856284853495; decision_date=2024-12-10 00:00:00; filter_close=140.3299; filter_ma50=137.0090; filter_avg_value_10=726.12; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TPL,2024-12-11,436.2295,428.0162,8.2133,2024-12-11,428.0162,same_day_stop_loss_red_candle,114,49730.17,-936.32,-0.018828,-1.0,-4.9493,0.0,0,91.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:436.2295; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=428.01621395489457; decision_date=2024-12-10 00:00:00; filter_close=428.8997; filter_ma50=411.8887; filter_avg_value_10=347.55; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,CRS,2024-12-11,182.0667,179.7679,2.2987,2024-12-11,180.1362,hold_0d_close,274,49886.27,-528.97,-0.010603,-0.8398,-0.9394,0.4502,0,90.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:182.0667; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=179.76794725426086; decision_date=2024-12-10 00:00:00; filter_close=180.8228; filter_ma50=170.3231; filter_avg_value_10=105.75; filter_adr20=3.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,TPR,2024-12-11,60.6066,59.9588,0.6478,2024-12-11,61.1464,hold_0d_close,823,49879.23,444.27,0.008907,0.8333,-0.6061,1.303,0,90.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:60.6066; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=59.95880972124127; decision_date=2024-12-10 00:00:00; filter_close=60.2533; filter_ma50=50.7036; filter_avg_value_10=410.16; filter_adr20=2.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,IESC,2024-12-11,257.18,248.0,9.18,2024-12-11,255.24,hold_0d_close,194,49892.92,-376.36,-0.007543,-0.2113,-0.3388,0.878,0,90.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:257.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=248.0; decision_date=2024-12-10 00:00:00; filter_close=252.1800; filter_ma50=246.2598; filter_avg_value_10=69.57; filter_adr20=7.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SEZL,2024-12-12,53.285,51.5567,1.7283,2024-12-12,52.645,hold_0d_close,936,49874.76,-599.04,-0.012011,-0.3703,-0.7435,0.7989,0,98.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:53.2850; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.55666732788086; decision_date=2024-12-11 00:00:00; filter_close=53.3433; filter_ma50=47.9484; filter_avg_value_10=36.86; filter_adr20=9.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,HNST,2024-12-12,7.14,7.04,0.1,2024-12-12,7.04,same_day_stop_loss_red_candle,6988,49894.32,-698.8,-0.014006,-1.0,-2.85,1.7,0,96.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:7.1400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.039999961853027; decision_date=2024-12-11 00:00:00; filter_close=7.1400; filter_ma50=5.3764; filter_avg_value_10=25.80; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,LLYVK,2024-12-12,70.74,70.37,0.37,2024-12-12,71.35,hold_0d_close,704,49800.96,429.44,0.008623,1.6487,0.0,3.0,0,93.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:70.7400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=70.37000274658203; decision_date=2024-12-11 00:00:00; filter_close=70.8400; filter_ma50=62.2805; filter_avg_value_10=27.96; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,RCAT,2024-12-13,7.2,6.71,0.49,2024-12-13,8.23,hold_0d_close,6928,49881.6,7135.84,0.143056,2.102,-0.0816,2.5714,0,99.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:7.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.710000038146973; decision_date=2024-12-12 00:00:00; filter_close=7.1900; filter_ma50=5.0565; filter_avg_value_10=66.91; filter_adr20=16.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,SEZL,2024-12-13,52.4983,52.0,0.4983,2024-12-13,52.0,same_day_stop_loss_red_candle,957,50240.9,-476.9,-0.009492,-1.0,-2.3311,4.4749,0,98.0,entry=rsi2_next_open; setup_rsi2=1.29; raw_entry=open:52.4983; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=52.0; decision_date=2024-12-12 00:00:00; filter_close=52.6450; filter_ma50=48.4601; filter_avg_value_10=35.97; filter_adr20=9.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,HNST,2024-12-13,6.87,6.855,0.015,2024-12-13,7.06,hold_0d_close,7309,50212.83,1388.71,0.027656,12.6668,-0.4667,18.3335,0,96.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.8700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.855000019073486; decision_date=2024-12-12 00:00:00; filter_close=6.9500; filter_ma50=5.4452; filter_avg_value_10=25.67; filter_adr20=7.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_0d_close_setup_low_stop,INOD,2024-12-13,35.2,34.41,0.79,2024-12-13,34.41,same_day_stop_loss_red_candle,1428,50265.6,-1128.12,-0.022443,-1.0,-1.2532,2.2911,0,96.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:35.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.40999984741211; decision_date=2024-12-12 00:00:00; filter_close=35.0300; filter_ma50=29.9906; filter_avg_value_10=92.66; filter_adr20=10.86; rs_bucket=rs90_100
