date,open_positions,gross_exposure,exposure_pct
2024-05-21,2,199148.63052027102,0.20129167342671286
2024-05-22,2,199148.63052027102,0.2007336109457609
2024-05-23,6,592451.1794421804,0.6048839838467208
2024-05-24,7,701676.0080681832,0.6858146189637226
2024-05-28,5,505716.7394947329,0.49487892692242236
2024-05-29,5,506009.2736565133,0.49832347866262255
2024-05-30,6,611458.2053803937,0.5994079198448994
2024-05-31,5,511261.540174144,0.4994583684000061
2024-06-03,5,511346.6166969978,0.5014009497851238
2024-06-04,8,814753.004401735,0.8054433281279285
2024-06-05,13,1372807.6965626008,1.278545723794268
2024-06-06,13,1369966.486316892,1.2988990262616928
2024-06-07,13,1367784.0828161284,1.3349313209203282
2024-06-10,5,529890.0927414978,0.5017425090972314
2024-06-11,6,635191.185274408,0.6025327251673697
2024-06-12,5,529265.4251158669,0.49983202112408803
2024-06-13,6,633991.896715867,0.6073424679621234
2024-06-14,7,738008.7260238946,0.7099799832070706
2024-06-17,7,732316.2744694776,0.7107360985238002
2024-06-18,9,935854.6656034162,0.9083933748344825
2024-06-20,11,1135613.033672728,1.110576244233392
2024-06-21,15,1551782.8496552377,1.4855285849462252
2024-06-24,13,1344269.7779210897,1.2840004999132408
2024-06-25,17,1783407.9845491052,1.6509813836941378
2024-06-26,17,1783266.8295544323,1.6709503685002067
2024-06-27,11,1162520.584570469,1.0732438780020828
2024-06-28,12,1273427.4145570074,1.1898059333943598
2024-07-01,11,1165488.087233956,1.076485137748494
2024-07-02,8,852752.2053426448,0.7734675031615494
2024-07-03,3,325060.88017614326,0.2912416833176606
2024-07-05,5,553494.6224865869,0.48293300469422806
2024-07-08,4,441888.8573703512,0.3854222124076653
2024-07-09,6,669836.8573540802,0.5880011796522653
2024-07-10,6,678929.4844003946,0.5968466665898228
2024-07-11,8,909198.6691336054,0.7992013565007997
2024-07-12,9,1021591.9208180011,0.9010966832459506
2024-07-15,3,343719.2254448279,0.29592513325589276
2024-07-16,2,233114.8754064724,0.2000772697805578
2024-07-17,2,233114.8754064724,0.20238820729856946
2024-07-18,5,577796.4485821839,0.5048350090715857
2024-07-19,6,691464.7326471291,0.6098364042888681
2024-07-22,6,690467.625178051,0.6087959363388333
2024-07-23,4,460600.17399649136,0.39779176884154166
2024-07-24,4,460600.17399649136,0.4042749956608537
2024-07-25,7,797108.4724112608,0.7071461506943011
2024-07-26,7,802316.5345281595,0.7013815326339163
2024-07-29,7,802316.5345281595,0.7165217026806955
2024-07-30,7,799526.7766963314,0.7291239375928468
2024-07-31,8,907268.9486361078,0.8188746617154495
2024-08-01,9,1011559.0026532261,0.9399823874560717
2024-08-02,11,1215611.4640666482,1.172466840323995
2024-08-05,22,2372879.9091150262,2.196977028527996
2024-08-06,32,3443505.6008981774,3.176918904674639
2024-08-07,32,3424577.8927466143,3.399108569206922
2024-08-08,20,2127517.8365781405,1.9491865290545027
2024-08-09,15,1589587.4881197284,1.4447466601724632
2024-08-12,15,1589587.4881197284,1.460054659867561
2024-08-13,4,428395.0625558022,0.38623314452781066
2024-08-14,4,428395.0625558022,0.3861890707766715
2024-08-15,3,326461.5169566208,0.29407957651713934
2024-08-16,0,0.0,0.0
2024-08-19,0,0.0,0.0
2024-08-20,0,0.0,0.0
2024-08-21,0,0.0,0.0
2024-08-22,0,0.0,0.0
2024-08-23,0,0.0,0.0
2024-08-26,0,0.0,0.0
2024-08-27,2,224314.41335979308,0.1995792434990671
2024-08-28,2,224314.41335979308,0.19994701951619936
2024-08-29,3,336775.12159729045,0.2996307425768671
2024-08-30,3,335734.044925799,0.30180253262214657
2024-09-03,3,335734.044925799,0.30806111859995505
2024-09-04,6,672669.6205800362,0.5988048809866967
2024-09-05,7,780361.965916709,0.7149894682765856
2024-09-06,8,887459.8717494574,0.8333459189716812
2024-09-09,12,1314211.943895365,1.2292554913984481
2024-09-10,12,1303454.0297353365,1.244583441716731
2024-09-11,6,653876.4736100144,0.6093659086397857
